qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec
Q64094757,Using information literacy to teach medical entrepreneurship and health care economics,article,7436305F-6FAD-47A8-8D3F-23C208BEBEC3,Q13442814,5EF4CBE8-A539-4271-8D3E-5E7025C55664,10.5195/JMLA.2019.577,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11,,,,,,,,40C25E63-BD62-4F6E-B34D-E1D3D7E645CE,08ad09bc12291e6e45cdbc553778cf70,2019-04-01T00:00:00Z,11,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11,48EC0E11-3AB7-47C2-A710-7CF661E8C9BA,Using information literacy to teach medical entrepreneurship and health care economics,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11,041C856E-1F37-4E5C-9D2F-CE48A40C4A62,Q15752795,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11,0CA27683-A9E2-46F4-94A0-843DC3813566,107,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11,EB667572-1A44-4CEE-A28A-FD3701B088DC,163-171,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11,58F7FB77-A7B2-45BB-A544-8980D6E215B1,2,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,scientific article published on 16 April 2019,C4FD47D8-A223-48FA-B5EA-DC6B4E842450,Q13442814,337D4024-AE0D-4D9A-BF5B-A7CD5C608229,10.1016/J.CONCTC.2019.100362,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11,,,,,,,,C2F6DDED-31E4-4D50-99BC-4A54C96A2A97,ada6588a48579f39ee49ea32052154f2,2019-04-16T00:00:00Z,11,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11,ADBD2D1B-7DEA-4F0F-8259-0EE1AFC09EE2,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11,26C8D0CE-0AE5-4898-83ED-96096DD12DFC,Q27726968,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11,3C58949A-77D0-4314-A400-ACE87B588247,15,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11,07A79C05-6F1C-406C-829A-3A811C84F35B,100362,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11,,,,,,,
Q84497057,Training and hackathon on building biodiversity knowledge graphs,scholarly article,517C7FD4-F47A-43FB-9F5E-F6FCC9344EDF,Q13442814,0F37A1E1-642C-4B35-A094-98C2DE884ABE,10.3897/RIO.5.E36152,,,,,,,,,,,,,C33F846B-DB75-44CF-9338-E0E05FC72452,fff7c5cdb8c557c86ffd54aaa72d4c1c,2019-06-11T00:00:00Z,11,,,,,,F43305E8-01BF-4ABA-8BAD-7E13D900943D,Training and hackathon on building biodiversity knowledge graphs,,,,,,F36066DF-1023-438B-ADF4-82D84AC2FF82,Q20895800,,,,,,A5F754AC-1E5E-4EE0-B864-607242C0E421,5,,,,,,,,,,,,,,,,,,,
Q89036071,XQuery for Humanists,scholarly monograph,90f3a1eb-4e6c-a3b6-dd05-d17631aca501,Q571,,,,,,,,,,,,,,,d3835da9-46bb-7427-b34b-dc0b6d9e9044,ae909ef12942e232eea24326bdd78c8e,2020-03-12T00:00:00Z,11,,,,,,5de0b39f-4bcb-c7ce-67f1-46d0aa31e49c,XQuery for Humanists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q89718518,Digital Humanities and Libraries and Archives in Religious Studies,scholarly article,F05AB045-6A6D-4BAD-8DA4-DE9B0199D642,Q13442814,5df34a1a-4289-c2b9-578b-3631fca85249,10.31046/PROCEEDINGS.2019.1619,,,,,,,,,,,,,88555EAB-9699-47F3-A9D7-3EC04C62DD21,0499e3141513555711afc80e7726ece2,2020-01-21T00:00:00Z,11,,,,,,14330262-5E07-414D-BB59-2D603D076302,Digital Humanities and Libraries and Archives in Religious Studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q90378138,Geospatial distribution and characteristics of eosinophilic gastrointestinal disorder clinics in the United States,scientific article published on 27 September 2019,777F4C8B-6E45-45C0-9801-942C06F5E44C,Q13442814,33F2772C-FA48-4B2B-A664-CED727E3BA53,10.1016/J.ANAI.2019.09.019,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11,,,,,,,,3A1232ED-A88D-40C0-85D0-BE638737B756,4bb333fd0fd9b7793e829b8a1e69e63b,2019-09-27T00:00:00Z,11,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11,C03BCA51-90F9-4941-B1E5-E76F9FCB23F6,Geospatial distribution and characteristics of eosinophilic gastrointestinal disorder clinics in the United States,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11,680F7745-E08E-482C-AA39-74023381CF4C,Q13429696,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11,378BDEFE-D308-482F-8EDB-3E7D25C9E39C,123,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11,1F214A66-E561-4E40-8B15-0052C43B7D9D,613-615,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11,7B17881B-8349-4B5A-B331-EE582A844346,6,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q91634330,Building visualization skills through investigating the Journal of the Medical Library Association coauthorship network from 2006-2017,scientific article published on 01 April 2020,8AF6FF1C-B325-43D1-B902-8B16F34F9B56,Q13442814,17CA556F-17BA-4FD8-B446-3EDED2DA28E3,10.5195/JMLA.2020.775,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11,,,,,,,,2834D8C2-C163-4D11-B99F-904E2177CC38,8f0f26b2d5c59c29d73ad055cacca9e6,2020-04-01T00:00:00Z,11,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11,34621C02-3E16-4BB8-874A-A40D5F0D8D7D,Building visualization skills through investigating the Journal of the Medical Library Association coauthorship network from 2006-2017,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11,540EC57D-690F-4E3B-BE4A-421A5E4035DE,Q15752795,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11,AAB30EFB-0907-4B18-8C7D-0187E7BD0FDC,108,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11,D4EC4EE2-CB0D-4A81-9394-AC228B601E32,229-241,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11,E602C4E0-BE42-43AE-868C-C8829A77F8DA,2,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11
Q92816961,Reevaluating Point-of-Care Resources: Community Engagement in Difficult Collection Choices,scientific article published on 01 January 2019,779D1BBF-8865-41BE-8D1F-39B7F553D604,Q13442814,E4C157B3-AD21-4C95-B7B8-1EFF0639EFC5,10.1080/02763869.2019.1547055,9b96272b1af5800338840720122896bc7e1c386c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30942683%20AND%20SRC:MED&resulttype=core&format=json,84d9aa83a21d1200da929736fd328e52,2020-05-01T00:00:00Z,11,,,,,,,,BF5C58FD-A6B7-44F1-93F4-E8934E7F5743,fc26c15cc9f43c2a0b1be7265f49137d,2019-01-01T00:00:00Z,11,9b96272b1af5800338840720122896bc7e1c386c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30942683%20AND%20SRC:MED&resulttype=core&format=json,84d9aa83a21d1200da929736fd328e52,2020-05-01T00:00:00Z,11,BE6FD6A2-2489-4F9A-81B1-08F1DC580220,Reevaluating Point-of-Care Resources: Community Engagement in Difficult Collection Choices,9b96272b1af5800338840720122896bc7e1c386c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30942683%20AND%20SRC:MED&resulttype=core&format=json,84d9aa83a21d1200da929736fd328e52,2020-05-01T00:00:00Z,11,E5024868-DC14-4377-87A5-2CEE2389E596,Q15817916,9b96272b1af5800338840720122896bc7e1c386c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30942683%20AND%20SRC:MED&resulttype=core&format=json,84d9aa83a21d1200da929736fd328e52,2020-05-01T00:00:00Z,11,10556009-7889-4864-A8A9-37BC5753203A,38,9b96272b1af5800338840720122896bc7e1c386c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30942683%20AND%20SRC:MED&resulttype=core&format=json,84d9aa83a21d1200da929736fd328e52,2020-05-01T00:00:00Z,11,22C75336-EE58-4A41-AE49-1219573717D4,22-30,9b96272b1af5800338840720122896bc7e1c386c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30942683%20AND%20SRC:MED&resulttype=core&format=json,84d9aa83a21d1200da929736fd328e52,2020-05-01T00:00:00Z,11,50BEC336-63DC-4274-A7D6-80B29836EBF8,1,9b96272b1af5800338840720122896bc7e1c386c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30942683%20AND%20SRC:MED&resulttype=core&format=json,84d9aa83a21d1200da929736fd328e52,2020-05-01T00:00:00Z,11
Q93371623,A Study on Cultural Linguistics,textbook,b32dada7-4918-553b-58bc-bc1d82f8a0c1,Q3331189,,,,,,,,,,,,,,,0de39118-4a82-9579-6f16-e680f772d5e8,efd690456e471a014e71685683c62024,2006-01-01T00:00:00Z,9,be7d42867af468f7d43fc83a1f37ce414532b8c4,https://as.vanderbilt.edu/asianstudies/people/liuj.php,2fc464f6b935eb99c4006786ef4f1a58,2020-06-07T00:00:00Z,11,de7db864-457d-a5aa-ae53-f5786b08b1d2,A Study on Cultural Linguistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q95360020,Systematic Review of Cardiovascular Disease Risk Assessment Tools,scholarly article,bae401cb-8e7e-4a67-b7e5-c14380323e4f,Q7318358,,,,,,,,,,,,,,,3EE40CBB-7011-4A1A-9316-DC9D3DF02FFF,f40b03b56f0d92e995ea471663f94e80,2011-08-06T00:00:00Z,11,5357d291309b1d971030d3b4adb39d5ccdc85d65,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:21796824%20AND%20SRC:MED&resulttype=core&format=json,d67a782622284bf0cb6279a9319e8823,2020-05-24T00:00:00Z,11,99556A1C-085F-4138-952D-43E05B13D679,Systematic Review of Cardiovascular Disease Risk Assessment Tools,5357d291309b1d971030d3b4adb39d5ccdc85d65,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:21796824%20AND%20SRC:MED&resulttype=core&format=json,d67a782622284bf0cb6279a9319e8823,2020-05-24T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q95416314,Nitrous Oxide for the Management of Labor Pain,scientific article published on 28 September 2012,50C94DE6-D7DF-4337-A569-1C50AC08CF0A,Q13442814,,,,,,,,,,,,,,,251C2901-C96A-42D6-A2E9-54ECCE221E68,cb1fbf377254f98de4ae3c3caece06fb,2012-09-28T00:00:00Z,11,a76a6af4180f5c573f44150b56fc88c84bace7b5,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:23016161%20AND%20SRC:MED&resulttype=core&format=json,4e816689437e6f9748ea1c7f4c0f1973,2020-05-25T00:00:00Z,11,DDD1DB1E-3B4F-441E-8F75-8EE10C35FBD2,Nitrous Oxide for the Management of Labor Pain,a76a6af4180f5c573f44150b56fc88c84bace7b5,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:23016161%20AND%20SRC:MED&resulttype=core&format=json,4e816689437e6f9748ea1c7f4c0f1973,2020-05-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96099057,Creeds and confessions of faith in the Christian tradition,scholarly book,abc013a4-46cf-2b9e-d4fe-f4024edd6716,Q3331189,,,,,,,,,,,,,,,637d07a5-46ad-eb0c-7951-6c454df1d266,d08540251db5f4703c45d338e4657af7,2003-01-01T00:00:00Z,9,,,,,,313482bd-4b5b-01eb-40fb-b9da7039da9b,Creeds and confessions of faith in the Christian tradition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96099081,Clothes make the man: Female transvestism in medieval Europe,scholarly book,b27ccef0-4f56-cb4a-48f6-7619a7d5eb69,Q193495,,,,,,,,,,,,,,,b7670db6-4187-4bb2-1e2e-475e03067695,a4cd9904a78844d854ea927fbdded8f2,2012-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96100963,English in print from Caxton to Shakespeare to Milton,scholarly book,a1c0cc2a-4ec6-6e89-39a0-ed2a4847ede9,Q780605,,,,,,,,,,,,,,,074b8f74-4e09-9938-f268-9a747f903530,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96101576,An overabundance of grace: women’s convent chronicles in fourteenth-century dominican convents,scholarly article,05b581c2-40bd-f954-15e7-d622a4cc76a6,Q13442814,,,,,,,,,,,,,,,942f7d5d-482e-6750-6199-1ed07735cdb8,d49b98a030ea836c922381a07d3a55a5,1996-01-01T00:00:00Z,9,,,,,,2e7ba252-4595-374d-3691-4939bbc8b571,An overabundance of grace: women’s convent chronicles in fourteenth-century Dominican convents,,,,,,,,,,,,,,,,,,,,dbbde7bd-49cf-19ab-0bfe-3e088bba08fa,113-26,,,,,,,,,,,,
Q96101853,What a deal: Vanderbilt’s new collection on cards and card games,article,c5669910-4ac5-c242-42c3-541f2955e688,Q38926,,,,,,,,,,,,,,,d152a89a-4193-7097-fd26-c92d1a674011,4342fe5338193422bbbba9fc5890a50d,2020-02-01T00:00:00Z,10,,,,,,,,,,,,,124e3703-4df3-970f-eb59-cf5ef62f1037,Q96101858,,,,,,,,,,,,,c821926b-44dd-eb32-eb8e-774d484d9156,4-5,,,,,,,,,,,,
Q96101931,A great library on the American prairie: the history of the Rare Book & Manuscript Library of the University of Illinois at Urbana-Champaign,scholarly article,552e79ef-461b-d730-4a6b-65024c19cbde,Q13442814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9149e34-4c73-4ef5-695e-7ae3bd80ff86,Q96101973,,,,,,590d71fe-4e72-ee63-0050-1df5c77d2fbd,84,,,,,,88d58abd-45c9-c9a4-b732-5a8b3dccea5d,55-63,,,,,,,,,,,,
Q96102083,O Put me in thy books! 400 Years of Shakespeare in Fiction,Book exhibition,f17cd245-4de0-d549-51ab-4b36b852ca8b,Q464980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96126278,Chinese short short story: Chinese language textbook for Japanese,textbook,e34d3eea-48d7-55a3-de0d-ecf5da0adb8d,Q83790,,,,,,,,,,,,,,,f5deaa94-412b-99ab-d814-3359d1953fa9,7eca85bb7139467b8a00957d652cc79c,1997-01-01T00:00:00Z,9,be7d42867af468f7d43fc83a1f37ce414532b8c4,https://as.vanderbilt.edu/asianstudies/people/liuj.php,2fc464f6b935eb99c4006786ef4f1a58,2020-06-07T00:00:00Z,11,7bf28adc-4567-03b2-7a97-416aeabbce44,Chinese short short story: Chinese Language textbook for Japanese,be7d42867af468f7d43fc83a1f37ce414532b8c4,https://as.vanderbilt.edu/asianstudies/people/liuj.php,2fc464f6b935eb99c4006786ef4f1a58,2020-06-07T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96296316,Leftover opioids following adult surgical procedures: a systematic review and meta-analysis,scientific article published on 11 June 2020,095DDF65-A1BF-4405-8669-48FB9B316309,Q13442814,4AEBFE01-AF51-4E74-B800-AEC637418D0A,10.1186/S13643-020-01393-8,910f960da9942438bd07943f41811c6db7f567d7,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32527307%20AND%20SRC:MED&resulttype=core&format=json,44ce0db2f561abe109809d0bcb3f583c,2020-06-15T00:00:00Z,11,,,,,,,,30085029-5669-43E5-BD3F-1610D9ABA968,9a84b0c06c4a01cb49163fba493831d3,2020-06-11T00:00:00Z,11,910f960da9942438bd07943f41811c6db7f567d7,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32527307%20AND%20SRC:MED&resulttype=core&format=json,44ce0db2f561abe109809d0bcb3f583c,2020-06-15T00:00:00Z,11,E18CBEFF-8910-4153-B29B-80BCB84DA91B,Leftover opioids following adult surgical procedures: a systematic review and meta-analysis,910f960da9942438bd07943f41811c6db7f567d7,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32527307%20AND%20SRC:MED&resulttype=core&format=json,44ce0db2f561abe109809d0bcb3f583c,2020-06-15T00:00:00Z,11,1B72AD07-AE7A-4D8B-B7FD-549B98A5249B,Q18216009,910f960da9942438bd07943f41811c6db7f567d7,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32527307%20AND%20SRC:MED&resulttype=core&format=json,44ce0db2f561abe109809d0bcb3f583c,2020-06-15T00:00:00Z,11,91077867-A2FC-41C1-AAE3-589078366329,9,910f960da9942438bd07943f41811c6db7f567d7,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32527307%20AND%20SRC:MED&resulttype=core&format=json,44ce0db2f561abe109809d0bcb3f583c,2020-06-15T00:00:00Z,11,F76F88A3-09EE-47EE-88A4-04416D941FB2,139,910f960da9942438bd07943f41811c6db7f567d7,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32527307%20AND%20SRC:MED&resulttype=core&format=json,44ce0db2f561abe109809d0bcb3f583c,2020-06-15T00:00:00Z,11,605AEC2A-77B2-4909-BC65-D8E072344B2A,1,910f960da9942438bd07943f41811c6db7f567d7,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32527307%20AND%20SRC:MED&resulttype=core&format=json,44ce0db2f561abe109809d0bcb3f583c,2020-06-15T00:00:00Z,11
Q98273953,Afro-Colombian identity,scholarly essay,7912734c-4b13-c73c-8dc6-778fd2e566cc,Q35760,,,,,,,,,,,,,,,,,,,,,,,,ae41fa67-48e5-ef18-8dc2-ad767a58715f,Afro-Colombian identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q106066456,Stealing the Limelight? Examining the Relationship Between New Librarians and Their Supervisors,journal article,004E2538-B3DB-471F-B5CD-21F3B383AE84,Q18918145,9F254120-2E05-4749-B847-A53775A46FD3,10.1016/j.acalib.2014.10.004,467d9975e0db69c6681dba8eca45ae3811d16ce0,http://doi.org/10.1016/j.acalib.2014.10.004,d304ab52-2042-4531-83df-c18abb3770ce,2021-03-19T00:00:00Z,11,,,,,,,,79332FB8-BFA4-4EA3-A2E8-568C20D0EABF,4ec03acf-955e-4a75-8cc3-5730747b3fe6,2014-11-00T00:00:00Z,10,467d9975e0db69c6681dba8eca45ae3811d16ce0,http://doi.org/10.1016/j.acalib.2014.10.004,0985800d-1f03-4984-a159-1b9f14402cb4,2021-03-19T00:00:00Z,11,840741E6-F9DA-438D-9390-B1017CA9F509,Stealing the Limelight? Examining the Relationship Between New Librarians and Their Supervisors,467d9975e0db69c6681dba8eca45ae3811d16ce0,http://doi.org/10.1016/j.acalib.2014.10.004,3fc7a1b7-62f3-4b78-a924-e2058aa5b3d0,2021-03-19T00:00:00Z,11,A2624DB1-664D-4CE4-821A-735FC5452B5C,Q7743547,467d9975e0db69c6681dba8eca45ae3811d16ce0,http://doi.org/10.1016/j.acalib.2014.10.004,b5e947db-e41c-49b3-9aa2-524b1419ec30,2021-03-19T00:00:00Z,11,C9B4E397-1C81-4CC9-99EB-998462301A89,40,467d9975e0db69c6681dba8eca45ae3811d16ce0,http://doi.org/10.1016/j.acalib.2014.10.004,453eb9b2-4981-4498-97cd-f2140b993c43,2021-03-19T00:00:00Z,11,4C9C21FF-F1CF-444D-9F56-7077548A8D87,597-603,467d9975e0db69c6681dba8eca45ae3811d16ce0,http://doi.org/10.1016/j.acalib.2014.10.004,7b3c7dcb-8248-482d-afeb-8f6d99f11fc6,2021-03-19T00:00:00Z,11,B62C3894-6F2C-4083-8601-8D40CAEC7288,6,467d9975e0db69c6681dba8eca45ae3811d16ce0,http://doi.org/10.1016/j.acalib.2014.10.004,71bed000-2e31-449c-8c11-215619127870,2021-03-19T00:00:00Z,11
