qid,label_en,author_uuid,author,author_stated_as,author_series_ordinal,author_ref1_hash,author_ref1_referenceUrl,author_ref1_stated_in,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q115650679,On the market: strategies for a successful academic job search,E4279700-BFA5-4831-A24A-E7F23227A43E,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ef30267b-affe-4a55-9a39-3d8ef712dc6b,2022-12-09T00:00:00Z,11
Q115650680,Black megachurch culture: models for education and empowerment,EE0180DF-E5F7-4B1C-A9AA-F15C9EBDDE48,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,8a2d68e8-b22b-449c-b0e0-96f0d15d615c,2022-12-09T00:00:00Z,11
Q115650681,Then and now: a comparative analysis of the urban black church in America,21C8DC79-35C4-47FD-888B-65D5AFD2C085,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ab92058e-0bf2-42bf-bcdf-dfc16dcfb6ba,2022-12-09T00:00:00Z,11
Q115650683,Du Bois on religion,4278C620-521F-449A-B3E7-9A642843F6FC,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,134a8c6b-a4f9-4ba0-8770-d7cdfddad326,2022-12-09T00:00:00Z,11
Q115650684,"Religion in the lives of African Americans: social, psychological, and health perspectives",1410CC84-95FF-4927-B0EC-3C4D39B2438C,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,d3b68523-2a43-4bd4-979e-44f13532dc2e,2022-12-09T00:00:00Z,11
Q115650685,Religion and rap music: an analysis of Black church usage,9C01FC92-07B4-428D-8EE3-B99967E85DF3,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,56f7796d-85a8-4d51-94f0-c3cae222c9c9,2022-12-09T00:00:00Z,11
Q115650686,Black church sponsorship of economic programs: a test of survival and liberation strategies,3FAE9EA7-8E6B-4531-AC2A-7A7DCB7D53E7,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,e31ac19d-0bec-4fa1-a196-4714dc1db5a3,2022-12-09T00:00:00Z,11
Q115650687,Achievement or Ascription Ideology? An Analysis of Attitudes about Future Success for Residents in Poor Urban Neighborhoods,ED0791F4-372E-4DEF-B650-69187C88C862,Q67554073,Sandra L Barnes,,dc6a3f8dd6e45f1fcc8daa8190524e4ef8c338e7,https://www.tandfonline.com/doi/abs/10.1080/00380237.2002.10570698,,48cf442c-efe5-4859-b878-44bf98a9a678,2022-12-09T00:00:00Z,11
Q115650688,Practicing What You Preach: An Analysis of Racial Attitudes of Two Christian Churches,BF80D58B-4BEC-449B-86A9-A759B1771030,Q67554073,Sandra L Barnes,,07859a4a856a581ff70b12d0de782e50f63f6076,https://www.proquest.com/docview/1311838059?pq-origsite=gscholar&fromopenview=true,,c9595154-b515-4408-a719-20339a65f0e9,2022-12-09T00:00:00Z,11
Q115650689,Debunking Deficiency Theories: Evaluating Non-Traditional Attitudes and Behavior among Residents in Poor Urban Neighborhoods,4D2368E3-35C9-479E-92B0-22ABD52557C8,Q67554073,Sandra L Barnes,,12d21aacfd7442d26858f31970a91abdf3edffd3,https://doi.org/10.1300/j134v05n01_03,,ec41913f-0eeb-4a14-8a81-f82722298cb3,2022-12-09T00:00:00Z,11
Q115650690,"Stressors and Strengths: A Theoretical and Practical Examination of Nuclear, Single-Parent, and Augmented African American Families",8D5B444A-6079-4925-B45A-A1D924BF12B6,Q67554073,Sandra L Barnes,,a6bbf53ce3b737ca43cbbd47e641cd04eb4385f7,https://doi.org/10.1606/1044-3894.165,,be17ade4-44af-4222-8bd5-1bba2dae7295,2022-12-09T00:00:00Z,11
Q115650691,"The Clustering of Poor Urban, Chicago Residents: An Empirical Analysis of Social Differentiation",2B007F91-FDAD-499B-838B-5A26202A5593,Q67554073,Sandra L Barnes,,788ce610a7b3e576cc83f4e365f31b3f75313e77,https://doi.org/10.1007/s12111-004-1018-9,,de853ab1-744f-42a0-97fa-a004134db332,2022-12-09T00:00:00Z,11
Q115650692,Ebonics and Public Awareness: Who Knows? Who Cares?,E4D94345-6638-42EF-9DDD-55A6BCE9353F,Q67554073,Sandra L Barnes,,651d569f0056d2ecdb694c07f8e91369783c261d,https://doi.org/10.1177/002193479802900102,,2df465ed-1d0f-410a-ba87-cdf038926b76,2022-12-09T00:00:00Z,11
Q115650693,"Attitudes, Behavior, and Social Networks in Poor Urban Neighborhoods: Challenges for More Comprehensive Research and Teaching",6F157DDF-AD84-4DF6-8431-CB189812CEE4,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,b0da4dd1-4798-4c11-bb25-1a8577d16cdf,2022-12-09T00:00:00Z,11
Q115650694,Black Church Culture and Community Action,E598B767-3A04-46F1-908C-C364188196AB,Q67554073,Sandra L Barnes,,8fd4c3ada5bccc5a38f87177a6d7c623e3cfd34e,https://www.jstor.org/stable/3598487,,27b21297-dfda-4510-adc9-069c67e62e36,2022-12-09T00:00:00Z,11
Q115650695,Streets of Glory: Church and Community in a Black Urban Neighborhood,E577A82D-D4AB-4CB3-B251-000C4102B987,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a8c85939-99b6-40ea-bd35-ed2c3bdbe722,2022-12-09T00:00:00Z,11
Q115650696,A Sociological Examination of Du Bois's The Souls of Black Folk,1B01E34A-6B6D-49A6-B500-5F2869B0CC38,Q67554073,Sandra L Barnes,,1eed95d20c18e12c94bbcaba67a15123ffcbd153,http://www.princeton.edu/~jweisenf/northstar/volume6/barnes.html,,9349d9f8-2533-4e7d-8063-f7aa7ef119a9,2022-12-09T00:00:00Z,11
Q115650697,Romantic and Familial Relationships with Black Males:,ED11C8C0-1CAF-4311-9427-3F86944238AC,Q67554073,Sandra L Barnes,,98ea3b3457a40fd3309b093441e710606e04b66e,http://www.jstor.org/stable/10.5406/blacwomegendfami.3.2.0001,,581984c0-7fe6-4c8e-b3ac-2662d39163c4,2022-12-09T00:00:00Z,11
Q115650747,“The alpha and omega of our people” : a sociological examination of the promise and problems of the contemporary Black church,24E20019-7A2B-4BAD-95B8-F8F02C117ABE,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,3326f492-059f-4e64-9490-9bcfdeb3d64c,2022-12-09T00:00:00Z,11
Q115650699,Youth ministry in the Black church: centered in hope,ADA36F72-4880-4ADD-A030-183CDA48531B,Q67554073,Sandra L Barnes,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,5faf15dd-48af-4e2a-89ae-0301b94192dc,2022-12-09T00:00:00Z,11
Q115650699,Youth ministry in the Black church: centered in hope,E8BFD335-CB2A-4ADF-B1E3-EE95DA82429B,Q94117061,Anne Streaty Wimberly,3,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,818e8565-7f3f-4d47-a726-e69e66830de1,2022-12-09T00:00:00Z,11
Q115650700,"Competition, Race, and the Measurement of Female Labor Activity",AC8EA209-E5E7-49AF-AAE7-0321278CAAEB,Q67554073,Sandra L Barnes,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,b755f844-d450-4cba-b3d7-a86c24e5dc85,2022-12-09T00:00:00Z,11
Q115650700,"Competition, Race, and the Measurement of Female Labor Activity",C55F91DB-E5D5-4DC8-819E-BA4B26F2F71F,Q84946420,Dawn Michelle Baunach,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,5f215808-d8ab-4fa4-8194-efc2bd9107ca,2022-12-09T00:00:00Z,11
Q115650703,The Black Family: Essays and Studies (6th edition),02CF5B94-7ADA-4CDA-BBC2-6E828DF7666B,Q67554073,Sandra L Barnes,,3b932113cfa15c4936b083397bf96f403d999bc8,https://www.proquest.com/docview/219752215?pq-origsite=gscholar&fromopenview=true,,bec61d68-fab7-49ba-bec6-61602057ab98,2022-12-09T00:00:00Z,11
Q115650704,Black Church Culture: How Clergy Frame Social Problems and Solutions,9A42DD32-649B-421C-A689-6F4AF9F74307,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,c9992002-8c84-4821-ae1b-40b67c57a28c,2022-12-09T00:00:00Z,11
Q115650705,An Analysis Of Black Church Usage Of Black Liberation And Womanist Theologies: Implications For Inclusivity,13FC1A03-B11D-4EE0-B1EC-5C31609AE9D8,Q67554073,Sandra L Barnes,,f71e86ddad5fd38abe84be75edfde7367cb26fa4,https://www.jstor.org/stable/41675188,,f1567efc-af15-4567-a779-66d3a46f2cd9,2022-12-09T00:00:00Z,11
Q115650707,Becoming a Man: A Duboisian Examination of the Experiences of Black Men Who Have Sex with Men,13B5DC80-DDFF-4B90-8DB8-ABDEF66A4C40,Q67554073,Sandra L Barnes,,5f0a646810ae1bf3c809e324558c0ca299b3ca56,http://www.webofscience.com/api/gateway?gwversion=2&srcauth=doisource&srcapp=wos&keyaid=10.1093%2fsocpro%2fspaa063&destapp=doi&srcappsid=usw2ec0e44gl6jpubwqsnk8kvuxyg&srcjtitle=social+problems&destdoiregistrantname=oxford+university+press,,ab13c457-4b7b-44b2-a01f-7e46f6f7d2ea,2022-12-09T00:00:00Z,11
Q115650709,Whosoever will let her come: social activism and gender inclusivity in the Black church,E33B1BB6-8E6E-4907-A79D-13DEC6AA1AC9,Q67554073,Sandra L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,d843359f-cd93-4660-af53-fcf657e52c74,2022-12-09T00:00:00Z,11
Q115650710,The “american dream” in poor urban neighborhoods: An analysis of home ownership attitudes and behavior and financial saving behavior*,EDC54056-99D4-482F-946C-F82AA4792C30,Q67554073,S L Barnes,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,d8b6ed34-36ed-4c38-9f0c-0debc7336d2b,2022-12-09T00:00:00Z,11
Q115650711,Priestly and prophetic influences on black church social services,B77F0680-D6C7-4493-AA74-DA037944087E,Q67554073,S L Barnes,,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,b621d02b-a8ea-4446-951d-8f043991ccd7,2022-12-09T00:00:00Z,11
Q115650712,"Academics in action!: A model for community-engaged research, teaching, and service",74A7D863-5D6F-42EE-A6AE-C4D74706DA0D,Q67554073,S L Barnes,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,0b1cd5ea-c8e5-4798-afc2-8a1fe5277ab1,2022-12-09T00:00:00Z,11
Q115650714,Leadership Amidst Poverty: a Mixed-Methodological Analysis of the Shack Dweller Federation of Namibia,ECE73BDF-D2E2-499A-AD80-BF834B3AB7C6,Q67554073,S L Barnes,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,77f96e1c-97d0-499e-be38-faf4c42744dd,2022-12-09T00:00:00Z,11
Q115650715,"The kings of Mississippi: Race, religious education, and the making of a middle-class black family in the segregated south",405A937E-4F30-4683-A7A3-700DEEBE806B,Q67554073,S L Barnes,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,1e1a7c7f-30ee-4490-9e7b-35ec9339c43a,2022-12-09T00:00:00Z,11
Q115673393,I Feel Blacker: Applying a Black Feminist Paradigm to an Intervention Program for Black Men Who Have Sex with Men in the South,80B82EB4-E708-40DA-BF5F-BCF71822B0CA,Q67554073,S L Barnes,1,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,eea20af5-6d3a-4b8d-99d7-e0679e007d28,2022-12-11T00:00:00Z,11
Q115673394,Applying the Structure Versus Agency Discourse to the Challenges of Black Men Who Have Sex with Men,857FEBFA-CC3D-4FD2-9808-17213D4C1C09,Q67554073,S L Barnes,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,b163a43a-2434-461c-9f27-45d532b9cc72,2022-12-11T00:00:00Z,11
Q115673395,Review of Resonant Witness: Conversations between Music and Theology,42F2B2EC-D41B-4DE4-AAAE-F6EFB35B51B1,Q83500316,Stephanie Budwey,,b28cb9a8d37b22ba6cdc18b6f70a67dd52927e7c,http://www.theorderofsaintluke.com/ojs/index.php/doxology/article/view/8,,7956340e-fc83-4142-8597-16dab13ddcbc,2022-12-11T00:00:00Z,11
Q115673396,A selected bibliography on liturgy and ecumenism (1990-2009),A51AED74-520D-4450-8A21-6878A5286532,Q83500316,Stephanie Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,25c6f267-5c6f-4ee0-a044-594f8e170b47,2022-12-11T00:00:00Z,11
Q115673398,I Spirit and Truth: a vision of episcopal worship.,D448C9C7-548B-455A-919D-1AA1D66950E7,Q83500316,Stephanie Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,71f57b1e-a54f-4303-86bc-7b34989b2e34,2022-12-11T00:00:00Z,11
Q115673398,I Spirit and Truth: a vision of episcopal worship.,255ED931-2CFC-4B11-9393-7DD054918436,Q19664952,Samuel Torvend,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,f05aaf7c-ecae-4612-ae0b-2fc43a8f7c2e,2022-12-11T00:00:00Z,11
Q115673399,"Religion and Intersex: perspectives from science, law, culture, and theology.",55D81436-49B8-454D-BA0F-8BC863683449,Q83500316,Stephanie Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,acc7ff16-e44b-4e96-8bc3-ce69132353dc,2022-12-11T00:00:00Z,11
Q115673401,Hymns in periodical literature [64 no 2 Spr 2013],546FF066-5291-42E6-829A-A60628E60A8F,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,205d83cc-2819-4b0e-b990-46f940f296b2,2022-12-11T00:00:00Z,11
Q115673402,Hymns in periodical literature [64 no 3 Sum 2013],D6997795-E136-403C-9407-4440E3C13E99,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,deb5ab43-4eb8-4e16-b751-c835141519da,2022-12-11T00:00:00Z,11
Q115673403,Hymns in periodical literature [64 no 1 Wint 2013],20D41A3A-22A5-43E3-834A-21B953AF3B7B,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,8920a546-31eb-4114-b349-4eda26e9c9e4,2022-12-11T00:00:00Z,11
Q115673404,Sing to the Lord a new song: psalm paraphrases and new hymnals,1F1F4B34-7E34-4ED2-B06C-8B1364E60261,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,8ea30e37-935b-467e-abe2-dc69ff5e595e,2022-12-11T00:00:00Z,11
Q115673405,Hymns in periodical literature [65 no 3 Sum 2014],ECDCA447-2DE7-452F-8CF7-708D6CCD2C46,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,5ebd74a5-94e2-4abe-a759-ea5f9787bbd8,2022-12-11T00:00:00Z,11
Q115673408,Hymns in periodical literature [65 no 2 Spr 2014],D40796F8-100F-412E-BB55-A17974CF2EDA,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,0c5bb99b-47b5-4759-aca7-1d03109c9304,2022-12-11T00:00:00Z,11
Q115673409,Hymns in periodical literature [65 no 4 Aut 2014],20DAE948-C8AD-479C-B35F-A7636D950A1B,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,15d529f3-05c3-4add-9959-7a2f8d1ac433,2022-12-11T00:00:00Z,11
Q115673411,Hymns in periodical literature [65 no 1 Wint 2014],90CB0D64-0FB6-41A0-B8C0-D5DEBB3D5395,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,5053ca32-769f-423d-81bb-fc9f9c94826e,2022-12-11T00:00:00Z,11
Q115673412,Saint Wilgefortis: A Queer Image for Today,C1FDCB43-E602-473B-98B4-C43EA5C04FBF,Q83500316,Stephanie A Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,16319b91-dbb9-4a62-bb65-7bda56957ac6,2022-12-11T00:00:00Z,11
Q115673414,The slave spiritual as apocalyptic discourse,5276379E-52FA-41F9-B94D-1E91269E6646,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,e0c505c2-d490-4aa2-98be-44bbe68d59c5,2022-12-11T00:00:00Z,11
Q115673415,College Theology Society and National Association of Baptist Professors of Religion Share Meeting,82E1A208-FD46-451D-83F8-4F3B334F7939,Q83500320,James P Byrd,1,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,922df6fb-e7f8-4bd2-9c2d-ad5c8758111c,2022-12-11T00:00:00Z,11
Q115673417,The uneasy center: reformed Christianity in antebellum America,06A03DB6-FD22-4BD7-8372-86C5F11AB7C9,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,39b57a47-1cef-4de9-888b-828a756a5253,2022-12-11T00:00:00Z,11
Q115673418,"Neither king nor prelate: religion and the new nation, 1776-1826",DED2C1CF-3DE5-4949-8A0D-F6A020BCD79A,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,aafede5f-995a-4c21-9692-907bbfc7515c,2022-12-11T00:00:00Z,11
Q115673419,Fighting for liberty and virtue: political and cultural wars in 18th-century America,A0FED501-4A57-4855-9BC8-1C21B4BDB005,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,6d4c3773-d475-45bb-be93-9b2132aad19e,2022-12-11T00:00:00Z,11
Q115673420,Disorderly women: sexual politics and evangelicalism in revolutionary New England,5F3D0D34-9872-4B67-B065-C76269D1C5FB,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,7c5df005-dc1b-41dc-8cf3-4d71ff7efddb,2022-12-11T00:00:00Z,11
Q115673422,Religion in American history: a reader,1C810E75-A56D-472C-821C-139DA59C1735,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,1bdbd3be-a288-4ac8-99c5-f0a1ce27747a,2022-12-11T00:00:00Z,11
Q115673423,Makers of Christian theology in America,B6F21301-A9C7-440C-A129-E1E8A4EA2B0A,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,5063074c-264b-4906-92f4-28c1917b7a1a,2022-12-11T00:00:00Z,11
Q115673424,Dictionary of heresy trials in American Christianity,B72A60E0-059B-4B83-95A4-A4DDE1485758,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,a3cefa3c-7ac8-4d22-9376-eb7241d1620e,2022-12-11T00:00:00Z,11
Q115673426,"Rebel with a just cause: a political journey against the winds of the 20th century: reminiscences, 1922-1951",ABE80691-5CD1-41B3-9335-06B6C1CB1114,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,04f37695-a4c2-4382-8631-5ea25c7874c1,2022-12-11T00:00:00Z,11
Q115673427,"Revolution within the revolution: the First Amendment in historical context, 1612-1789",0D2AA3E7-C9DC-4DFF-BB50-921307085ED2,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,4c07eae3-78c2-425d-bb87-5d5d8b55e057,2022-12-11T00:00:00Z,11
Q115673428,Jacob Green's Revolution: Radical Religion and Reform in a Revolutionary Age,C104237E-02DA-4101-8657-5019BEDBB586,Q83500320,James P Byrd,,c68b425fcbafab0e21ce8cdad4ca4f78ced09ac8,http://www.webofscience.com/api/gateway?gwversion=2&srcauth=doisource&srcapp=wos&keyaid=10.1093%2fahr%2f120.5.1882&destapp=doi&srcappsid=usw2ec0e44gl6jpubwqsnk8kvuxyg&srcjtitle=american+historical+review&destdoiregistrantname=oxford+university+press,,712441a1-644c-4e4e-8bf6-7553a29658e4,2022-12-11T00:00:00Z,11
Q115673430,The Book of Exodus: A Biography,371E5AC4-562C-4AF0-A5DC-BAD038AE5774,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,286c29ff-3ab6-484d-97ee-4a6698a54987,2022-12-11T00:00:00Z,11
Q115673432,"What is not, was not, and will never be: creaturely possibility, divine ideas and the creator’s will in Thomas Aquinas",74EA806B-36C8-40BF-B4EA-E8ADDD7EE673,Q83500325,Paul DeHart,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,2b27a779-b2dc-4d87-afb6-0cccac2ec9d9,2022-12-11T00:00:00Z,11
Q115673433,Beyond the necessary God : Trinitarian faith and philosophy in the thought of Eberhard Jüngel,42F1B67A-733D-4B1C-B695-7A80DCE65A91,Q83500325,Paul DeHart,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,c0e11152-484e-49bf-bca7-ed166408c77a,2022-12-11T00:00:00Z,11
Q115673434,"Doctrine of creation, creation of doctrine (or, natural theology in the island)",DDEB93E1-4568-4B91-A817-D1CD45581339,Q83500325,Paul DeHart,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,626a0eb4-2790-4de7-b3b2-c52a8c2c5898,2022-12-11T00:00:00Z,11
Q115673435,Unspeakable cults: an essay in Christology,CC1DA801-45F7-4B20-BB70-FB14F6F72950,Q83500325,Paul J DeHart,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,cb44914a-aaa4-42b9-af24-c2ba1099e810,2022-12-11T00:00:00Z,11
Q115673436,"'Draw a Wider Circle- or; Perhaps, Erase': Queer(ing) Hymnody 1",170D4610-B65F-448B-94F6-0B9CAFB73172,Q83500316,Stephanie Budwey,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,7b821d80-a333-4251-8755-269193f185e1,2022-12-11T00:00:00Z,11
Q115673438,Roger Williams,76BA89EE-BE88-403A-B200-6D75D8C0FBB0,Q83500320,James P Byrd,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,6a100640-21e8-4268-b1b6-d86f4ffd740d,2022-12-11T00:00:00Z,11
Q115674343,The Rigor of Things: Conversations with Dan Arbib,408518C5-F259-41B7-BB8C-5C2F6EA33145,Q83500325,Paul J DeHart,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,06ab843c-afc6-4aa7-bc0a-fccf009403fc,2022-12-11T00:00:00Z,11
Q115674344,Understanding Religious Conversion,B7408D82-E2B7-4EFB-99BD-2806F9E377A5,Q115670481,Evon Flesberg,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,ee990a98-ada6-4b83-8136-9177e557ea02,2022-12-11T00:00:00Z,11
Q115674345,The altars where we worship: the religious significance of popular culture,A4A4E036-0423-4151-AAB6-7333E22B5A8A,Q115670481,Evon Flesberg,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,3522a78a-7f0d-4787-a3d4-68726aedbc54,2022-12-11T00:00:00Z,11
Q115674346,On the Pleasures of Owning Persons: The Hidden Face of American Slavery,032AA7B0-93C9-4B20-81B2-50B531C38318,Q115670481,Evon Flesberg,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,8988528e-5ac5-4902-b635-65d801d16438,2022-12-11T00:00:00Z,11
Q115674347,Review of Pastoral Care in Context: An Introduction to Pastoral Care,AD3CA0E5-AB2B-4C80-A2AA-E4646448C46E,Q115670481,Evon Flesberg,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,606fb4ae-f8a7-427c-aafb-29b019519a71,2022-12-11T00:00:00Z,11
Q115674349,The switching hour : kids of divorce say good-bye again,0715057D-B4AA-4A41-B9B0-7FDA9BC935E0,Q115670481,Evon Flesberg,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,0e370362-025e-480a-923a-dd08ad17073e,2022-12-11T00:00:00Z,11
Q115674350,"Review of The Papers of Howard Washington Thurman. Volume 1: My People Need Me, June 1918-March 1936",2A63F71D-54E2-4329-AE4D-52FA5FEB2BFF,Q83500331,Juan M Floyd-Thomas,,2f8d3e10de85d1cc01e465df68d03169a63d4bdb,https://www.jstor.org/stable/41306249,,7a5eec1b-1bce-48ed-ba27-e9db5af76368,2022-12-11T00:00:00Z,11
Q115674352,Liberating Black church history : making it plain / Juan M. Floyd-Thomas.,58D4D3CB-553A-4BE7-A238-29728646FBA4,Q83500331,Juan Marcial Floyd-Thomas,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,037293f3-8e1a-4da9-8501-367cde22abbf,2022-12-11T00:00:00Z,11
Q115674354,Seeing red in the black church: Marxist thought and African American Christianity,945BD5B2-780F-4BEA-9888-AA286E272809,Q83500331,Juan Marcial Floyd-Thomas,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,4bd8de7b-78fa-4a64-aab4-d03ae19a0947,2022-12-11T00:00:00Z,11
Q115674355,"Review of Clarence E. Hardy III, James Baldwin's God: sex, hope, and the crisis in black holiness culture",4BBABD95-0FDC-46BA-A288-60868ECB1BA6,Q83500331,Juan Marcial Floyd-Thomas,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,5a441191-dbfd-4d70-ba35-4f371074a22b,2022-12-11T00:00:00Z,11
Q115674356,Origen,53F6E5FB-F0E8-4F1A-BCD9-A4FCB7E71054,Q83500331,Juan Marcial Floyd-Thomas,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,a01a426a-12ba-4431-a6cc-82d3d4c1eb7f,2022-12-11T00:00:00Z,11
Q115674357,Transaction Periodicals Consortium,48E93A7F-9A5D-45B4-BAD6-813FCBBD5042,Q83500331,Juan Floyd-Thomas,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,c4bfe523-2434-4e0b-a95a-ff1fff4832a5,2022-12-11T00:00:00Z,11
Q115674358,Black church studies: an introduction,A7B92B0E-43A7-432A-90F9-1B913120E37C,Q7595851,Stacey M Floyd-Thomas,1,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,f94f6c0f-f0c8-4c9b-a7d2-0a52caff5f47,2022-12-11T00:00:00Z,11
Q115674358,Black church studies: an introduction,54A9D669-C876-448C-8593-7FB3EAE85CE2,Q83500331,Juan Marcial Floyd-Thomas,2,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,47b05d37-97aa-44bd-b658-6c5aae73f30c,2022-12-11T00:00:00Z,11
Q115674358,Black church studies: an introduction,AB4D2D9D-D037-42E2-AF93-D9ECE3821AD1,Q113792935,Nancy Lynne Westfield,5,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,3b693046-f69d-4777-a822-ee60175001d3,2022-12-11T00:00:00Z,11
