qid,label_en,editor_uuid,editor,editor_stated_as,editor_series_ordinal,editor_ref1_hash,editor_ref1_referenceUrl,editor_ref1_stated_in,editor_ref1_retrieved_nodeId,editor_ref1_retrieved_val,editor_ref1_retrieved_prec
Q117229002,The Historical Jesus through Catholic and Jewish eyes,AF0B832E-68F5-4C39-B4C2-1D5FAA2EEA5A,Q93240922,Leonard J Greenspoon,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,97e01e49-5bf6-4dad-a89c-408dd0b2fe18,2023-03-21T00:00:00Z,11
Q117229002,The Historical Jesus through Catholic and Jewish eyes,76A649AC-99B3-477E-AF7C-EE84EDF5EBE7,Q107022308,M Dennis Hamm,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6153101b-f242-443d-9e00-c194491ce0ed,2023-03-21T00:00:00Z,11
Q117229003,The Hope of Liberation in World Religions,F75B2AA0-072C-4555-BA51-2EFCAE147921,Q27643173,Jeorg Rieger,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,a82b3a1b-6c0e-4b1d-8640-4fabb87ef0e9,2023-03-21T00:00:00Z,11
Q117229005,The Jewish study Bible: Jewish Publication Society Tanakh translation,20811BCF-781D-4169-A35B-6E23D1064531,Q16727474,Adele Berlin,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,cd11af80-f7ee-436f-a64d-800d723d00dc,2023-03-21T00:00:00Z,11
Q117229005,The Jewish study Bible: Jewish Publication Society Tanakh translation,241F35B1-C0E0-4CBA-8485-67DD2B795D1B,Q6755973,Marc Zvi Brettler,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,69c373ad-251e-41e1-82a2-553820717c97,2023-03-21T00:00:00Z,11
Q117229006,The joy of humility: the beginning and end of the virtues,5E0A27E2-2AE2-4DB1-AC78-15817499364A,Q113807410,Ryan McAnnally-Linz,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ca33bdf0-64da-4d33-af8e-c84044d06760,2023-03-21T00:00:00Z,11
Q117229009,The literary guide to the Bible edited by Robert Alter and Frank Kermode.,8D246B0F-0E19-4FDA-BD78-F3C2393F12E3,Q4112220,Robert Alter,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,22f9fefb-1717-4a2b-bcc4-3017151a4951,2023-03-21T00:00:00Z,11
Q117229012,"The Negro church: report of a social study made under the direction of Atlanta University ; together with the proceedings of the eighth Conference for the Study of the Negro Problems, held at Atlanta University, May 26th, 1903",3E73E9AE-E10B-42E9-9B7C-F0457277A27D,Q158060,W E B Du Bois,,,,,,,
Q117229013,The New Interpreter's Bible one volume commentary,B5CA03CA-EB38-49FE-8C5D-886BD8ECBAC3,Q5236240,David L Petersen,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6f1564b0-4c0a-4a1f-a2c7-c117eba7a254,2023-03-21T00:00:00Z,11
Q117229013,The New Interpreter's Bible one volume commentary,182B9554-F31B-4EC1-A1BB-9500E01A89C5,Q24204602,Beverly Roberts Gaventa,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,03354e98-ebc8-4ae6-ae94-712201dfa7b8,2023-03-21T00:00:00Z,11
Q117229017,The new Oxford annotated Bible with the Apocryphal/Deuterocanonical books,E4857145-D072-4088-8CFA-4207917276A2,Q6829433,Michael David Newsom Coogan,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,40511e45-3fc2-405a-8c76-4743f7d9814d,2023-03-21T00:00:00Z,11
Q117229018,The Organizational revolution: Presbyterians and American denominationalism,EFC5A139-95C4-438E-B620-7D1881894AF4,Q113730783,Milton J Coalter,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e6c8ed25-fd00-41a8-bda0-0b024292ccc6,2023-03-21T00:00:00Z,11
Q117229018,The Organizational revolution: Presbyterians and American denominationalism,35084804-938A-4810-8288-1CD7A331DC5C,Q112427630,John M Mulder,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f9673a07-5972-48b1-b047-f1a2caf588fd,2023-03-21T00:00:00Z,11
Q117229019,The Oxford Bible commentary,D963C209-CF02-43D6-BF0B-5763D3646B36,Q1193040,John Barton,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e042cea6-b55a-474f-bcf8-a648caa0d936,2023-03-21T00:00:00Z,11
Q117229019,The Oxford Bible commentary,42FD8F83-01C0-410F-BDBD-94DC8167A04C,Q6249687,John Muddiman,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,c97b3b8d-e7ce-4514-8447-aa415d7bd4cf,2023-03-21T00:00:00Z,11
