skipped,Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
,Q5I5PGIT,"Levine, Amy-Jill",1999,"LeVine, Amy-Jill",978-1-4411-7924-1,,,"http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk,e000xna&db=nlabk&AN=377571","$$Ccontents$$VAnti-Judaism and the Gospel of Matthew / by Amy-Jill Levine -- Response / by Philip L. Shuler -- Response / by Warren Carter -- Anti-Judaism and the Gospel of Luke / by Daryl D. Schmidt -- Response / by David L. Balch -- Response / by Allan J. McNicol -- Anti-Judaism and the Gospel of John / by David Rensberger -- Response / by Mark Goodwin -- Response / by Thomas D. Lea -- Something greater than the temple / by Robert Louis Wilken -- Response / by Everett Ferguson -- Response / by D. Jeffrey Bingham -- Anti-Judaism in the critical study of the Gospels / by Joseph B. Tyson -- Response / by James O. Duke -- Response / by Ellen T. Charry -- Reflections on Anti-Judaism in the New Testament and in Christianity / by E.P. Sanders., $$Csummary$$VWhen and under what circumstances did the Gospel texts begin to serve anti-Jewish ends? Can it be said, accurately and fairly, that the evangelists were anti-Jewish? Are there tendencies in the Gospels that were originally intended by the evangelists to injure the Jewish people or their religion, or to work against the interests of the Jewish people and/or their religion?These and other issues were addressed in a three-year research project that culminated in a fall 1996 convocation, at which five major research papers were presented with two respondents to each paper. The papers and responses., $$Cbibliography_note$$VIncludes bibliographical references and indexes.",1999,10/28/16 18:55,7/17/18 18:22,10/28/16 18:55,,,,,,,,,,,,Trinity Press International,"Harrisburg, Pa.",eng,,,,,discoverlibrary.vanderbilt.edu,BS2555.6 .J44 A58 1999,,,,,,"Bible. Gospels Criticism, interpretation, etc; Christianity and antisemitism History; Judaism (Christian theology) History of doctrines Early church, ca. 30-600","Farmer, William R.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Anti-Judaism and the Gospel of Matthew,Anti-Judaism and the Gospels
,25JMXR4P,"Hudnut-Beumler, Jim",2004,"Hudnut-Beumler, James David",,,,,,2004,6/24/14 17:14,11/18/14 21:41,,49-55,,,,,,,,,,,Brazos Press,"Grand Rapids, Mich",,,,,,,BR526 .A58 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Shock and Awe: Life in Mr. Rumsfeld’s Neighborhood,Anxious about empire
,M8T6RPW2,"Marbury, Herbert",2007,"Marbury, Herbert",,,,,,2007,10/22/14 15:02,10/30/14 13:35,,167-182,,,,,,,,,,,Society of Biblical Literature,Atlanta,eng,,,,,Primo,DS121.65,,,,,,"Judaism, Hellenistic; Antico Testamento; Bible. Antico Testamento; Bible. Hebrew Bible; Bible. Hebrew Scriptures; Bible. Kitve-ḳodesh; Bible. Miḳra; Bible. Palaia Diathēkē; Bible. Pentateuch, Prophets, and Hagiographa; Bible. Phanthasanyā D̄œm; Bible. Sean-Tiomna; Bible. Stary Testament; Bible. Tanakh; Bible. Tawrāt; Bible. Torah, Neviʼim u-Khetuvim; Bible. Torah, Neviʼim, Ketuvim; Bible. Velho Testamento; Hebrew Bible; Hebrew Scriptures; Kitve-ḳodesh; Miḳra; nnea Bible. O.T; Old Testament; Palaia Diathēkē; Pentateuch, Prophets, and Hagiographa; Sean-Tiomna; Stary Testament; Tanakh; Tawrāt; Torah, Neviʼim u-Khetuvim; Torah, Neviʼim, Ketuvim; Velho Testamento; Bible. Old Testament Historiography; Bible History of inter-testamental events; Erets Yehudah (Region); Ereẓ Yehudah (Region); Hellenistic Judaism; Jews History 586 B.C.-70 A.D; Jews History 586 B.C.-70 A.D. Historiography; Judaea (Region); Judaea (Region) Historiography; Judah, Land of (Region); Judaism History Greco-Roman period, 332 B.C.-210 A.D; Judaism History Inter-testamental period, 140 B.C.-30 A.D; Judaism History Post-exilic period, 586 B.C.-210 A.D; Judaism History Post-exilic period, 586 B.C.-210 A.D. Historiography; Judaism History Pre-Talmudic period, 586 B.C.-10 A.D; Judea (Region); Land of Judah (Region); Yahūdhā (Region); Yehud (Persian province) Historiography; Yehuda (Region)","Berquist, Jon L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Strange Woman in Persian Yehud: A Reading of Proverbs 7,Approaching Yehud new approaches to the study of the Persian period
,SAJVVHNX,"Levine, Amy-Jill",2003,"Levine, Amy-Jill",978-0-8264-2627-7,,,"http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk,e000xna&db=nlabk&AN=243780","$$Ccontents$$VThose riotous, yet righteous, foremothers of Jesus : exploring Matthew's comic genealogy / F. Scott Spencer -- ""More righteous than I"" : the comeuppance of the trickster in Genesis 38 / Mary E. Shields -- Humor, turnabouts and survival in the book of Esther / Kathleen M. O'Connor -- Is that fearfully funny? : some instances from the apocryphal/deuterocanonical books / Toni Craven -- At the expense of women : humor in Acts 16.14-40 / Kathy Williams -- Are we amused? : small and big differences in Josephus' re-presentations of Biblical female figures in the Jewish antiquities 1-8 / Athalya Brenner -- Ooooh, Onan! : Geschlechtsgeschichte and women in the Biblical world / Gale A. Yee -- Women's humor and other creative juices / Amy-Jill Levine -- Laughing with/at/as women : how should we read Biblical humor? / Esther Fuchs -- Appendix : Babble/Bible light : on some Biblical women., $$Csummary$$VBiblical humor about women and gender remains elusive for many readers, for its recognition may imply the realization that it's a cruel and disrespectful humor, ridicule rather than good-natured fun. But viewing humor as social critique, as is largely done in the essays in this volume, with respect to both the texts read and their actual or implied author, may be fun as well as significant for understanding the biblical worlds. As most of the essays show, writing about women is writing about men as well. In other words, it is writing about gender roles. The critique of women, womanhood and fem., $$Cbibliography_note$$VIncludes bibliographical references (p. [143]-151) and indexes.",2003,11/1/16 16:56,11/1/16 16:57,11/1/16 16:56,,,,,,,,Journal for the study of the Old Testament. Supplement series ; 383. ^A744467,,,,T & T Clark International,London ; New York,eng,,,,,discoverlibrary.vanderbilt.edu,BS575 .A743 2003,,,,,,Women in the Bible; Bible Feminist criticism; Humor in the Bible; Wit and humor in the Bible,"Brenner, Athalya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Women's Humor and Other Creative Juices,Are we amused?: humour about women in the biblical worlds
,RH2CQWKN,"DeHart, Paul J.",2020,Paul DeHart,978-0-334-05946-2,,,http://public.eblib.com/choice/PublicFullRecord.aspx?p=6362103,"Assessing his continuing importance and introducing him to a new generation of readers, Austin Farrer for Today brings together a stellar collection of writers to reflect on Farrer's contribution to biblical theology, philosophy, language, doctrine, prayer and preaching.",2020,6/23/21 20:38,6/23/21 20:39,6/23/21 20:38,,,,,,,,,,,,Hymns Ancient & Modern,La Vergne,English,,,,,Open WorldCat,,OCLC: 1202475261,,,,,,,,,,,"Harries, Richard; Platten, Stephen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Farrer’s Theism: Finite and Infinite,Austin Farrer for Today A Prophetic Agenda.
,QMR4VWZK,"Harris, Forrest E",1999,"Harris, Forrest E.",0-9673416-1-2,,,,,1999,10/10/14 14:52,11/18/14 21:36,,,,,,,,,,,,,Baptist World Alliance,"McLean, Va. (6733 Curran St., McLean 22101)",English,,,,,OCLC WorldCat FirstSearch,,,,,,,Racism; Religious aspects; Baptists. Race relations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Economics and racism,Baptists against racism
,ZRR4U4KU,"Floyd-Thomas, Stacey",2008,"Floyd-Thomas, Juan Marcial; Floyd-Thomas, Stacey M.",0-687-46503-6,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001772475&site=ehost-live,,2008,5/13/14 19:18,12/16/14 19:26,,95-104,,,,,,Emancipatory historiography as pedagogical praxis,,,,,Abingdon,Nashville,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001772475&site=ehost-live&scope=cite,"United States--Race relations; Theological education--United States; Theological education--Methods; African Americans--Education; Educational psychology; African American students; Christian education--Philosophy; Educational sociology; Theologians, African American; United States--Historiography",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Emancipatory historiography as pedagogical praxis: the blessing and  curse of theological education for the Black self and subject,"Being Black, teaching Black: politics and pedagogy in religious studies"
,RSP52X4D,"Floyd-Thomas, Stacey",2008,"Floyd-Thomas, Stacey M",978-0-687-46503-3,,,,,2008,11/9/22 20:06,11/30/22 21:06,,125-135,,,,,,From embodied theodicy to embodied theos,,,,,Abingdon,Nashville,,,,,,EBSCOhost,,,,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001772494&site=ehost-live&scope=site&scope=cite,,"United States; African American women; Stereotype (Psychology); Race relations; Womanist theology; African American college teachers; Educational psychology; Teacher-student relationships; Theodicy; Women college teachers; Body, Human -- Social aspects; Education -- Methods",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"From embodied theodicy to embodied theos: Being Black, teaching Black: politics and pedagogy in religious studies","Being Black, teaching Black: politics and pedagogy in religious studies"
,TH75UNCB,"McClure, John S.",2009,"McClure, John S.",978-0-664-23243-6,,,,"Here William Carl gathers a diverse group of leading pastors and preachers and asks them, ""What is your best advice to colleagues in ministry about preaching and being a pastor?"" The responses are full of wisdom and practical advice, illuminating and helpful for all who are pastors and preachers. This collection is a unique window into perspectives on ministry in the twenty-first century. It provides inspiration, insight, and clarity. - Back cover.",2009,5/12/14 15:54,5/23/14 17:18,,108-113,,,,,,,,,,,Westminster John Knox Press,"Louisville, Ky.",English,,,,,OCLC WorldCat FirstSearch,,,,,,,Pastoral theology. Preaching. Pastoral theology. Preaching,"Carl, William J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Preaching From, With, and For",Best advice: wisdom on ministry from 30 leading pastors and preachers
,528VN46J,"Rieger, Joerg",2012,"Rieger, Jeorg",97891900000000,,,https://catalog.library.vanderbilt.edu,,2012,9/29/20 17:19,9/29/20 17:22,9/29/20 17:19,102-121,,,,,,Between Capital and Cathedral,,,,,"Research Institute for Theology and Religion, University of South Africa",,en,,,,,,,,,C:\Users\xus12\Zotero\storage\N8W8D8CI\fulldisplay.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Being a Christian in a ‘Christian Country’: Theological Reflections,Between Capital and Cathedral: Essays on Church-State relationships - Vanderbilt University
,NTFCYFN8,"Armour, Ellen T.",2016,"Armour, Ellen T.",978-0-7486-9771-7,,,,$$C bibliography_note$$V Includes bibliographical references and index.,2016,1/11/18 22:33,7/17/18 17:18,,,,,,,,,,,,,Edinburgh University Press,Edinburgh,eng,,,,,discoverlibrary.vanderbilt.edu,B2430 .F724 B48 2016,,,,,,"Deridā, Jāka; Derida, Žak; Deridah, Z'aḳ; Derrida, J. (Jacques); Derrida, Jackes; Derrida, Jacques; Derrida, Zhak; Dirīdā, Jāk; Деррида, Жак; Foucault, Michael, 1926-1984; Foucault, Michel, 1926-1984; Fuke; Fuko, Mišel, 1926-1984; Fuḳo, Mishel, 1926-1984; Fūkūh, Mīshīl, 1926-1984; Philosophy, French 20th century; Philosophy, Modern 20th century; Phoukō, Misel, 1926-1984; Pʻukʻo, 1926-1984; Pʻukʻo, Misyel, 1926-1984; 福柯","Aryal, Yubraj; Cisney, Vernon W.; Morar, Nicolae; Penfield, Christopher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"'The End of Man: Foucault, Derrida, and the Auto-Bio-Graphical'",Between Foucault and Derrida
,GVDFV2XX,"Sasson, Jack",2008,"Sasson, Jack M.",978-1-58839-295-4,,,,"Catalog of an exhibition at <span class=""searchword"">the</span> Metropolitan Museum of <span class=""searchword"">Art</span>, New York, Nov. 18, 2008-Mar. 15, 2009.",2008,12/12/14 14:50,5/1/15 14:45,,95-100,,,,,,,,,,,Metropolitan Museum of Art ; New Haven,New York,eng,,,,,Primo,N5345 .B38 2008,,,,,,"Middle East Civilization To 622; Art, Ancient Middle East; Art, Ancient Middle East Exhibitions; Art, Middle Eastern; Art, Middle Eastern Exhibitions; Middle East Civilization To 622 Exhibitions","Aruz, Joan; Benzel, Kim; Evans, Jean M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Texts, Trade and Travelers","Beyond Babylon: art, trade, and diplomacy in the second millennium B.C."
,P5I2DKWJ,"Segovia, Fernando F.",2017,"Segovia, Fernando F",978-0-8146-8415-3,,,,,2017,8/25/21 19:48,8/25/21 19:49,,102-137,,,,,,,,,,,,,English,,,,,Open WorldCat,,OCLC: 992457116,,,,,,,,,,,"Godzieba, Anthony J; Hinze, Bradford E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,A Theological Reading of Scripture? Critical Problematic and Prophetic Vision in the Aftermath and Crossroads of Disciplinary Transformation,"Beyond dogmatism and innocence: hermeneutics, critique, and Catholic theology"
,F4UA6CWP,"Sasson, Jack",2013,"Sasson, Jack M.",978-1-937040-11-6,,,,"This collection of essays honors the life and work of Gary Beckman, Professor of Hittite and Mesopotamian Studies at the University of Michigan. The essays were contributed by his colleagues, students, and friends, and their breadth-traversing ancient Anatolia, Syria, Mesopotamia, and beyond-are a measure of the range of his influence as a scholar. His interest in the reception and adaptation of Syro-Mesopotamian culture by the Hittites in particular inspired this offering.",4/2/13,12/11/14 20:29,12/11/14 20:33,,265-277,,,,,,,,,,,Lockwood Press,Atlanta,English,,,,,,,,,,http://www.amazon.com/dp/1937040119/ref=asc_df_19370401193431184?smid=ATVPDKIKX0DER&tag=pg-1583-86-20&linkCode=df0&creative=395097&creativeASIN=1937040119,,,"Collins, Billie Jean; Michalowski, Piotr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Prologues and poets: on the opening lines of the Gilgamesh Epic,Beyond Hatti: A Tribute to Gary Beckman
,U8HPASEN,"Townes, Emilie",2010,"Townes, Emilie M.",978-0-230-10016-9,,,,,2010,9/23/14 19:38,10/13/14 15:02,,61-74,,,,,,,"Black religion, womanist thought, social justice",,,,Palgrave Macmillan,New York,eng,,,,,Primo,E443 .B45 2010,,,,,,Slave women; Slavery Religious aspects; Women Sexual behavior United States; Women Sexual behavior United States History; Women slaves; Women slaves United States History,"Hazelton, Jacqueline L.; Brooten, Bernadette J.",,,,,,,,,,,,,,,,,,,1st ed.,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,From Mammy to welfare queen: images of Black women in public-policy formation,Beyond slavery : overcoming its religious and sexual legacies
,HDWUNSNH,"Floyd-Thomas, Stacey",2011,"Floyd-Thomas, Stacey M.",0-664-23680-4,,,,,2011,5/13/14 19:10,11/18/14 21:28,,3-13,,,,,,,,,,,Westminster John Knox Pr,"Louisville, Ky",,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001900836&site=ehost-live&scope=cite,,"Racism; Enlightenment; Philosophical anthropology; Body, Human (Philosophy); Dualism; Elite (Social sciences); Ethics--Methodology; Form (Philosophy); Plato; Reason; Sexism; Soul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Plato on reason,Beyond the pale
,9HB7CSXQ,"Sasson, Jack",1980,"Sasson, Jack M.",0-87068-758-1,,,,,1980,12/12/14 3:42,10/7/20 21:06,,211-219,,,,,,"The ""Tower of Babel"" as a clue to the redactional structuring of the primeval history (Gen 1-11",,,,,Ktav Publishing House,New York,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001103281&site=ehost-live&scope=cite,,"Bible. Genesis 1-11; Babel, Tower of","Rendsburg, Gary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"The ""Tower of Babel"" as a clue to the redactional structuring of the primeval history (Gen 1-11:9)",Bible World: Essays in Honor of Cyrus H. Gordon
,PCAC73PQ,"Seow, C.L.",2014,"Seow, C. L. (Choon Leong)",978-0-8091-4898-1,,,,"$$Ccontents$$VPortrayals of God. The sexuality of God in the Hebrew Bible / Mark S. Smith -- The Horrifying Closing of Psalm 137, or, The Limitations of Ethical Reading / Jon D. Levenson -- Revisiting Behemoth / C.L. Seow -- Forgive Us Our debts / Gary A. Anderson -- Second Temple Recastings of Scripture and Tradition. The Legacy of Canaan in Ancient Israel and Early Christianity / John J. Collins -- The Reuse of Ugaritic Mythology in Daniel 7: An Optical Illusion? / Carol A. Newsom -- Creation Traditions in the Book of Jubilees / John C. Endres -- Blessing the Lord with the Angels: Allusion to Jubilees 2.2 in the Song of the Three Jews / Christopher C. Frechette -- Prose Prayers in Biblical Antiquities / Eileen M. Schuller -- New Testament Deployments of Scripture and Tradition. Paul's Use of Scripture in the Collection Discourse (2 Corinthians 8-9) / Thomas D. Stegman -- Reading with Double Vision: Isaiah and the Gospel of Mark / John R. Donohue -- Acts 28-Game Over?: Isaiah, Baseball, Jews, and Luke / Christopher R. Matthews -- Constructing Matthew: The Convergence of Context, Sources, and Tradition That Shaped the Gospel / Donald Senior -- Flesh and Spirit in John and Qumran Revisited / Harold W. Attridge -- Moses in the Gospel of John / Pheme Perkins -- Prophecy Revived: The Use of Older Scripture in the Book of Revelation / Adela Yarbro Collins -- Early Reception of New Testament Texts. How New Testament Textual Variants Embody and Exhibit Prior Textual Traditions / Eldon Jay Epp -- Christ Suffers in Me: The Martyr's Experience Shaped by the Passion of Christ / Carolyn Osiek., The James Philip Hyatt Fund., $$Cbibliography_note$$VIncludes bibliographical references and index.",2014,2/5/16 22:58,2/5/16 22:59,,41-55,,,,,,,,,,,Paulist Press,"New York ; Mahwah, NJ",eng,,,,,Primo,BS511.3 .B5257 2014,,,,,,"Bible Interpretation; Bible Criticism, Higher; Bible Higher criticism; Bible Literary criticism; Biblical research; Interpretation, Biblical; Bible Criticism, interpretation, etc","Stegman, Thomas; Frechette, Christopher G.; Matthews, Christopher R.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Revisiting Behemoth,"Biblical essays in honor of Daniel J. Harrington, SJ, and Richard J. Clifford, SJ :  opportunity for no little instruction"
,Z9ZDFVTJ,"Seow, C.L.",1996,"Seow, C. L. (Choon Leong)",0-664-25638-4,,,,,1996,10/10/14 22:38,10/21/14 17:29,,17-34,,,,,,,,,,,Westminster John Knox Press,"Louisville, Ky.",,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001239416&site=ehost-live&scope=cite,,Bible --Use; Bible. Wisdom literature; Homosexuality--Biblical teaching,"Brawley, Robert L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Textual orientation,Biblical ethics & homosexuality: listening to scripture
,RRDLU37A,"Sasson, Jack",2020,"Sasson, Jack M.",978-0-567-68657-2 978-0-567-68656-5,,,http://www.webofscience.com/wos/woscc/full-record/WOS:000540452600015,,2020,11/29/22 17:43,11/29/22 17:46,11/29/22 17:43,176-189,,,680,,,,Library of Hebrew Bible Old Testament studies,,,,Bloomsbury Publ Inc,London,English,,,,,Web of Science Nextgen,,WOS:000540452600015,,,,,,"NiesiolowskiSpano, L.; Pfoh, E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,A Gate in Gaza: An Essay on the Reception of Tall Tales,"Biblical Narratives, Archaeology and Historicity: Essays In Honour of Thomas L. Thompson"
