qid,label_en,author_string_uuid,author_string,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q111638802,Teaching young adults with intellectual and developmental disabilities to respond appropriately to lures from strangers,D2D7C440-5A9E-47E9-981A-A8705F5A25ED,Marisa Helene Fisher,fd1c418cbb9633d420a5ecb7a12ed6ca2dfc3474,http://hdl.handle.net/1803/12591,35ed77cd-5957-47de-9c26-1e84714a7bfc,2022-02-18T00:00:00Z,11
Q111638804,A Meta-Analysis of Comprehension Strategy Instruction for Upper Elementary and Middle School Students,38E1C8F8-E86F-4233-AD3B-FAA8C9BD84D9,Dennis S Davis,6054d473d0490a43c56769fc52b4cc3a8df1bd31,http://hdl.handle.net/1803/12592,3e5809c0-2ba5-4e3b-8a87-25c48135c7de,2022-02-18T00:00:00Z,11
Q111638805,<i>In vivo</i> Hyperspectral Imaging of Microvessel Response to Trastuzumab Treatment in Breast Cancer Xenografts,0FC9AAE7-9EE9-4002-8A8A-76F2E51A7C51,Devin Rei McCormack,8a5513bdc0f50d007a8fc24702e0e421719b9ecf,http://hdl.handle.net/1803/12593,f8b20c8e-8c33-4a9a-80c8-fcc160715849,2022-02-18T00:00:00Z,11
Q111638806,New American Idols? The Impact of Neoliberalism on Commencement Speaker Selection,DB408DCB-3B13-40E3-A549-5733EB29FD06,Jeffery Ryan Johnson,a1d7965b97c5f5d5b85fca1ba72d314b23530c88,http://hdl.handle.net/1803/12594,cc14cf05-f8b3-44c7-80cc-2713c424801e,2022-02-18T00:00:00Z,11
Q111638808,"The Analysis of the Human Antibody
Response to Filovirus Infection",5D2FACFB-B059-48F0-AA3F-37EC0941CB35,Andrew I Flyak,1690b482485b3a6b5b267bbbbb4b00a48b1a595e,http://hdl.handle.net/1803/12595,56b4cdf8-0407-48b4-b1a9-d4350e16c389,2022-02-18T00:00:00Z,11
Q111638809,Probing Cell Mechanotransduction and Electric Activity with Microfluidic Platforms,10C67A46-6BF3-46C2-9BFD-675230051F58,Lijie Yang,616b9922fd70f08dcaf1520a21666cedd1be9630,http://hdl.handle.net/1803/12596,1673a77b-ed0b-4f09-a5ca-9f8f46739ffd,2022-02-18T00:00:00Z,11
Q111638810,"Social and nonsocial orienting in young children with autism, developmental disorders, and typical development",AD74CE98-3501-4F4D-8401-991BFD7AC16C,Lauren M Turner,a949f58b01e46a3a148b3fc502146769229240c0,http://hdl.handle.net/1803/12597,5d056926-1021-4a79-8c40-30b0ea2b27f7,2022-02-18T00:00:00Z,11
Q111638812,A Model for Lumping Atmospheric Secondary Organic Aerosol and Its Application in Air Quality Modeling,5D60229F-5C60-4561-A8EA-E01D99C6E938,Fei Bian,11026bfcf01292f8c2e1381ce374f7a4fac33f11,http://hdl.handle.net/1803/12598,eef1862a-42f1-4794-a6ae-6946d1e62c86,2022-02-18T00:00:00Z,11
Q111638813,"Shrines of the Pasión-Verapaz Region, Guatemala:  Ritual and Exchange along an Ancient Trade Route",9519B271-6CBF-4269-88CA-8D372503C762,Brent Kerry Skoy Woodfill,20c45272d96539673ab3892e848a7f86e1f814ed,http://hdl.handle.net/1803/12599,8195f3ad-8260-421c-97db-f8cf3764a082,2022-02-18T00:00:00Z,11
Q111638814,Biosynthetic studies of secondary metabolites by mass spectrometry,EB5C70C0-6754-4D9B-B2D0-BA167D7BBE85,Ioanna Ntai,de8db8db9ef91f535eb80c72c9c2687e7234eaa4,http://hdl.handle.net/1803/12600,bf603855-e574-4054-97f8-c533ae1a847e,2022-02-18T00:00:00Z,11
Q111638815,Reliability Issues in Germanium and Silicon Carbide MOS Devices,9474618D-7287-4C49-AF27-1408F7D9CA14,Rajan Arora,2061d7c6eaebee06b8bff6f2b5a2a30c6e028e71,http://hdl.handle.net/1803/12601,6a9b77c1-6167-4d73-8b25-deac06977e88,2022-02-18T00:00:00Z,11
Q111638816,The interactions between visual appearance and conceptual knowledge in the acquisition of perceptual expertise,440ED36D-EF92-4EC1-B211-8FFAD3921083,Olivia Sin-Chi Cheung,8d2e19c39f3602708f76f95abf9a7d59415d667e,http://hdl.handle.net/1803/12602,ceb1ac3c-f71b-44c5-a68b-9b1ee665d870,2022-02-18T00:00:00Z,11
Q111638817,Kinematic Analysis of a Thumb-Exoskeleton System for Post-Stroke Rehabilitation,38B0FC85-CB26-41DC-B242-BF767BBFC648,Vikash Gupta,254100826531e94fe0b0ad6be3128f3b60cb2abb,http://hdl.handle.net/1803/12603,1d1c428e-c735-48da-b735-eca664b32ed0,2022-02-18T00:00:00Z,11
Q111638819,A Robot Simulation of the Tower of Hanoi Puzzle using OpenRAVE with Sensor Feedback,0CB7EB55-2B21-4A69-A2CC-6BE650664FC7,Tuo Shi,095a238b5735328a6bc59113755716a4027fd6a0,http://hdl.handle.net/1803/12605,5037f7c7-6740-45a7-9e5e-208974fb05a5,2022-02-18T00:00:00Z,11
Q111638821,Sexual Orientation and Health-Related Outcomes: How Victimization Stressors Explain the Increased Risk Faced by Sexual Minorities,6E999509-B588-4CF0-837C-8E87F37466D3,William Beardall Hale,f4a326db50703d9cae2227d2c61dd62cf3a33fbe,http://hdl.handle.net/1803/12606,ec797c7a-c2c5-43b5-abcd-428f2769cda2,2022-02-18T00:00:00Z,11
Q111638822,A biphasic role for the voltage-gated sodium channel scn5Lab in cardiac development of zebrafish,0B3FAD3B-24A0-472B-87AE-02170CAB1538,Jeffrey Scott Bennett,847ea93acc4e01523c9369d4e398a62c754a112a,http://hdl.handle.net/1803/12607,d1d80c97-4832-4c42-a0e2-c69e29d0ff21,2022-02-18T00:00:00Z,11
Q111638823,Energetic Cavitation Collapse,D242F3BC-4BEF-49AB-8543-7CEFC67E98F1,Marc Christopher Ramsey,75a30e8b3fe9e938152804acaa80ca7c340558b2,http://hdl.handle.net/1803/12608,be136c7e-5232-4592-bbaf-764480020958,2022-02-18T00:00:00Z,11
Q111638824,Studies of the Physiological Function of the Melanocortin 3 Receptor,074E881F-713B-485A-B5B7-8E41ABAEA1FD,Rachel Nicole Lippert,5ca09d6fbb7e42cbaa6b8c8cf71c6b63b56f0899,http://hdl.handle.net/1803/12609,2d326a4c-5e02-4690-ae00-1b59fab52f38,2022-02-18T00:00:00Z,11
Q111638825,"Zero Tolerance School Discipline: Implications for Schools, Leaders, and Students",2C82003C-E3B6-43AF-A074-DF362284E77E,Frank Christopher Curran,a0b0c69964e060733ae447de15e5f6e3c09d0255,http://hdl.handle.net/1803/12610,1e645e5c-7562-426f-a87b-dd9294a48e81,2022-02-18T00:00:00Z,11
Q111638826,Hybrid Nanostructured Materials for Bioengineering Applications,1CE11DCE-9968-48B8-BB16-A8C659BCDB79,Rui Wang,187223a1fb27e1a427399f23d5b73c6fdaf93738,http://hdl.handle.net/1803/12611,ddc37518-b7ac-4655-a109-a97d43a01811,2022-02-18T00:00:00Z,11
Q111638827,To Fold or Not to Fold: The Role of Protein Triage in Dictating Neural Cell Fate Following Acute Injury,79B65F7A-7C4F-4B6E-932D-F76EC6E5D8E4,Amy Marie Palubinsky,37b761ab2786eb112a09be7e2e5cbd2007633d94,http://hdl.handle.net/1803/12612,51e651b8-6f74-4297-8579-a12aa7737c89,2022-02-18T00:00:00Z,11
Q111638829,Design of an Intelligent Control Architecture for Rehabilitation Robotics,CD59A808-F998-4FA8-AA93-9DE1936117CA,Duygun Erol,e3a44b4ab56cc6da61be1268f2a170150738ba0f,http://hdl.handle.net/1803/12613,48a72782-8cb0-4e61-98a5-2a81389df803,2022-02-18T00:00:00Z,11
Q111638830,Three essays on market microstructure,C83D35D2-E72C-4192-BC9F-38583228F268,Sukwon Kim,337913a50c5430bab90fd7a3861fc913e3644be8,http://hdl.handle.net/1803/12614,ba9e362a-cf95-49ee-8f8d-cf0377bb48e0,2022-02-18T00:00:00Z,11
Q111638831,Tie1 Attenuation Reduces Atherosclerosis in a Dose Dependent and Shear Stress Specific Manner,392562EE-CEC4-4A57-9701-96D83EEC2F83,Kel Vin Woo,7bc0406595e3cd66e5ab9994c0fbc0c837308dc6,http://hdl.handle.net/1803/12615,e1d56e94-6953-4648-81ca-a471d1b97d27,2022-02-18T00:00:00Z,11
Q111638832,Graduate Student-Advisor Relationship and the Development of Excellence in STEM in Top STEM Graduate Students,5FC8B1E9-6612-4F4C-9E80-7CEDCE4BB409,Stijn Johny Smeets,dd0533e4ef044ae387aac4123cc522d29a7dcd40,http://hdl.handle.net/1803/12616,377f84af-8de7-49cd-a3fd-e553476c5b0d,2022-02-18T00:00:00Z,11
Q111638833,The adaptor protein APPL1 regulates cell migration and adhesion dynamics,620F65A8-8AC6-4618-976F-B21CF08D1C4F,Joshua Allen Broussard,84a5a4534143cb6ecbd47b1a591b9c36f6ece453,http://hdl.handle.net/1803/12617,14ce8a88-59b7-46d6-8a87-fdc992e172fa,2022-02-18T00:00:00Z,11
Q111638834,"""Das Gestaltlose zur Gestalt bringen"": Representations of the Mass in the Works of Hermann Broch",B335BA0C-8418-4186-878C-D63BFB32D96A,Brett Earl Sterling,8d23f6245fd407274813e15bd0af54c5ec305983,http://hdl.handle.net/1803/12618,1f737f3b-7529-4e6c-8e56-48841c39dcfa,2022-02-18T00:00:00Z,11
Q111638835,Studies on the Cellular and Molecular Regulation of Cardiovascular Development,19E66E37-97A4-4B3D-9067-7181428785E3,Elise Rachel Pfaltzgraff,c360bee9c44d0cdeb5d2f56757e6d50e4deebd1b,http://hdl.handle.net/1803/12619,a063a340-14bf-4be6-9aa6-2d6e421b4a25,2022-02-18T00:00:00Z,11
Q111638837,"A Role for CLASPs in the Regulation of the Major Microtubule +TIP Complex Organizers, End-Binding Proteins",8A77252F-3BB4-41A0-8A66-0D503493545D,Ashley Dyan Grimaldi,fa77a840e5c9465ba88ecd9b59de1c4354a5b4e8,http://hdl.handle.net/1803/12620,d007df8e-c8fc-4c30-bcdc-b2d20fcda2b7,2022-02-18T00:00:00Z,11
Q111638838,A Cause for Reflection: Imagining Brazil at 100 Years of Independence,1C661D84-73E7-4B62-A288-AB451106A99B,Joseph Maxton Pendergraph,82cc7568a67bccdee4a3dee5a6efcfe991cd3b22,http://hdl.handle.net/1803/12621,484eb394-3f6d-4ce1-96f0-a08592037721,2022-02-18T00:00:00Z,11
Q111638839,Immunity and Protection against Human Metapneumovirus,92C88E60-D0E9-4E6E-B97A-611AAB67AFC4,Sherry Cai Wen,5047e9aa735edb3ca5db062ba58ebf483e000257,http://hdl.handle.net/1803/12622,00cec7c0-4e5b-40da-98cc-86668417266d,2022-02-18T00:00:00Z,11
Q111638840,"Ideas about Brazilian Abolition and Immigration: A Franco-Brazilian Public Sphere
1871 - 1889",226E77CA-09AD-47EF-B19F-80931DCD672B,Joseph Maxton Pendergraph,a98ef8ad8fd043f39fb179d9ae698f43a9fbd6f7,http://hdl.handle.net/1803/12623,849fbd30-2bb8-4fa3-934b-766ccc08795c,2022-02-18T00:00:00Z,11
Q111638841,Quantitative Single Cell Analysis of Cancerous Cells During Therapy,54EF2E6D-46E7-4983-A1C2-513219BF3D57,Deon Bryant Doxie,f17fe02c97ec71ddb7637ce8414289c86f0eb68d,http://hdl.handle.net/1803/12624,a7353c80-fde5-4ca1-a9bb-944f4d4e1126,2022-02-18T00:00:00Z,11
Q111638844,Comparing Schedules of Progress Monitoring Using Curriculum-Based Measurement in Reading: A Replication Study,B55DC3F6-B156-4FBF-9DC2-4810FC813933,Samantha Ann Gesel,451139b82ba0a870dbef6f2a8ea81a45e9b1c8ef,http://hdl.handle.net/1803/12626,51b37d65-6509-4f9c-b136-fea96a82d769,2022-02-18T00:00:00Z,11
Q111638846,A mixed-methods investigation of how schools in an urban district respond to student benchmark data under shifting accountability incentives,0ECF1655-2AAC-49EF-8EAD-E382AEE1EE59,Emily Christine Kern,2ba7ce8767440faf2a4904bb613ec38e8467b661,http://hdl.handle.net/1803/12627,81102e37-bd2a-48b0-acf6-f9895a00ccc7,2022-02-18T00:00:00Z,11
Q111638848,Characterization and modeling of hot-carrier degradation in sub-micron NMOSFETS,7BEE479B-1578-4653-907B-7F57BC1B4C20,Manish Prabhakar Pagey,20032305640bfd93eb45f802e7e0a68ccb317106,http://hdl.handle.net/1803/12629,60ae4e73-41b1-431a-a829-06e6a4a1ddfb,2022-02-18T00:00:00Z,11
Q111638849,Comparison of Progressive Time Delay with Instructive Feedback and Progressive Time Delay without Instructive Feedback for Children with Autism Spectrum Disorders,248C84D2-3480-4498-A853-C7D91EAFE6F9,Brian Richard Reichow,b567e9659499d52edabdfba0a612d30507bd56bc,http://hdl.handle.net/1803/12630,e941cb81-6e27-4224-b6d0-78f0530a1f96,2022-02-18T00:00:00Z,11
Q111638850,Change-detection with limited situational awareness,8138418B-6D0C-48B6-AFF4-F01A7EDD0F06,Christopher John Costello,5df59ac813f3130dab03e8d8b8eb5c57f1a2887a,http://hdl.handle.net/1803/12631,52b3d7a2-540e-46d5-ac7d-dc42ab186467,2022-02-18T00:00:00Z,11
Q111638852,"Enlightenment Implications, Bourbon Influence and Character Construction in <i>Comedia nueva del apostolado en las Indias martirio de un cacique</i>: An Alternative Approach to the Life, Works and Ideology of Eusebio Vela",762480D5-EE37-4304-83D7-496829726128,Megan Louise Oleson,2b1dc85d64f84d99db587e106c9c0c225e475bb1,http://hdl.handle.net/1803/12633,3a1b3d6e-d411-4995-accd-817b2c8eab37,2022-02-18T00:00:00Z,11
Q111638854,A high-order immersed-boundary method for simulation of incompressible flows,A5024945-59BE-4A79-AEB2-161AC36A418C,Chi Zhu,83ac96d9fe1379484335029e6f055b818f73a784,http://hdl.handle.net/1803/12634,ff4d56ae-8827-4b5c-bf01-1be64bcb29b3,2022-02-18T00:00:00Z,11
Q111638855,A Matter of Life and Death: Essays on the Value of Human Life in Politics,F3338229-346B-4532-8179-82D22A291169,Stephen Michael Utych,8e1caeda579989273f6581004a89054e1e3989a4,http://hdl.handle.net/1803/12635,b32e09fd-a568-46ef-80a9-7b44bad21795,2022-02-18T00:00:00Z,11
Q111638857,Landvermessungen: Rolf Dieter Brinkmanns und Einar Schleefs Ortsinszenierungen auf der Bühne des 20. Jahrhunderts,1DBDCA4F-EBED-47D8-B43F-524D5CF1E31E,Mike Hiegemann,865eacfbf675423514b55fc6f0d15194ccfc2f93,http://hdl.handle.net/1803/12636,96d42d71-3678-43d3-96ae-34935e9c33cf,2022-02-18T00:00:00Z,11
Q111638858,"Carbon Nanotubes/Manganese Dioxide Nano-Structured Planar Macro, 3D Micro, and Solid-State Supercapacitors",57A0DCBF-1D34-40A9-8A65-1F0AEBAC686E,Serkan Akbulut,7f5e2df467086db36c575a9d5559055ab0168f22,http://hdl.handle.net/1803/12637,d8306578-25c9-44e3-9539-0ce94cc2df6c,2022-02-18T00:00:00Z,11
Q111638860,Discrimination and Health Among Immigrants in Western Europe,D1D954A4-C325-4BE9-A34E-59198ACAAE66,Rachel Anne Zajdel,e99b62e56808ab3b8286c8bb9b1c169daae9b057,http://hdl.handle.net/1803/12639,79c62d6d-4cf7-4467-90b5-e22b03103590,2022-02-18T00:00:00Z,11
Q111638861,Contrast-Enhanced Optical Coherence Tomography Using Gold Nanorods,517B959C-96CA-4499-BB8D-AB3C7CDDDDB5,Andrew Young Gordon,762411d7bc5fc5d0a6f7a9569799758762575864,http://hdl.handle.net/1803/12640,a414edbf-374d-453b-98bd-0eca7dd87c3e,2022-02-18T00:00:00Z,11
Q111638863,Human 5-HT2C receptor variants: functional properties and genetic associations in major depressive disorder,D2CCC7B6-D2F9-43A0-AEB6-7F7FAB42269B,Hugh Montrell Fentress,8cdbd3b7a710e57af82c1364b8f2131e2a9c103e,http://hdl.handle.net/1803/12641,6155532f-58db-4c0c-9391-357a12f7a130,2022-02-18T00:00:00Z,11
Q111638864,"Progress toward the total synthesis of marineosins A and B; total synthesis of tambjamine K and unnatural analogs with improved anticancer activity, and discovery of selective M1 antagonists",677662D3-8CCD-4FE8-B736-E062A5F495B1,Leslie Nichole Aldrich,a5adf9f7a5eac638f2f8e419a5abb60220ee1e0b,http://hdl.handle.net/1803/12642,bae52ac6-4969-49bd-b0a4-5d6569f2c5b6,2022-02-18T00:00:00Z,11
Q111638865,Algorithmic Marketing with Data-Driven Simulations,D0503EB8-0704-430A-B9F3-44113F7BEF43,Haifeng Zhang,2470927b172d95a4abe8c5bd93efa1e503a16669,http://hdl.handle.net/1803/12643,84f0406f-2a05-4850-b610-4420e615d663,2022-02-18T00:00:00Z,11
Q111638866,"Who's the ""We?"" Futurity and the Formation of Spiritual and Sexual Subjectivities",EE164F22-601C-4286-9835-95C5D8508C16,Brandy Renee Daniels,f7d6e21d09a9351cd821b51b928204c87778bdea,http://hdl.handle.net/1803/12644,a0a91bd1-7c28-4560-875d-9a4548cebec4,2022-02-18T00:00:00Z,11
Q111638867,Innate Immunity and Bone Remodeling during Staphylococcus aureus Osteomyelitis,FE0C66EF-52A9-4275-ADF8-37C6634B9B1E,Nicole Elizabeth Putnam,7e275cba7df8675affe1ed6f2be2f146502ab797,http://hdl.handle.net/1803/12645,5b0d8ced-96b0-466f-b222-fe7964e2b85d,2022-02-18T00:00:00Z,11
Q111638868,The Regulation of Endocytosis by Snf1-related Kinases in Yeast,F88789FA-DA2B-4ADE-9CB3-8169872AF557,Jessica Marie Tumolo,6b4f6273ff201feb3af117f15d620c4f7db3e207,http://hdl.handle.net/1803/12646,3d618750-bf13-497f-9ac9-c84f32684ce7,2022-02-18T00:00:00Z,11
Q111638869,Characterization of Byr4 and Cdc7 functional domains affecting the septation initiation network in <i>Schizosaccharomyces pombe</i>,0F53BD46-73F4-4F54-BAFE-1C7F00793376,Sapna Mehta,d1008c40b9b895a79346318b0a859b597d0d0847,http://hdl.handle.net/1803/12647,a778a41f-c022-4270-a745-adfa4c77b56c,2022-02-18T00:00:00Z,11
Q111638872,Computational framework for durability assessment of reinforced concrete structures under coupled deterioration processes,36B01ABA-0F28-43AD-8556-1DCC823D7C68,Dong Chen,4cbca3c9ddac2ec0ddacb21c1a5c86f7ca0d0c5a,http://hdl.handle.net/1803/12649,cbe2b18c-36ca-4fa0-9509-250c9e7cb3ce,2022-02-18T00:00:00Z,11
Q111638873,Analysis of Nkx3.1 Target Genes in Prostate Cancer,3633BA33-75D9-4785-93D0-9A7CDACCA364,Ashish Popatrao Mogal,e1c54933afc263858f37d85a51c29df4c34681fa,http://hdl.handle.net/1803/12650,f139db0d-c1ae-46b3-8097-d33555a0194d,2022-02-18T00:00:00Z,11
Q111638875,Changing Local Practice for Good: Walking Scale Geometry as Designed Disruptions for Productive Hybridity,252321BA-9A17-41EB-BD39-45ADB33FBEEA,Jasmine Y Ma,8f969df5eae2584f03e4ead326a72c535c47b840,http://hdl.handle.net/1803/12652,2decdca8-1e92-4814-929c-0d18dc3de8c5,2022-02-18T00:00:00Z,11
Q111638876,Molecular analysis of UNC-4 pathway genes that regulate synaptic choice,3E81ADF4-6DB0-4C64-AD7C-99778D58EB3B,Rachel Leah Skelton,26711ce50aeb582d8024ad78f0d2b16fca0ff32a,http://hdl.handle.net/1803/12653,c2e28e7c-3588-4e90-b427-a35ed24094e9,2022-02-18T00:00:00Z,11
Q111638877,"Properties of hyperbolic groups: free normal subgroups, quasiconvex subgroups and actions of maximal growth",2BD262AA-9DC9-440A-913A-ECBFC2384E51,Vladimir Vladimirovich Chaynikov,9007d00344bd009f2497c0fb118f19cd72010169,http://hdl.handle.net/1803/12654,aee1fc35-9170-4b42-8891-ce48eccab41c,2022-02-18T00:00:00Z,11
Q111638879,Gaining Perspective on Community Land Trust Properties: A Pilot Study Measuring Property Conditions and Public Perception,C4DDA5F4-CAE6-44D8-AC7F-BBB7F528BFAA,Alicia Maria Sanchez,b1866ed3cec3681ed953f5babffdb3aae1c53ab4,http://hdl.handle.net/1803/12655,da17388c-68a1-435a-91b8-f7bcd8d2bd07,2022-02-18T00:00:00Z,11
Q111638881,Identifying Patterns of Abridged Life Table Elements,01C311AC-44C9-408B-A2A0-C356C95C5086,Alice Elizabeth Curtis,6afa88843f5f9c149596fd4afb71b5693e9d4ab2,http://hdl.handle.net/1803/12656,c0399f4f-3be5-4976-970f-6a26338c99f0,2022-02-18T00:00:00Z,11
Q111638882,Synthesis and reactions of sterically encumbered inorganic and organometallic complexes,D8C4BC31-E3A3-4FE7-83BB-7B5BBE9B0425,Nicholas Charles Boyde,03c8846204ff330e7df12bb2b110740eb87c4b31,http://hdl.handle.net/1803/12657,9f1b31fe-6025-4a47-bc3f-50e165442817,2022-02-18T00:00:00Z,11
Q111638883,"Kaposi's Sarcoma Associated Herpesvirus-Encoded Cyclin, K-cyclin Enhance NF-kappa B Dependent Transcription And Interacts With Latency-Associated Nuclear Antigen In Virally and Non-Virally Infected Cells",07B5B246-EDA0-4733-ACD9-6ACA7DBCD5F9,Stephanie Duell,ca9b6dd5392b14631fbf0ed1c700b9cd57da017c,http://hdl.handle.net/1803/12658,d5d3ddfe-aed0-48d7-b33f-3aba1b2fdb26,2022-02-18T00:00:00Z,11
Q111638884,Preserving Privacy in Wireless Networks,E1DC800F-E5AC-4594-A8D6-B6C1EF5F647A,Taojun Wu,c1a88446b9535e450376daf90d294a2670a6b28d,http://hdl.handle.net/1803/12659,18e32103-8013-4331-a51a-acf1cffb3c50,2022-02-18T00:00:00Z,11
Q111638885,Arrestins regulate cell spreading and motility via focal adhesion dynamics,77C8BDB0-6EA7-46B9-A2A8-FC283ADF84B6,Whitney Marie Cleghorn,cb9f6821aab9512f330a07bc37f6b7f94dacd83e,http://hdl.handle.net/1803/12660,e7878ef5-7e99-4499-a514-896e1aea3091,2022-02-18T00:00:00Z,11
Q111638886,A Mathematical Model of Cancer Stem Cell Lineage Population Dynamics with Mutation Accumulation and Telomere Length Hierarchies,B2C34C77-59E0-4599-84A4-F359776E18F0,Georgi Kapitanov,995d27cabc5629914ca9bf4510517a1676525459,http://hdl.handle.net/1803/12661,b36bd86c-515e-4e95-9f75-3cfb43ed3152,2022-02-18T00:00:00Z,11
Q111638888,Essays on Macroeconomics and Dynamic Factor Models,5074844C-AB18-4147-9C7A-C29B3ACD3326,Ziyi Guo,8b88505b5fbe55aa0a6af48cd5bdc1d86ee88be0,http://hdl.handle.net/1803/12662,e56fc651-c0d0-4bfd-b530-295a30612ff4,2022-02-18T00:00:00Z,11
Q111638889,"Redemptive Geographies: The Turn to Local Heimat in West Germany, 1945-1965",74F9C0D4-FFB3-4CCA-A8FC-11B66712DE42,Jeremy John DeWaal,61d565a0175810dbfebe7b48c3750c34ff5de9ea,http://hdl.handle.net/1803/12663,4d20a817-512b-484e-9db6-c50f94e0313e,2022-02-18T00:00:00Z,11
Q111638890,The role of the MTG family and BVES in intestinal biology and tumorigenesis,3A00E1B9-3647-4913-B33C-5BBB8F2DDB29,Bobak Parang,25cf62046f9ca9395e47672a7264810fdc7421b9,http://hdl.handle.net/1803/12664,48a747d9-3ba8-4207-b46b-b2488b312059,2022-02-18T00:00:00Z,11
Q111638891,Legislative Correspondence Management Practices: Congressional Offices and the Treatment of Constituent Opinion,F36331E1-0871-41CE-8274-AEDB5FB6E134,Claire Elizabeth Abernathy,6a1a6664a5623fb892e4c6d4ac5fa77e27415ab1,http://hdl.handle.net/1803/12665,6cf1c806-9150-4bb8-afb9-4e2038cb3ef8,2022-02-18T00:00:00Z,11
Q111638892,Chasing Paper: The Economics of Attending Law School in the 21st Century,CE700403-B6A5-4E7B-9C4D-2F9D8CC40E1F,Christopher James Ryan,283421cbbc3c10ee82e53c548c37a276f70cae6f,http://hdl.handle.net/1803/12666,fc0a6d7d-e1db-467f-b1f7-e42b1cac71d2,2022-02-18T00:00:00Z,11
Q111638893,"Dynamic, Structural, and Mechanistic Study  of Glutathione Transferases",C7073A63-261A-4658-8D8C-02BE48FA02D4,Lawrence Casper Thompson,36fa5908f2f6290e1044a0b2e1fe50ad1141e8c4,http://hdl.handle.net/1803/12667,e6dd9580-a1dc-4862-9fa5-dffab422631a,2022-02-18T00:00:00Z,11
Q111638894,Studies on Src tyrosine kinase in tumorigenic cell growth and invasion,60E3A285-750D-449A-A15B-AE4780A8D630,Sabata Silva Constancio Lund,3c72c9ff3be183af0975f4d339ebfc98506afff0,http://hdl.handle.net/1803/12668,c5f92237-0e6b-4ac2-9d52-bc89d74f04c9,2022-02-18T00:00:00Z,11
Q111638897,Freedom Means,01D6B865-8A8B-4C5C-995F-422AD994A2C7,Sarah Elizabeth VanHooser,a1e9cb15d89385a72a12a801ee5b1d2e53998a0a,http://hdl.handle.net/1803/12670,264968cf-58ed-448e-83db-cecfc8615399,2022-02-18T00:00:00Z,11
Q111638898,Surface-initiated polymethylenation to grow superhydrophobic barrier films,64F92F2E-A02F-4C03-BE42-0360284A584B,Juan Carlos Tuberquia,31189ee5c2b285d1b705e06e5aba56e978eea0c8,http://hdl.handle.net/1803/12671,ccbfdeea-0f5d-42dd-a139-183d0deb024f,2022-02-18T00:00:00Z,11
Q111638899,Gene-environment interactions between mutant huntingtin and manganese exposure alter striatal neurochemistry and medium spiny neuron morphology.,B677FC2C-7F1F-41F3-8EA1-41D3B120C9AB,Jennifer Lea Madison,6023cafb67eaa37e65a38ab9f04dffd6b52d63a3,http://hdl.handle.net/1803/12672,11de9b18-fd31-4b8a-bb8a-860e5c070752,2022-02-18T00:00:00Z,11
