Title,Url,yes/no
Sacramental-Liturgical Theology Since Vatican II: The Dialectic of Meaning and Performance,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/2173,
"Sacramental and Liturgical Theology: The	Significance	of Bodily Resurrection for Sacramental and Liturgical Theology",http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4709,
"Sacramental and Liturgical Theology: The Bishop as	Steward of the Liturgy",http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4888,
Sacramental and Liturgical Theology: Locating Liturgy: Worship in Contexts,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4273,
Sacramental and Liturgical Theology: Liturgy and Evangelization,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4505,
Sacramental and Liturgical Theology: Liturgical Signs of the Times,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4559,
Sacramental and Liturgical Theology: Eucharistic Theology for the 21st Century,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4227,
Sacramental and Liturgical Theology: Catholic Liturgy and Public Life,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4429,
"Lay Liturgical Leadership in the U.S. Catholic Church: Popular Advances, Official Retreat",,
"The Place of Christ in Liturgical Prayer: Christology, Trinity, and Liturgical Theology. (Review)",,
"Divine Power, Authentic Humility",,
Liturgy and the moral self,,
Bodies of worship : explorations in theory and practice,,
Walking the Labyrinth : Recovering Sacred Tradition,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000917309&site=ehost-live,
Christmas in Hooper Bay: God's Presence in Human Gifts,,
"Music, Liturgy, and Religious Formation",,
The Theological and Historical Developments of Catholic Funerals,,
Foreword,,
Foreword,,
"The Essential Writings of Bernard Cooke: A Narrative Theology of Church, Sacrament and Ministry",,
Seasonal Themes: Advent and Christmas; Lent; Celebrating the Easter Sacraments,,
The Rites of Christian Initiation: their evolution and interpretation,,
How God became king: the forgotten story of the Gospels,,
'The word of the Lord': liturgy's use of scripture,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=vah&AN=ATLA0001429288&site=ehost-live&scope=site,
Book Review: The Eucharistic Liturgies: Their Evolution and Interpretation,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001968926&site=ehost-live&scope=site,
An introduction to Jean-Yves Lacoste,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=vah&AN=ATLA0001957270&site=ehost-live&scope=site,
Book Review: A priestly people: baptismal priesthood and priestly ministry,,
Healing God's people: theological and pastoral approaches; a reconciliation reader,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLAn3833024&site=ehost-live&scope=site,
Scanning the signs of the times: French Dominicans in the twentieth century,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLAn3859699&site=ehost-live&scope=site,
Book Review: Hope in Action: Subversive Eschatology in the Theology of Edward Schillebeeckx and Johann Baptist Metz. By Steven M. Rodenborn,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLAiBCA160506001414&site=ehost-live&scope=site,
"Book Review: Feet rooted, hearts radiant, minds raised: living sacraments in India",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLAiBCB160822003326&site=ehost-live&scope=site,
"Missional worship, worshipful mission: gathering as God's people, going out in God's name",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=a6h&AN=ATLAiFZK171007000075&site=ehost-live&scope=site,
Book Review: From passion to paschal mystery: a recent magisterial development concerning the Christological foundation of the sacraments,,
Liturgy: The Church's Spirituality,,
Public Catholicism or Private Faith What’s on the Line in the Communion Procession?,https://sites.sju.edu/magazine/files/2017/02/sjumag_spring2011.pdf,
"Divine Power, Authentic Humility.",,
Faith in History and Society: Toward a Fundamental Practical Theology,,
How a Jesuit Order Recruited Long Before the Digital Age,,
Sacramental-Prophetic Vision: Exploiting Insights from Bernard Cooke's Essential Writings: Selected Session,,
"Sacramental Liturgy as Negotiation of Power, Human and Divine",http://web.b.ebscohost.com/ehost/detail/detail?vid=19&sid=ba9fcd0f-5d2a-47dc-9e51-d2a686d56dc3%40sessionmgr101&bdata=JnNpdGU9ZWhvc3QtbGl2ZSZzY29wZT1zaXRl#AN=ATLAi9KZ180212001661&db=rfh,
A Pastoral Role for Music:  Sacramental and Salvific Powers,,
The beginning of the end: eschatology in the liturgical year and lectionary,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=a6h&AN=ATLA0001560094&site=ehost-live&scope=site,
"Mediating mysteries, understanding liturgies: on bridging the gap between liturgy and systematic theology",,
Good table manners?: the presence and participation of fellow Christians at Roman Catholic Mass,,
The Liturgical is Political: A Narrative-Theological Assessment of Alexander Schmemann's Work,http://poj.peeters-leuven.be/content.php?url=issue.php&journal_code=QL&issue=1&vol=98,
What We’re Reading,http://www.praytellblog.com/index.php/2014/11/06/what-were-reading-6/,
Watching People Watch (Then Not Watch) the Eclipse: A Liturgical-Theological Reflection,http://www.praytellblog.com/index.php/2017/08/24/watching-people-watch-and-then-not-watch-the-eclipse/,
Wanted: Resources for Chanting the Psalter,http://www.praytellblog.com/index.php/2016/07/24/wanted-resources-for-chanting-the-psalter/,
Vatican II Essays - Positives and Negatives in the Liturgy Today,http://wakeuplazarus.net/v2/ESSAYS/morrill.html,
Too Many Masses? Pastoral-Liturgical Practice on Ash Wednesday,http://www.praytellblog.com/index.php/2015/02/17/too-many-masses/,
Taking the Bait (or: My Foray into the Liturgy Wars?),http://www.praytellblog.com/index.php/2017/10/12/taking-the-bait-or-my-foray-into-the-liturgy-wars/,
"Sharing Religious Life, Liturgy, and the Pursuit of Happiness on the Web",http://www.praytellblog.com/index.php/2017/06/19/sharing-religious-life-liturgy-and-the-pursuit-of-happiness-on-the-web/,
Seeking “Sacred” Silence,http://www.praytellblog.com/index.php/2015/07/27/seeking-sacred-silence/,
Scientific Research: Worship Is Healthy,http://www.praytellblog.com/index.php/2017/06/02/scientific-research-worship-is-healthy/,
Reviewing Louis Bouyer Ten Years Later,http://www.praytellblog.com/index.php/2014/10/16/reviewing-louis-bouyer-ten-years-later/,
Review of June Programs Related to Liturgy,http://www.praytellblog.com/index.php/2016/06/28/review-of-june-programs-related-to-liturgy/,
Responding to a Journalist’s Inquiry About Hell,http://www.praytellblog.com/index.php/2018/04/04/responding-to-a-journalists-inquiry-about-hell/,
Pope Francis and a more open church,https://www.washingtonexaminer.com/pope-francis-and-a-more-open-church,
"New Resource Site, “Preaching and Worship”",http://www.praytellblog.com/index.php/2017/02/27/new-resource-site-preaching-and-worship/,
Liturgy's prophetic dimensions,,
"Latest Issue of Questions Liturgiques, Including Article on Schmemann",http://www.praytellblog.com/index.php/2018/05/05/latest-issue-of-questions-liturgiques-including-article-on-schmemann/,
Kinda Incensed Over Incense,http://www.praytellblog.com/index.php/2016/04/03/kinda-incensed-over-incense/,
Good Table Manners?,http://www.praytellblog.com/index.php/2016/04/23/good-table-manners/,
Distilling Advent Down to Newsfeed Size (A Necessary Art),http://www.praytellblog.com/index.php/2017/12/03/distilling-advent-down-to-newsfeed-size-a-necessary-art/,
"Dateline: April 4th, Holy Saturday, Scammon Bay, Alaska",http://www.praytellblog.com/index.php/2015/04/04/dateline-april-4th-holy-saturday-scammon-bay-alaska/,
Compelling Data about Religious Affiliation & Practice among Young Europeans,http://www.praytellblog.com/index.php/2018/03/25/compelling-data-about-religious-affiliation-practice-among-young-europeans/,
Community as Communio?,http://www.praytellblog.com/index.php/2014/10/08/community-as-communio/,
Chauvet Newly Translated in German,http://www.praytellblog.com/index.php/2015/01/25/chauvet-newly-translated-in-german/,
CDF Issues Instruction on Cremains,http://www.praytellblog.com/index.php/2016/10/25/cdf-issues-instruction-on-cremains/,
Canonization | Article | World Book Online InfoFinder,https://www.worldbookonline.com/pl/infofinder/article?id=ar091940&st=canonization,
Blessing Non-Communicants during Holy Communion,http://www.praytellblog.com/index.php/2015/09/03/blessing-non-communicants-during-holy-communion/,
"Before the digital age, how religious groups increased the numbers in their order",http://theconversation.com/before-the-digital-age-how-religious-groups-increased-the-numbers-in-their-order-78734,
Beatification | Article | World Book Online InfoFinder,https://www.worldbookonline.com/pl/infofinder/article?id=ar051558&st=beatification,
Ars Praedicandic: Homily for a Ritual Mass for the Anointing of the Sick,http://www.praytellblog.cohttpm/index.php/2015/06/01/ars-praedicandi-homily-for-a-ritual-mass-for-the-anointing-of-the-sick/,
An Autobiographical Review of J.B. Metz’s Influence on Liturgical Theology,http://www.praytellblog.com/index.php/2016/05/31/an-autobiographical-review-of-j-b-metzs-influence-on-liturgical-theology/,
Am I missing something in The Roman Missal (English translation)?,http://www.praytellblog.com/index.php/2017/02/10/am-i-missing-something-in-the-roman-missal-english-translation/,
A Homely Reminder of How Rote Ritual Is,http://www.praytellblog.com/index.php/2014/12/21/a-homely-reminder-of-how-rote-ritual-is/,
2016 CTSA Proceedings: Reports on Sacraments & Liturgy,http://www.praytellblog.com/index.php/2016/08/13/2016-ctsa-proceedings-reports-on-sacraments-liturgy/,
Laudato Si: On Care For Our Common Home,https://my.vanderbilt.edu/vanderbiltdivinity/2016/03/%e2%80%9claudato-si-on-care-for-our-common-home-%e2%80%9d/,
Ministering to a Yup’ik Eskimo Community at Eastertime | VDS Voices | Vanderbilt University,https://my.vanderbilt.edu/vanderbiltdivinity/2015/05/ministering-to-a-yupik-eskimo-community-at-eastertime/,
How Social Media Has Changed Religion,http://www.ibtimes.com/how-social-media-has-changed-religion-2553666,
C21 Resources: A Catalyst and Resource for the Renewal of the Catholic Church,https://newspapers.bc.edu/?a=d&d=bcctor20120101-01.2.16&e=-------en-20--1--txt-txIN-------,
The Sacraments: The Word of God at the Mercy of the Body by Louis-Marie Chauvet,http://hdl.handle.net/1803/7474,
"65th Annual Liturgical Studies Week at Saint-Serge, Paris",https://www.praytellblog.com/index.php/2018/07/20/65th-annual-liturgical-studies-week-at-saint-serge-paris/,
Anointing the Sick Within Mass in the Easter Season: The Proclaimed Word of Faith Written on Sacramental Bodies,,
"Baptism, Eucharist, and Artistic Tokens of New Heavens and a New Earth",https://www.praytellblog.com/index.php/2018/10/21/baptism-eucharist-and-artistic-tokens-of-new-heavens-and-a-new-earth/,
Compelling Data about Religious Affiliation & Practice among Young Europeans,https://www.praytellblog.com/index.php/2018/03/25/compelling-data-about-religious-affiliation-practice-among-young-europeans/,
"Confessing Sin, Proclaiming Reconciliation in Contemporary U.S. Catholic Liturgy",https://doi.org/10.1080/0458063X.2019.1559614,
Faith in History and Society: Toward a Fundamental Practical Theology by Johann Baptist Metz,,
Faith’s Unfinished Business: Can the Easter Season’s Mysticism Empower Ethical Praxis?,,
Forward,,
Jesus & Salvation: Soundings in the Christian Tradition and Contemporary Theology,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiE58180531001205&site=ehost-live&scope=site,
"Latest Issue of Questions Liturgiques, Including Article on Schmemann",https://www.praytellblog.com/index.php/2018/05/05/latest-issue-of-questions-liturgiques-including-article-on-schmemann/,
Liturgical Music and Design: Jesuit Ministry in Slovenia,https://www.praytellblog.com/index.php/2018/07/18/liturgical-music-and-design-jesuit-ministry-in-slovenia/,
"Liturgy in a Time of Ecclesial Crisis: Addressing Trauma, Shame, and Abuse",https://www.praytellblog.com/index.php/2019/06/16/__trashed/,
Liturgy’s Missional Character: Trusting Truth in Real Bodies of Culture and Tradition,,
NAAL 2020 Annual Meeting: Notable Moments and a First in Atlanta,https://www.praytellblog.com/index.php/2020/01/23/naal-2020-annual-meeting-notable-moments-and-a-first-in-atlanta/,
Newest Issue of Liturgy: Confession & Reconciliation,https://www.praytellblog.com/index.php/2019/04/01/newest-issue-of-liturgy-confession-reconciliation/,
"Ordination to Sacramental Priesthood: Traditional, Communal, Familial",https://www.praytellblog.com/index.php/2018/09/02/ordination-to-sacramental-priesthood-traditional-communal-familial/,
Reading Toward Writing Liturgical Theology,https://www.praytellblog.com/index.php/2018/09/19/reading-toward-writing-liturgical-theology/,
Responding to a Journalist's Inquiry About Hell,https://www.praytellblog.com/index.php/2018/04/04/responding-to-a-journalists-inquiry-about-hell/,
"Samaritan Sacramentality: 3rd Lenten Sunday, 1st Scrutiny",https://www.praytellblog.com/index.php/2019/03/24/sacramentality-lent-sunday-rcia/,
