department,qid,name,labelEn,alias,description,orcidStatementUuid,orcid,orcidReferenceHash,orcidReferenceValue_nodeId,orcidReferenceValue_val,orcidReferenceValue_prec,employerStatementUuid,employer,employerReferenceHash,employerReferenceSourceUrl,employerReferenceRetrieved_nodeId,employerReferenceRetrieved_val,employerReferenceRetrieved_prec,affiliationStatementUuid,affiliation,affiliationReferenceHash,affiliationReferenceSourceUrl,affiliationReferenceRetrieved_nodeId,affiliationReferenceRetrieved_val,affiliationReferenceRetrieved_prec,instanceOfUuid,instanceOf,sexOrGenderUuid,sexOrGenderQId,gender,degree,category,wikidataStatus,role
grees,Q83389845,Karen Ng,Karen Ng,[],"German, Russian and East European studies scholar",,,,,,,279BF487-55A7-4E5D-93F3-CFF55263E2D3,Q29052,d40990cd4bf55aad1c6e38630ebb5553d024c3c8,https://as.vanderbilt.edu/grees/people/faculty.php,b0731d1c-aa35-45bd-823c-ea1e1f9124f1,2020-01-22T00:00:00Z,11,51170831-3571-4D67-A0F2-B1A1DA3D53A5,Q79117839,d40990cd4bf55aad1c6e38630ebb5553d024c3c8,https://as.vanderbilt.edu/grees/people/faculty.php,b0731d1c-aa35-45bd-823c-ea1e1f9124f1,2020-01-22T00:00:00Z,11,DBF39722-FBF6-424D-B648-2F689A204149,Q5,64784622-F927-438F-A003-9947089497D0,Q6581072,f,,faculty.php,7,"[{""title"": ""Assistant Professor"", ""department"": ""Philosophy""}]"
philosophy,Q83389845,Karen Ng,Karen Ng,[],philosopher,,,,,,,279BF487-55A7-4E5D-93F3-CFF55263E2D3,Q29052,d40990cd4bf55aad1c6e38630ebb5553d024c3c8,https://as.vanderbilt.edu/philosophy/people/,b0731d1c-aa35-45bd-823c-ea1e1f9124f1,2020-01-22T00:00:00Z,11,A6B3A56A-DFD8-4E90-89A0-AFC2EB4A194E,Q79117891,24947b47f1ece15460993511602b38d6e9e6215e,https://as.vanderbilt.edu/philosophy/people/,b0731d1c-aa35-45bd-823c-ea1e1f9124f1,2020-01-22T00:00:00Z,11,DBF39722-FBF6-424D-B648-2F689A204149,Q5,64784622-F927-438F-A003-9947089497D0,Q6581072,f,,,4,"[{""title"": ""Assistant Professor"", ""department"": ""Philosophy""}]"
psych,Q42305830,Kari Hoffman,Kari L. Hoffman,[],psychologist,2FFC4625-25A0-40E3-A1B5-86731E8F150D,0000-0003-0560-8157,864515ad0a7160c7bd7561abe6c2d43f4c7c6a6e,1cdfd0a9-0cb8-4ad1-abd6-9318b95a4777,2020-01-23T00:00:00Z,11,C14791DA-4C3D-42FE-A316-12E3C9BF0A98,Q29052,c1e20cf493f82433b2661eb4a689711806083be8,https://www.vanderbilt.edu/psychology/people/?group=faculty,1cdfd0a9-0cb8-4ad1-abd6-9318b95a4777,2020-01-23T00:00:00Z,11,A63ED660-3206-4F50-8B01-7F58523FA479,Q79117907,2bcfb41e6bb5e1b9f1e2dc132137c30f4cf2e9f0,https://www.vanderbilt.edu/psychology/people/?group=faculty,1cdfd0a9-0cb8-4ad1-abd6-9318b95a4777,2020-01-23T00:00:00Z,11,66334A3C-0822-49B6-AEF6-FE2E3B890447,Q5,27DAE8E9-4EB1-4208-945F-12E66DE6320A,Q6581072,f,,faculty,1,"[{""title"": ""Associate Professor"", ""department"": ""Psychology""}, {""title"": """", ""department"": """"}]"
medicine,Q91272679,Karin C. Moolman,Karin C. Moolman,[],medical researcher,,,,,,,C39ED367-A4E0-47B2-9174-BA9DA1BABBE6,Q29052,8808dc5764b1f8fe646afd0ed3c89edb0ae55358,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,CE32E7B2-BB2E-49F2-AD50-E044002ABFCC,Q89953931,8808dc5764b1f8fe646afd0ed3c89edb0ae55358,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,5B4221A5-A023-4501-8C75-7BC4CE75F522,Q5,DD4B215E-7E06-4CDF-98F8-C83ACA0A2458,Q6581072,f,M.B.Ch.B,M,7,"[{""title"": ""Associate Professor of Clinical"", ""department"": ""Medicine""}]"
pediatrics,Q91486303,Karisa Bree Grizzle,Karisa Bree Grizzle,[],pediatrician,,,,,,,DD5ADD2B-C7FB-40B5-BC70-3E2E5D3A4760,Q29052,996ea90d020c2762b0f04e2d42259960735d4367,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,B0C1C453-62E9-43EB-A7D5-037213B449B5,Q89953976,996ea90d020c2762b0f04e2d42259960735d4367,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,BE972D1B-3C08-4948-A720-BC6F4DBA7D76,Q5,08C5F6A1-46F9-4663-9410-829C8FAA4B2B,Q6581072,f,M.D.,G,7,"[{""title"": ""Assistant Professor of Clinical"", ""department"": ""Pediatrics""}]"
pediatrics,Q91486309,Karishma Abhaya Datye,Karishma Abhaya Datye,[],pediatrician,,,,,,,8FDCC0A0-6C93-4AB0-B577-1A493D2FC227,Q29052,9880da0d99b5807d36e7b7c62b5bbb463f49a85e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,9B697677-23A1-4295-8B2A-019F8BA3C7DC,Q89953976,9880da0d99b5807d36e7b7c62b5bbb463f49a85e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,98295FFA-3761-4CEE-BC34-360886C15372,Q5,C0F5D158-E245-4221-A473-59CEBD02E3FF,Q6581072,f,M.D.,D,7,"[{""title"": ""Assistant Professor"", ""department"": ""Pediatrics""}]"
bsci,Q77516238,Karissa Cross,Karissa Cross,[],biology researcher,023E2BB8-D8AA-4380-A161-A73A4D8F2079,0000-0001-5618-7642,c5252a52bdfd5395a6426baf5f19fdc1b97f3710,528953b6-1e3d-483d-8936-2653e4717546,2019-12-06T00:00:00Z,11,607ADC01-B722-4B1D-9E94-CC9E3DF6474F,Q29052,b9cda9db37eda5bfc10d4b9837b02ae42eacd0de,https://as.vanderbilt.edu/biosci/people/index.php?group=postdoc-fellows,869c53e0-ddd7-4f4e-9d16-3bcac3de7572,2019-12-09T00:00:00Z,11,3950F95A-294E-4101-8B31-B3B9347043BE,Q78041310,67ffefc88f2cc4b084e2f1b3c8de648a96b11d91,https://as.vanderbilt.edu/biosci/people/index.php?group=postdoc-fellows,869c53e0-ddd7-4f4e-9d16-3bcac3de7572,2019-12-10T00:00:00Z,11,B9E2006A-48F6-43BC-B537-4B506FBF27A1,Q5,80B8149E-8FC0-4A22-AFE4-81E65829BE26,Q6581072,f,,postdoc-fellows,7,"[{""title"": ""Postdoctoral Scholar"", ""department"": ""Biological Sciences""}, {""title"": ""Bordenstein Lab"", ""department"": """"}]"
neurology,Q91317119,Karl Edward Misulis,Karl Edward Misulis,[],neurologist,,,,,,,B90D701E-A768-4C50-8204-6AFAEC24585B,Q29052,dd3d13ef24014b75a011eab8e119757ec74be706,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,C7DB93BE-65D6-4B8F-A540-D3555C712CD4,Q89953944,dd3d13ef24014b75a011eab8e119757ec74be706,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,03B184AA-183D-41FB-A119-B66750CEAF55,Q5,282F8BB1-0DB7-4AF2-B89F-B57358074885,Q6581097,m,"Ph.D., M.D.",M,7,"[{""title"": ""Professor of Clinical"", ""department"": ""Neurology""}]"
owen,Q86916002,Karl Hackenbrack,Karl Hackenbrack,[],business management researcher,,,,,,,B9B18F20-7FA7-4FD3-BA9A-728AD525AEE1,Q29052,883c542b65d6a4f4d9de1e385418c97bc11615d4,https://business.vanderbilt.edu/our-school/faculty/faculty-directory/,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,031AA009-2534-4784-98F2-3419FAA413B8,Q14710143,883c542b65d6a4f4d9de1e385418c97bc11615d4,https://business.vanderbilt.edu/our-school/faculty/faculty-directory/,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,27520C5C-4551-4E50-BE5D-ECEC1AD4E7D1,Q5,F93F76BC-807B-481A-8062-EB16B8DAABC4,Q6581097,m,,,7,"[{""title"": ""scholar"", ""department"": ""Owen Graduate School of Management""}]"
chbe,Q86843384,"Karl Schnelle, Jr.","Karl Schnelle, Jr.",[],chemical/biomolecular engineer,,,,,,,B56F11C2-51D6-4EBC-92D3-1FAFA7D9DEEE,Q29052,51219c624a8f82a2f1b7c6dd939cc5a2d3fd2610,https://engineering.vanderbilt.edu/chbe/FacultyResearch/faculty-directoy.php,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,CED6BFDD-E1DB-48EB-9824-13396929B116,Q84269864,51219c624a8f82a2f1b7c6dd939cc5a2d3fd2610,https://engineering.vanderbilt.edu/chbe/FacultyResearch/faculty-directoy.php,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,AD6BBED6-CE5E-4264-A358-C68CD117E05F,Q5,2B112C0E-818F-4C20-B964-EB390CE3007F,Q6581097,m,,,7,"[{""title"": ""faculty"", ""department"": ""Chemical and Biomolecular Engineering""}]"
bme,Q86839328,Karl Zelik,Karl Zelik,[],biomedical engineer,5FE1E328-2B8B-4242-ADE1-F0122D5B89BE,0000-0002-5054-2479,477dc06677990cc4ec0b35930a93d121daec528b,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,15E89A36-163E-4AD1-80B3-ACDD53F992FA,Q29052,2a1f50ee192c44f1385e96c07d6e4ff765f02080,https://engineering.vanderbilt.edu/bme/facultystaff/index.php,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,8D036E21-E985-494F-8018-1D316E149E6B,Q84268104,2a1f50ee192c44f1385e96c07d6e4ff765f02080,https://engineering.vanderbilt.edu/bme/facultystaff/index.php,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,66C96333-F294-4FAA-A5FA-42139483EF64,Q5,BF2F26C5-FEF9-465E-949E-154E3A63A781,Q6581097,m,,,7,"[{""title"": ""faculty"", ""department"": ""Biomedical Engineering""}]"
me,Q86839328,Karl Zelik,Karl Zelik,[],mechanical engineer,5FE1E328-2B8B-4242-ADE1-F0122D5B89BE,0000-0002-5054-2479,477dc06677990cc4ec0b35930a93d121daec528b,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,15E89A36-163E-4AD1-80B3-ACDD53F992FA,Q29052,2a1f50ee192c44f1385e96c07d6e4ff765f02080,https://engineering.vanderbilt.edu/me/faculty-staff/index.php,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,64B9B4FE-7EC9-444C-AE0C-D390E2291988,Q84270590,d62270ef2cbe00d3fe8d9642b8e75d11507c210b,https://engineering.vanderbilt.edu/me/faculty-staff/index.php,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,66C96333-F294-4FAA-A5FA-42139483EF64,Q5,BF2F26C5-FEF9-465E-949E-154E3A63A781,Q6581097,m,,,13,"[{""title"": ""faculty"", ""department"": ""Mechanical Engineering""}]"
cardiacsurg,Q90349968,Karla G. Christian,Karla G. Christian,[],cardiac surgeon,,,,,,,668DBFD1-235E-4D5B-B3FD-04ABE9F8BB68,Q29052,f6d90c1dd481b05cc731ca3995e8f4d342859552,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,bf6ea1fd-dcc1-46e8-88dc-2326c3c1842f,2020-04-13T00:00:00Z,11,E7F477A8-CF6E-428B-8232-A2FBD986C042,Q89953909,f6d90c1dd481b05cc731ca3995e8f4d342859552,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,bf6ea1fd-dcc1-46e8-88dc-2326c3c1842f,2020-04-13T00:00:00Z,11,BA6BD87E-8959-48F0-8A55-A7FBF873865A,Q5,432A7403-ADC8-42DB-9F80-D99B9499EA26,Q6581072,f,M.D.,C,12,"[{""title"": ""Associate Professor"", ""department"": ""Cardiac Surgery""}]"
opthalmology,Q91389274,Karla J. Johns,Karla J. Johns,[],opthalmologist,,,,,,,9577C29C-E071-44BA-B551-BADCEB83E331,Q29052,6432e51c113ff946c82a0dbb1e39e0d091c71a12,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,511EEB8F-A53A-4ABA-83CA-EF0A4B91D835,Q89953948,6432e51c113ff946c82a0dbb1e39e0d091c71a12,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,4698A74D-1503-4CB8-920B-1E8EE068B03C,Q5,2DAF2B01-22A1-48F5-B08E-81051DE56DB7,Q6581072,f,M.D.,J,7,"[{""title"": ""Associate Professor"", ""department"": ""Ophthalmology & Visual Sciences""}]"
law,Q86835453,Karla McKanders,Karla McKanders,[],legal scholar,0A967A04-F4B6-4A25-854E-D6E52E53081B,0000-0003-4515-2035,477dc06677990cc4ec0b35930a93d121daec528b,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,31120988-66B2-4D84-86CA-480D971F2702,Q29052,d43d6f78830702c4f6ae2b0b13ab5bdd9a09c05d,https://law.vanderbilt.edu/people/?type=resident,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,EB8B98E1-D4FC-444B-A84E-2FBB3B0AB079,Q7914456,d43d6f78830702c4f6ae2b0b13ab5bdd9a09c05d,https://law.vanderbilt.edu/people/?type=resident,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,47D73DA1-0C4D-48E7-8E62-793AFB9EFFAA,Q5,FC856E02-040C-49AE-86F4-34EDB340B578,Q6581072,f,,resident,7,"[{""title"": ""Clinical Professor"", ""department"": ""Law""}]"
medicine,Q91222470,Kasey C. Vickers,Kasey C. Vickers,[],medical researcher,7CE53EF3-83F9-43BA-A56D-DDFBE8E67C99,0000-0001-5643-3102,7f81f24a4148728c2eb8e030140bb2808f105296,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,431E38D8-A194-4282-B632-6610EE6C6849,Q29052,6b52f5f2f31713af3dfeb5eae03a90f44e84b203,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=V,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,B0354A43-4098-4D25-B843-67721865F844,Q89953931,6b52f5f2f31713af3dfeb5eae03a90f44e84b203,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=V,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,273B8DD2-2895-49D2-B567-816113AC94F3,Q5,B1F3EC71-933A-4853-863E-4E2E10518B1B,Q6581072,f,Ph.D.,V,10,"[{""title"": ""Assistant Professor"", ""department"": ""Medicine""}]"
medicine,Q91273006,Kashish Goel,Kashish Goel,[],medical researcher,,,,,,,3C966A43-B93B-4D86-AADC-D4A7EABB3ADF,Q29052,24d71ebaf0f2273889e755fde487d6fa27a00007,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,6DAEAD02-E98E-4F64-81AC-3A1CBDB0F863,Q89953931,24d71ebaf0f2273889e755fde487d6fa27a00007,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,50DEEF3A-9958-4E79-BB27-0FCEDF752B9B,Q5,,,,M.B.B.S.,G,7,"[{""title"": ""Assistant Professor"", ""department"": ""Medicine""}]"
libraries,Q101542382,Kasia Gonnerman,Kasia Gonnerman,[],librarian,,,,,,,5BE06CED-1135-4508-A70F-1E63AB8A53A0,Q29052,,,,,,58144D6E-8FB9-4047-99F8-DF0260001A59,Q16849893,,,,,,9CF0B473-498C-40FA-B4D8-FEE1E4D5B946,Q5,E8626376-1A85-4E2C-9AD8-7ECE48918C9B,Q6581072,f,,,7,[]
neurology,Q91317205,Kassandra L. Stubblefield,Kassandra L. Stubblefield,[],neurologist,,,,,,,BE6B0E41-D372-4B18-AD5E-ED4C89BC5169,Q29052,cc50894d8689307a6663c8ca383a048922140b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,BC6121CF-26C0-4141-818E-7FC88F2E701A,Q89953944,cc50894d8689307a6663c8ca383a048922140b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,0ED2C256-0398-4114-8D25-AC0E5849BDA4,Q5,248CF5C1-CE5C-4B04-9794-EC3A426F2B92,Q6581072,f,M.S.N.,S,7,"[{""title"": ""Assistant in"", ""department"": ""Neurology""}]"
communication,Q86553297,Kassian A. Kovalcheck,Kassian A. Kovalcheck,[],communicators scholar,,,,,,,AF7F4969-E889-47D5-9785-69E0A20475E9,Q29052,724a0d4328a00f92f2387610c80046cc911f7821,https://as.vanderbilt.edu/communication/people/,295970e9-c22b-4709-84e5-4f3b5e9725dd,2020-02-28T00:00:00Z,11,62B8B058-79CC-4F17-B8EE-7435CF3F9D08,Q79117795,724a0d4328a00f92f2387610c80046cc911f7821,https://as.vanderbilt.edu/communication/people/,295970e9-c22b-4709-84e5-4f3b5e9725dd,2020-02-28T00:00:00Z,11,275E0C70-796C-4720-98B8-B484D418B989,Q5,F0EEE344-7FEE-43A4-958A-6BBD40432E5A,Q6581097,m,,,7,[]
chemistry,Q86531592,Katarena Ford,Katarena Ford,[],chemist,,,,,,,8EEBC557-94F6-481E-96BA-0D600FFAA5F4,Q29052,e10bc725758a88d639c9d0176e9f7f5f71113953,https://www.vanderbilt.edu/chemistry/people/postdoctoral-fellows.php,b863766d-aeba-4167-b816-b45039c77d94,2020-02-27T00:00:00Z,11,2ADD4EA0-8C01-45F8-88C2-6FF5CD1B41CE,Q45132727,e10bc725758a88d639c9d0176e9f7f5f71113953,https://www.vanderbilt.edu/chemistry/people/postdoctoral-fellows.php,b863766d-aeba-4167-b816-b45039c77d94,2020-02-27T00:00:00Z,11,92E261B0-BBF7-497B-86F7-ECB86A1B176E,Q5,D3E08F27-0673-4A94-9E71-460DA0CFB6A5,Q6581072,f,,people/postdoctoral-fellows.php,7,[]
nursing,Q55523415,Kate Clouse,Kate Clouse,[],American medical researcher,F7441F01-3AFE-43BB-BA20-0C9C6BA84F3B,0000-0002-0190-7398,fad55f41ed8a024ee9bd1f7ea1fdefa053a16e53,aa66a6e2-8d97-438a-8ba9-ebed1c28d6af,2020-07-15T00:00:00Z,11,87bee039-4423-920b-b314-309678dbe2bf,Q29052,eeb9449c155fbb983c6a48ba984a14dbb9f41301,https://nursing.vanderbilt.edu/people/index.php,aa66a6e2-8d97-438a-8ba9-ebed1c28d6af,2020-07-15T00:00:00Z,11,5DCA909C-521F-45E3-8276-42DEDDEC5332,Q7914461,eeb9449c155fbb983c6a48ba984a14dbb9f41301,https://nursing.vanderbilt.edu/people/index.php,aa66a6e2-8d97-438a-8ba9-ebed1c28d6af,2020-07-15T00:00:00Z,11,1FABE9AF-0451-4265-B32C-050E4D3C5BEC,Q5,CFA1C4DA-F9B6-4174-ADAC-6B0A060A1B39,Q6581072,f,"PhD, MPH",,1,"[{""title"": ""Assistant Professor"", ""department"": ""Vanderbilt School of Nursing""}]"
english,Q6375457,Kate Daniels,Kate Daniels,[],American writer,,,,,,,EA539E3D-2A59-47E2-B194-FC3A50FD40DD,Q29052,205c8362d3927a42469cb9993afb85f20fc22475,https://as.vanderbilt.edu/english/people/index.php?group=faculty,8174e0f5-d78d-4892-a041-7ee4fec79699,2020-01-17T00:00:00Z,11,F0122F00-2A25-4929-8254-D1C7E9BB1944,Q79117817,205c8362d3927a42469cb9993afb85f20fc22475,https://as.vanderbilt.edu/english/people/index.php?group=faculty,8174e0f5-d78d-4892-a041-7ee4fec79699,2020-01-17T00:00:00Z,11,F908C515-8BFD-4D78-A6A3-CB0B3DF92A1A,Q5,,Q6581072,f,,faculty,4,"[{""title"": ""Professor"", ""department"": """"}, {""title"": ""Edwin Mims Chair"", ""department"": ""English; Director""}]"
americanstudies,Q6375457,Kate A. Daniels,Kate Daniels,[],American writer,,,,,,,EA539E3D-2A59-47E2-B194-FC3A50FD40DD,Q29052,205c8362d3927a42469cb9993afb85f20fc22475,https://www.vanderbilt.edu/americanstudies/people/,d7deea46-7dc4-4072-9bba-a239243f7d7a,2020-02-25T00:00:00Z,11,3C248D4E-EC94-41FC-99C4-363760B276CA,Q79117740,d257fe0d5b15e1b4ce0645a377e6816e82feba31,https://www.vanderbilt.edu/americanstudies/people/,d7deea46-7dc4-4072-9bba-a239243f7d7a,2020-02-25T00:00:00Z,11,F908C515-8BFD-4D78-A6A3-CB0B3DF92A1A,Q5,255F08BC-B310-4BBD-86F0-E1CCDA26ABBB,Q6581072,f,,affiliated,4,"[{""title"": ""Professor of English"", ""department"": ""Professor of English""}]"
wgs,Q6375457,Kate Daniels,Kate Daniels,[],American writer,,,,,,,EA539E3D-2A59-47E2-B194-FC3A50FD40DD,Q29052,205c8362d3927a42469cb9993afb85f20fc22475,https://as.vanderbilt.edu/wgs/core-faculty-and-staff/affiliated-faculty/,16bc003b-c5fd-4d9b-a614-18bca931da61,2020-02-29T00:00:00Z,11,C6B2CEF3-6C33-42D2-8AC9-A7DC4D0AA149,Q79117951,dd710d76944e08911838e24fa4f353f5d2ac9640,https://as.vanderbilt.edu/wgs/core-faculty-and-staff/affiliated-faculty/,16bc003b-c5fd-4d9b-a614-18bca931da61,2020-02-29T00:00:00Z,11,F908C515-8BFD-4D78-A6A3-CB0B3DF92A1A,Q5,255F08BC-B310-4BBD-86F0-E1CCDA26ABBB,Q6581072,,,affiliated-faculty/,13,[]
medicine,Q91134097,Katelyn Kennedy Atwater,Katelyn Kennedy Atwater,[],physician,,,,,,,17FB9FDA-76A6-4354-9817-1FBA8B8F211C,Q29052,1ec6acb28898d602bd4e8abf363ac18eb4596013,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,345c890d-d4dc-4558-b580-fd91b16dd25a,2020-04-19T00:00:00Z,11,AA24CB99-0894-4D1A-A730-CE46B4B50A7D,Q89953931,1ec6acb28898d602bd4e8abf363ac18eb4596013,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,345c890d-d4dc-4558-b580-fd91b16dd25a,2020-04-19T00:00:00Z,11,D7774E55-F936-458F-9447-7A47CE330896,Q5,A78B21E9-C834-4351-8940-A5DD5334CACD,Q6581072,f,M.D.,A,7,"[{""title"": ""Assistant Professor"", ""department"": ""Medicine""}]"
anesthesiology,Q90143118,Katharina Barbara Modes,Katharina Barbara Modes,[],anesthesiologist,,,,,,,7CC25C2A-5357-4032-B24E-B28234204FCF,Q29052,1ab29b09473e609050ea6a783160a150e277064b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,4427f2f9-aae9-4bdd-ad54-debd0d0111d9,2020-04-11T00:00:00Z,11,56627E77-9F85-4991-84EC-4471EF223F23,Q89951871,1ab29b09473e609050ea6a783160a150e277064b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,4427f2f9-aae9-4bdd-ad54-debd0d0111d9,2020-04-11T00:00:00Z,11,8CCB807F-8B69-41EA-9F57-5C3BC8F4175A,Q5,585A271F-E34E-4D7D-95D4-48741A95733C,Q6581072,f,M.D.,M,7,"[{""title"": ""Assistant Professor of Clinical"", ""department"": ""Anesthesiology""}]"
pediatrics,Q91486314,Katharine Boyle,Katharine Boyle,[],pediatrician,65039191-E54D-40EB-990D-CAF6E32625F7,0000-0002-9452-6761,6555de6f74327dc60ef29dc8e176711883bbbde0,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,8199C6BC-B414-4DB6-A9F2-26913EA71985,Q29052,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,2BF123D9-65C3-4176-A57E-A22BD5825D3F,Q89953976,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,900D03E5-D5F5-43AF-8D90-8086CCA99B1E,Q5,6649B34C-478E-42D9-AE05-5E413D0FF2BC,Q6581072,f,M.D.,B,7,"[{""title"": ""Assistant Professor"", ""department"": ""Pediatrics""}]"
obgyn,Q91327777,Katherine A. Dykes,Katherine A. Dykes,[],gynecologist,,,,,,,2D81321B-A08B-487A-B0E5-B2602DA9B42F,Q29052,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,88AB21DB-3812-4A90-8D5B-A0FB6F8B74C1,Q89953947,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,79D5025F-4639-44B5-981A-FA7442EF0C9E,Q5,DCD69429-806F-45ED-BC41-086ED65BA3AC,Q6581072,f,M.D.,D,7,"[{""title"": ""Assistant Professor of Clinical"", ""department"": ""Obstetrics & Gynecology""}]"
neurology,Q91317008,Katherine A. Gifford,Katherine A. Gifford,[],neurologist,,,,,,,94A3E237-5BAF-4251-92E8-0BB699D526E3,Q29052,5d653c81b7f2444294c59de7e7cf078809dc9b90,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,07D82778-3759-4D40-993D-739E9B07F6D4,Q89953944,5d653c81b7f2444294c59de7e7cf078809dc9b90,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,E862A5CC-662B-4EFC-8554-EBEA8E3A9501,Q5,804D9287-CB73-4064-8597-E9B7F903C7B9,Q6581072,f,Psy.D.,G,12,"[{""title"": ""Assistant Professor"", ""department"": ""Neurology""}]"
