RecordNumber,qid,filename,commons_uri,commons_page_url
55382,,"Abbey of Port-Royal, Distributing Alms to the Poor by Louise-Magdeleine Hortemels c. 1710.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Abbey%20of%20Port-Royal%2C%20Distributing%20Alms%20to%20the%20Poor%20by%20Louise-Magdeleine%20Hortemels%20c.%201710.jpg,"https://commons.wikimedia.org/wiki/File:Abbey_of_Port-Royal,_Distributing_Alms_to_the_Poor_by_Louise-Magdeleine_Hortemels_c._1710.jpg"
46240,,Abel Grimmer 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abel%20Grimmer%20002.jpg,https://commons.wikimedia.org/wiki/File:Abel_Grimmer_002.jpg
55025,,Abraham Bloemaert - The Emmaus Disciples - WGA02276.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Bloemaert%20-%20The%20Emmaus%20Disciples%20-%20WGA02276.jpg,https://commons.wikimedia.org/wiki/File:Abraham_Bloemaert_-_The_Emmaus_Disciples_-_WGA02276.jpg
54806,Q105299348,"Abraham and Isaac before the Sacrifice, Jan Victors, 1642.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20and%20Isaac%20before%20the%20Sacrifice%2C%20Jan%20Victors%2C%201642.jpg,"https://commons.wikimedia.org/wiki/File:Abraham_and_Isaac_before_the_Sacrifice,_Jan_Victors,_1642.jpg"
54824,,Abraham und Isaak.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20und%20Isaak.JPG,https://commons.wikimedia.org/wiki/File:Abraham_und_Isaak.JPG
56668,Q20355351,Abraham van Dijck - The Prophet Elijah with the Widow of Zarephath and her Son - KMS3578 - Statens Museum for Kunst.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20van%20Dijck%20-%20The%20Prophet%20Elijah%20with%20the%20Widow%20of%20Zarephath%20and%20her%20Son%20-%20KMS3578%20-%20Statens%20Museum%20for%20Kunst.jpg,https://commons.wikimedia.org/wiki/File:Abraham_van_Dijck_-_The_Prophet_Elijah_with_the_Widow_of_Zarephath_and_her_Son_-_KMS3578_-_Statens_Museum_for_Kunst.jpg
55730,,Abraham van Dijck Der Prophet Elisa weist Naamans Gaben zurück c1655.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20van%20Dijck%20Der%20Prophet%20Elisa%20weist%20Naamans%20Gaben%20zur%C3%BCck%20c1655.jpg,https://commons.wikimedia.org/wiki/File:Abraham_van_Dijck_Der_Prophet_Elisa_weist_Naamans_Gaben_zur%C3%BCck_c1655.jpg
57394,,"Abraham verstoot Hagar en Ismaël, RP-P-OB-1588.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20verstoot%20Hagar%20en%20Isma%C3%ABl%2C%20RP-P-OB-1588.jpg,"https://commons.wikimedia.org/wiki/File:Abraham_verstoot_Hagar_en_Isma%C3%ABl,_RP-P-OB-1588.jpg"
46239,,Abram Jefimowitsch Archipow 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abram%20Jefimowitsch%20Archipow%20002.jpg,https://commons.wikimedia.org/wiki/File:Abram_Jefimowitsch_Archipow_002.jpg
57270,,Absalom's death.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Absalom%27s%20death.jpg,https://commons.wikimedia.org/wiki/File:Absalom%27s_death.jpg
54362,Q4669651,Absalom-Jones Peale.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Absalom-Jones%20Peale.jpg,https://commons.wikimedia.org/wiki/File:Absalom-Jones_Peale.jpg
58724,,Absalom.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Absalom.jpg,https://commons.wikimedia.org/wiki/File:Absalom.jpg
54496,,Abside Sant'Apollinare Classe.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abside%20Sant%27Apollinare%20Classe.jpg,https://commons.wikimedia.org/wiki/File:Abside_Sant%27Apollinare_Classe.jpg
58371,,Abtei Seckau Basilika Kreuzigungsgruppe Kruzifix 01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abtei%20Seckau%20Basilika%20Kreuzigungsgruppe%20Kruzifix%2001.jpg,https://commons.wikimedia.org/wiki/File:Abtei_Seckau_Basilika_Kreuzigungsgruppe_Kruzifix_01.jpg
58594,,Abtei Seckau Engelskapelle Bekehrung des Äthiopiers.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Abtei%20Seckau%20Engelskapelle%20Bekehrung%20des%20%C3%84thiopiers.jpg,https://commons.wikimedia.org/wiki/File:Abtei_Seckau_Engelskapelle_Bekehrung_des_%C3%84thiopiers.jpg
46218,,Adalpertus 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adalpertus%20001.jpg,https://commons.wikimedia.org/wiki/File:Adalpertus_001.jpg
56188,Q17322527,Adam Camerarius 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Camerarius%20001.jpg,https://commons.wikimedia.org/wiki/File:Adam_Camerarius_001.jpg#mw-jump-to-license
46238,Q2381716,Adam Elsheimer - Die Flucht nach Ägypten (Alte Pinakothek) 2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Elsheimer%20-%20Die%20Flucht%20nach%20%C3%84gypten%20%28Alte%20Pinakothek%29%202.jpg,https://commons.wikimedia.org/wiki/File:Adam_Elsheimer_-_Die_Flucht_nach_%C3%84gypten_(Alte_Pinakothek)_2.jpg
55578,,Adam Elsheimer - Glorification of the Cross - WGA7498.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Elsheimer%20-%20Glorification%20of%20the%20Cross%20-%20WGA7498.jpg,https://commons.wikimedia.org/wiki/File:Adam_Elsheimer_-_Glorification_of_the_Cross_-_WGA7498.jpg
57386,,Adam and Eve Lubok.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20and%20Eve%20Lubok.jpg,https://commons.wikimedia.org/wiki/File:Adam_and_Eve_Lubok.jpg
50226,,"Adam and Eve flanked by two trees, a town in the background MET MM14113.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20and%20Eve%20flanked%20by%20two%20trees%2C%20a%20town%20in%20the%20background%20MET%20MM14113.jpg,"https://commons.wikimedia.org/wiki/File:Adam_and_Eve_flanked_by_two_trees,_a_town_in_the_background_MET_MM14113.jpg"
56127,,Adam de Coster - The Denial of Saint Peter.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20de%20Coster%20-%20The%20Denial%20of%20Saint%20Peter.jpg,https://commons.wikimedia.org/wiki/File:Adam_de_Coster_-_The_Denial_of_Saint_Peter.jpg
58020,,Adolf-hoelzel-begegnung.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf-hoelzel-begegnung.jpg,https://commons.wikimedia.org/wiki/File:Adolf-hoelzel-begegnung.jpg
57030,Q55422682,Adolph Tidemand - Low Church Devotion - Google Art Project (9QGXjFzX4Caijw).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adolph%20Tidemand%20-%20Low%20Church%20Devotion%20-%20Google%20Art%20Project%20%289QGXjFzX4Caijw%29.jpg,https://commons.wikimedia.org/wiki/File:Adolph_Tidemand_-_Low_Church_Devotion_-_Google_Art_Project_(9QGXjFzX4Caijw).jpg
47758,Q3605557,Adorazione del Bambino - Beato Angelico.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adorazione%20del%20Bambino%20-%20Beato%20Angelico.jpg,https://commons.wikimedia.org/wiki/File:Adorazione_del_Bambino_-_Beato_Angelico.jpg
50247,Q20536847,Adriaen Brouwer - Peasants Carousing in a Tavern.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20Brouwer%20-%20Peasants%20Carousing%20in%20a%20Tavern.jpg,https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_-_Peasants_Carousing_in_a_Tavern.jpg
57251,Q19928795,Adriaen Pietersz. van de Venne 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20Pietersz.%20van%20de%20Venne%20003.jpg,https://commons.wikimedia.org/wiki/File:Adriaen_Pietersz._van_de_Venne_003.jpg
55232,Q29960245,Adriaen van der Werff Sarah presenting Hagar to Abraham.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20der%20Werff%20Sarah%20presenting%20Hagar%20to%20Abraham.jpg,https://commons.wikimedia.org/wiki/File:Adriaen_van_der_Werff_Sarah_presenting_Hagar_to_Abraham.jpg
46236,,Adrian Ludwig Richter 022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Adrian%20Ludwig%20Richter%20022.jpg,https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_022.jpg
54949,,Aert de Gelder - Het loflied van Simeon.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aert%20de%20Gelder%20-%20Het%20loflied%20van%20Simeon.jpg,https://commons.wikimedia.org/wiki/File:Aert_de_Gelder_-_Het_loflied_van_Simeon.jpg
50281,Q20536904,Aert de Gelder - Homer Dictating to Scribes - 39.45 - Museum of Fine Arts.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aert%20de%20Gelder%20-%20Homer%20Dictating%20to%20Scribes%20-%2039.45%20-%20Museum%20of%20Fine%20Arts.jpg,https://commons.wikimedia.org/wiki/File:Aert_de_Gelder_-_Homer_Dictating_to_Scribes_-_39.45_-_Museum_of_Fine_Arts.jpg
46234,Q29951997,Aert de Gelder 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aert%20de%20Gelder%20002.jpg,https://commons.wikimedia.org/wiki/File:Aert_de_Gelder_002.jpg
46233,Q66057965,Aert de Gelder 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aert%20de%20Gelder%20003.jpg,https://commons.wikimedia.org/wiki/File:Aert_de_Gelder_003.jpg
58744,Q19925284,Aert de Gelder 009.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aert%20de%20Gelder%20009.jpg,https://commons.wikimedia.org/wiki/File:Aert_de_Gelder_009.jpg
46232,,Aertgen van Leyden 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aertgen%20van%20Leyden%20001.jpg,https://commons.wikimedia.org/wiki/File:Aertgen_van_Leyden_001.jpg
56304,,Aflenz Pfarrkirche S-Portal Detail.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Aflenz%20Pfarrkirche%20S-Portal%20Detail.JPG,https://commons.wikimedia.org/wiki/File:Aflenz_Pfarrkirche_S-Portal_Detail.JPG
56643,,African American children posed for portrait on a porch LCCN99472390.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/African%20American%20children%20posed%20for%20portrait%20on%20a%20porch%20LCCN99472390.jpg,https://commons.wikimedia.org/wiki/File:African_American_children_posed_for_portrait_on_a_porch_LCCN99472390.jpg
55440,,"Afro-American Monument, circa 1897.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Afro-American%20Monument%2C%20circa%201897.jpg,"https://commons.wikimedia.org/wiki/File:Afro-American_Monument,_circa_1897.jpg"
49628,Q2670127,Agape feast 02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Agape%20feast%2002.jpg,https://commons.wikimedia.org/wiki/File:Agape_feast_02.jpg
49629,,Agape feast 03.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Agape%20feast%2003.jpg,https://commons.wikimedia.org/wiki/File:Agape_feast_03.jpg
49630,,Agape feast 04.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Agape%20feast%2004.jpg,https://commons.wikimedia.org/wiki/File:Agape_feast_04.jpg
49631,Q5477503,Agape feast 05.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Agape%20feast%2005.jpg,https://commons.wikimedia.org/wiki/File:Agape_feast_05.jpg
54451,,Aghtamar Eastern wall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aghtamar%20Eastern%20wall.jpg,https://commons.wikimedia.org/wiki/File:Aghtamar_Eastern_wall.jpg
48996,Q16699900,Aivazovsky - Descent of Noah from Ararat.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aivazovsky%20-%20Descent%20of%20Noah%20from%20Ararat.jpg,https://commons.wikimedia.org/wiki/File:Aivazovsky_-_Descent_of_Noah_from_Ararat.jpg
56003,,Aix-en-Provence Mausolee Joseph Sec 08 20061227.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aix-en-Provence%20Mausolee%20Joseph%20Sec%2008%2020061227.jpg,https://commons.wikimedia.org/wiki/File:Aix-en-Provence_Mausolee_Joseph_Sec_08_20061227.jpg
56279,,Albanipsalter DreiKoenige.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albanipsalter%20DreiKoenige.jpg,https://commons.wikimedia.org/wiki/File:Albanipsalter_DreiKoenige.jpg
57192,Q17026086,"Albert Bierstadt - A Storm in the Rocky Mountains, Mt. Rosalie - Google Art Project.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Bierstadt%20-%20A%20Storm%20in%20the%20Rocky%20Mountains%2C%20Mt.%20Rosalie%20-%20Google%20Art%20Project.jpg,"https://commons.wikimedia.org/wiki/File:Albert_Bierstadt_-_A_Storm_in_the_Rocky_Mountains,_Mt._Rosalie_-_Google_Art_Project.jpg"
58111,Q11873095,"Albert Edelfelt - Christ and Mary Magdalene, a Finnish Legend - Google Art Project.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Christ%20and%20Mary%20Magdalene%2C%20a%20Finnish%20Legend%20-%20Google%20Art%20Project.jpg,"https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Christ_and_Mary_Magdalene,_a_Finnish_Legend_-_Google_Art_Project.jpg"
58123,Q20789529,Albert Edelfelt - Kristus kantaa ristiä - A II 1254-22 - Finnish National Gallery.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Kristus%20kantaa%20risti%C3%A4%20-%20A%20II%201254-22%20-%20Finnish%20National%20Gallery.jpg,https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Kristus_kantaa_risti%C3%A4_-_A_II_1254-22_-_Finnish_National_Gallery.jpg
58129,Q21723005,Albert Edelfelt - Pesijättärien (1893).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Pesij%C3%A4tt%C3%A4rien%20%281893%29.jpg,https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Pesij%C3%A4tt%C3%A4rien_(1893).jpg
58132,,Albert Edelfelt - Sisäkuva Helsingin poikien työkodista (1885).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Sis%C3%A4kuva%20Helsingin%20poikien%20ty%C3%B6kodista%20%281885%29.jpg,https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Sis%C3%A4kuva_Helsingin_poikien_ty%C3%B6kodista_(1885).jpg
58109,Q20789241,"Albert Edelfelt - Sorrow, Variation of the Illustration for the Poem At the Fair of Vernamo , Sorrow - A II 814 - Finnish National Gallery.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Sorrow%2C%20Variation%20of%20the%20Illustration%20for%20the%20Poem%20At%20the%20Fair%20of%20Vernamo%20%2C%20Sorrow%20-%20A%20II%20814%20-%20Finnish%20National%20Gallery.jpg,"https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Sorrow,_Variation_of_the_Illustration_for_the_Poem_At_the_Fair_of_Vernamo_,_Sorrow_-_A_II_814_-_Finnish_National_Gallery.jpg"
55966,Q11891414,Albert Edelfelt - Women outside the Church at Ruokolahti - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Women%20outside%20the%20Church%20at%20Ruokolahti%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Women_outside_the_Church_at_Ruokolahti_-_Google_Art_Project.jpg
55407,Q28914344,Albert Edelfelt Larin Paraske Sings Requiems.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20Larin%20Paraske%20Sings%20Requiems.jpg,https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_Larin_Paraske_Sings_Requiems.jpg
46231,Q29898367,Albert von Keller - Die Tänzerin Madeleine (Magdeleine Guipet).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20von%20Keller%20-%20Die%20T%C3%A4nzerin%20Madeleine%20%28Magdeleine%20Guipet%29.jpg,https://commons.wikimedia.org/wiki/File:Albert_von_Keller_-_Die_T%C3%A4nzerin_Madeleine_(Magdeleine_Guipet).jpg
46262,Q55854897,Albrecht Altdorfer - Christus am Kreuz mit Maria und Johannes (Gemäldegalerie Alte Meister Kassel).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20Christus%20am%20Kreuz%20mit%20Maria%20und%20Johannes%20%28Gem%C3%A4ldegalerie%20Alte%20Meister%20Kassel%29.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_Christus_am_Kreuz_mit_Maria_und_Johannes_(Gem%C3%A4ldegalerie_Alte_Meister_Kassel).jpg
46263,,Albrecht Altdorfer - Kreuzigung Detail (Gemäldegalerie Alte Meister Kassel).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20Kreuzigung%20Detail%20%28Gem%C3%A4ldegalerie%20Alte%20Meister%20Kassel%29.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_Kreuzigung_Detail_(Gem%C3%A4ldegalerie_Alte_Meister_Kassel).jpg
46265,Q21595671,Albrecht Altdorfer - Nativity.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20Nativity.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_Nativity.jpg
46260,,Albrecht Altdorfer - Pilate washing his hands - St. Florian Monastery.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20Pilate%20washing%20his%20hands%20-%20St.%20Florian%20Monastery.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_Pilate_washing_his_hands_-_St._Florian_Monastery.jpg
46267,Q19897672,Albrecht Altdorfer - The Adoration of the Magi - Städel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20The%20Adoration%20of%20the%20Magi%20-%20St%C3%A4del.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_The_Adoration_of_the_Magi_-_St%C3%A4del.jpg
57349,,Albrecht Altdorfer - The Arrest of Christ - WGA00224.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20The%20Arrest%20of%20Christ%20-%20WGA00224.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_The_Arrest_of_Christ_-_WGA00224.jpg
46261,,Albrecht Altdorfer 024.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20024.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_024.jpg
46245,,Albrecht Altdorfer 027.png,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20027.png,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_027.png
46618,,Albrecht Altdorfer 029.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20029.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_029.jpg
46249,,Albrecht Altdorfer 034.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20034.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_034.jpg
46248,,Albrecht Altdorfer 035.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20035.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_035.jpg
46246,,Albrecht Altdorfer 037.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20037.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_037.jpg
46241,,Albrecht Altdorfer 038.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20038.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_038.jpg
46264,,Albrecht Altdorfer.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer.jpg
46272,Q664038,Albrecht Dürer - Marter der zehntausend Christen (Yorck Project).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Marter%20der%20zehntausend%20Christen%20%28Yorck%20Project%29.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Marter_der_zehntausend_Christen_(Yorck_Project).jpg
55638,Q18338511,Albrecht Dürer - Sol Iustitiae (Sun of Righteousness) (NGA 1943.3.3484).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Sol%20Iustitiae%20%28Sun%20of%20Righteousness%29%20%28NGA%201943.3.3484%29.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Sol_Iustitiae_(Sun_of_Righteousness)_(NGA_1943.3.3484).jpg
50205,,Albrecht Dürer - The Fall of Man (Adam and Eve) - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20The%20Fall%20of%20Man%20%28Adam%20and%20Eve%29%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_The_Fall_of_Man_(Adam_and_Eve)_-_Google_Art_Project.jpg
56841,,Albrecht Dürer - The Prodigal Son - WGA7275.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20The%20Prodigal%20Son%20-%20WGA7275.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_The_Prodigal_Son_-_WGA7275.jpg
46304,,Albrecht Dürer 006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20006.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_006.jpg
46309,Q9333675,Albrecht Dürer 008.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20008.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_008.jpg
46310,,Albrecht Dürer 009.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20009.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_009.jpg
46319,,Albrecht Dürer 010.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20010.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_010.jpg
46305,Q3685122,Albrecht Dürer 011.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20011.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_011.jpg
46320,,Albrecht Dürer 014.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20014.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_014.jpg
46306,,Albrecht Dürer 017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20017.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_017.jpg
58754,Q22250339,Albrecht Dürer 020.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20020.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_020.jpg
46322,Q22250338,Albrecht Dürer 022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20022.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_022.jpg
