qid,label_en,description_en,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q107275824,"History and Heritage Woven in the New Urban Fabric: The Changing Landscapes of Delhi's ‘First City’. Or, Who Can Tell the Histories of Lado Sarai?",book chapter,,,,,,,,,,,,,,,0F13AF1F-795F-4000-9234-BAE4BA91CDB1,ce90feaacda74eb7f8326b25fb625c6d,2008-01-01T00:00:00Z,9,,,,,,6A46FDEE-C2F0-432B-8A5D-75002375E7CE,"History and Heritage Woven in the New Urban Fabric: The Changing Landscapes of Delhi's ‘First City’. Or, Who Can Tell the Histories of Lado Sarai?",,,,,,C5F5545E-EB19-4E7B-B7D2-9338D8F90632,Q106732788,,,,,,,,,,,,,E80DA483-6686-424B-973A-686096E54D9B,157-169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275826,Begum Samru and the Security Guard,book chapter,,,,,,,,,,,,,,,1D2DB491-1E78-482A-9F42-25ACC0AEECB0,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,1047685B-AB57-4E08-94E7-3A28693D4E03,Begum Samru and the Security Guard,,,,,,00A4256A-3171-4F80-B1C8-DEFD50604880,Q106732803,,,,,,,,,,,,,A7D4C8EA-06A7-436C-99FD-52380139BE33,287-296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275828,Synchronicities: Baghdad/Delhi,book chapter,,,,,,,,,,,,,,,34C92CF4-F5A7-483C-BD33-25C1308DFE1B,d856dc41cd8b187e580caec258ead625,2004-01-01T00:00:00Z,9,,,,,,1024268A-4102-463F-A39E-89B46FFA7099,Synchronicities: Baghdad/Delhi,,,,,,9B5DE078-02DC-4C32-A938-C44CEF91DBEB,Q106732796,,,,,,,,,,,,,4A6FD351-F7E8-40BF-AB7A-278927892A3C,303-305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275829,"Lost in La Mancha: Terry Gilliam, Holy Fools, Pirates and the Mulla",book chapter,,,,,,,,,,,,,,,E0118C7D-5CFB-46D3-B09A-1170E8F575AF,ce90feaacda74eb7f8326b25fb625c6d,2008-01-01T00:00:00Z,9,,,,,,D7A7EADF-A71A-46E9-BA58-3C652B012D25,"Lost in La Mancha: Terry Gilliam, Holy Fools, Pirates and the Mulla",,,,,,24F5CB01-5BBA-4A09-977A-086EC0B7100F,Q106732819,,,,,,,,,,,,,32CE7B9D-8E64-4480-AFBD-5242DC6B3287,393-414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275830,"Culture of Encounters: Sanskrit at the Mughal Court, by Audrey Truschke",book review,B7AF6B61-A232-40DC-BC52-C945147497F8,10.1080/00856401.2017.1379220,,,,,,,,,,,,,789F60CF-8C08-44C3-8E7F-7CBE37FC556C,efc410629c7b0b674a06485342b7c2f0,2017-10-01T00:00:00Z,10,,,,,,8C4D0120-544E-45DD-95EC-9D6B6B7449F2,"Culture of Encounters: Sanskrit at the Mughal Court, by Audrey Truschke",,,,,,5C9837DA-B9EB-4F87-B23E-DCF2595970A3,Q15753367,,,,,,FCDD779A-B35A-4B6D-B91B-AACB1871628C,40,,,,,,269F9E6D-CC77-42C5-8F8C-12CF0FF9F339,917-919,,,,,,D3153C43-122E-4BE9-A260-12A25443EFEB,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275831,‘Veins of Silver’,book review,,,,,,,,,,,,,,,5BB06395-9C41-4DD1-83D2-F82813995A6A,a4cd9904a78844d854ea927fbdded8f2,2012-01-01T00:00:00Z,9,,,,,,B9774FCF-CFD2-4651-8E02-09F6EF1B0DA5,‘Veins of Silver’,,,,,,345820A9-9ED6-4FBF-BD66-D6B7DB32E442,Q107268400,,,,,,76BCA03A-E8B7-4AF8-A399-8D6865154017,36,,,,,,033A77A4-613E-4182-A6AE-63A7D6AAC68B,53,,,,,,88BF1EBB-8DEE-4D72-B38E-BDCEB439EA5A,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275832,How New Delhi Was Founded,book review,,,,,,,,,,,,,,,,,,,,,,,,17C170AB-D392-4D45-A116-D89AE31A5D79,How New Delhi Was Founded,,,,,,C6858985-4AC9-440E-BB8D-F0714F452F03,Q107268400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275833,Stereotyping the Muslim in Bombay Cinema,book review,,,,,,,,,,,,,,,B18F186A-535D-44F6-89FD-D5E0BC06AF6B,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,BF9E1608-10F7-4E75-8D60-3DB2C2A859E9,Stereotyping the Muslim in Bombay Cinema,,,,,,348A58C7-78FB-4837-8CC1-05C2C37F6706,Q1282101,,,,,,C8234730-4FD2-4011-A500-2FBDEE27ADDC,45,,,,,,BB2A1666-02BA-4D58-93A8-73F66723BFFF,30-32,,,,,,DE532CCB-0446-4D45-828B-C42C14011EC9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275834,A City Without Time,magazine article,,,,,,,,,,,,,,,,,,,,,,,,EC11A45E-7989-4124-B533-9A19BE67A67E,A City Without Time,,,,,,FEC9E720-55B0-42C6-8F91-0BB6786A4227,Q107268464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107275835,Muslimness in Hindi Cinema,journal article,,,,,,,,,,,,,,,61D7E881-0850-48CB-91CD-04C0CB09FADC,68ac318488a52ea0df134bf36968abaf,2009-06-01T00:00:00Z,10,,,,,,BCF1AFC1-4C06-44DF-91DB-F280A7869C32,Muslimness in Hindi Cinema,,,,,,041E0356-B848-497F-A096-8B066621C98C,Q107268509,,,,,,,,,,,,,,,,,,,,3C33814E-332B-4B3E-9AFA-2C1AF85E9944,598,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107276607,"Introduction: Animals, Ethics, and Enchantment in South Asia and the Middle East",journal article,8231B02A-871F-41E6-BA5D-5F250FF4FF0F,10.1215/1089201X-3138976,,,,,,,,,,,,,AB5E63EE-4ED9-453D-A2A6-7561A96D0E45,7979e5c0da0c377afd81aebfe341f352,2015-08-01T00:00:00Z,10,,,,,,E9828082-8298-43DF-ADAD-180373A31EA3,"Introduction: Animals, Ethics, and Enchantment in South Asia and the Middle East",,,,,,6B7ED076-C02A-4B49-BF0D-CC5DA31916F8,Q15757807,,,,,,1B73549C-832E-42ED-BE4E-6BB7AEA25396,35,,,,,,B76CAA74-1D4B-49AD-BBCA-FE92538186C2,200-203,,,,,,68E551A2-3D45-4D55-8E83-1BC68C03260D,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107276609,[The Myth of Archaeology and the Archaeology of Myth: Purana Qila],book chapter,,,,,,,,,,,,,,,5DD1C6D4-73C1-4D03-9AAC-779C60CBA6DA,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,,,,,,,,A02F65A6-FFC3-40AD-B516-0532B671DEEA,Q106732812,,,,,,,,,,,,,71A01FB2-333D-45C6-87A5-98340E1540F7,307-320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107276783,"Between Collective Memory & History, The Jinn Lives On",newspaper article,,,,,,,,,,,,,,,c95a14b7-4715-8db8-fb29-419893fb8efe,a115da6afa30ba771492c6f558f7f391,2012-09-23T00:00:00Z,11,,,,,,ff103a3c-44d8-2873-7b76-7d2c5617d57e,"Between Collective Memory & History, The Jinn Lives On",,,,,,1ce2e9a6-47bd-42a2-459c-9b2ea23928e0,Q15702315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107276897,"Nature, History, and the Sacred in the Medieval Ruins of Delhi",doctoral dissertation,,,,,,,,,,,,,,,bd3ea189-404b-8873-af5e-fb0831b86b20,4755748741739c53456596b64165b84b,2014-01-01T00:00:00Z,9,,,,,,f6dbdcae-486f-2fb2-512c-7f60892bc88d,"Nature, History, and the Sacred in the Medieval Ruins of Delhi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107277075,On Intellectual Hospitality and the Plenitude of Time: A Response to Bardawil,web page,,,,,,,,,,,,,,,7130453b-485a-9d61-36ae-60a267ef6e39,ea05d0cf052297c7d9968409398c72ca,2018-11-01T00:00:00Z,11,,,,,,1065a9ee-4a27-df3b-ee0a-dbb9181d88fb,On Intellectual Hospitality and the Plenitude of Time: A Response to Bardawil,,,,,,f7818bd2-41f1-dd0d-e1b7-112a643d159f,Q7741469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107277189,On The Real Tragedy of Secular Modernity: Anand Vivek Taneja,blog post,,,,,,,,,,,,,,,f6bf76be-4131-6d33-b3ad-632b6d21a504,4755748741739c53456596b64165b84b,2014-01-01T00:00:00Z,9,,,,,,7a68e5c6-4052-9e5e-a44c-f4235a19f455,On The Real Tragedy of Secular Modernity: Anand Vivek Taneja,,,,,,696517b0-40ab-3e7d-0ce5-35f987c04060,Q107277731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q107277767,"Village Cosmopolitanisms: Or, I See Kabul from Lado Sarai",blog post (in two parts),,,,,,,,,,,,,,,33666a74-4e0a-8268-a8eb-268d331ad08e,a64aef029ad7de0b63c03572a1e1e30f,2013-10-01T00:00:00Z,10,,,,,,bde5148f-48a5-ae1d-344a-d9b85149b5e2,"Village Cosmopolitanisms: Or, I See Kabul from Lado Sarai",,,,,,4f3c7cab-48ad-fe26-994e-59a248228459,Q107277748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108748206,In a Blaze of Glory: Womanist Spirituality as Social Witness,book,,,,,,,,,,,,,,,CF88F18B-109A-4E7D-ADE0-AAF90FD87A25,c259e52728c72fb7bf9f41b140e77218,1995-01-01T00:00:00Z,9,,,,,,C1A62A40-4438-4B8C-8D31-21BD25E793D6,In a Blaze of Glory: Womanist Spirituality as Social Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D0CC46B2-469B-4911-8DF9-86464972D25A,978-0-687-18757-7,,,,,,C0B1E679-422A-43CC-8957-A86E669FD1CD,Q4667842,,,,,
Q108765612,Beyond Monotheism: A Theology of Multiplicity,book,,,,,,,,,,,,,,,352A82BA-DFEA-44E7-8B96-38958F24F103,ce90feaacda74eb7f8326b25fb625c6d,2008-01-01T00:00:00Z,9,,,,,,8786FB7E-B819-4AB6-978B-0EB7FDEC8241,Beyond Monotheism: A Theology of Multiplicity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3BAF619E-ACF6-453A-A373-7E4AC61B22C8,978-0-415-94190-7,,,,,,A754801E-8C52-490E-964C-24AF30490BA8,Q1508259,,,,,
Q108765613,Re-imagining the Divine: Confronting the Backlash Against Feminist Theology,book,,,,,,,,,,,,,,,3C833E29-01B2-4333-B965-A3585264F170,566896ed1bc98ce4ec8a459edd4d836a,1998-01-01T00:00:00Z,9,,,,,,89326432-D26C-4B95-B812-D396186B8779,Re-imagining the Divine: Confronting the Backlash Against Feminist Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16A4D945-A2F2-4D40-9E06-A8E6479AF482,978-0-8298-1289-3,,,,,,EC5E36AF-9443-4D15-967F-33CCBE9C7B96,Q97728753,,,,,
Q108765616,Queer Soul and Queer Theology: Ethics and Redemption in Real Life,book,,,,,,,,,,,,,,,0864EAFC-D77E-4722-8385-1BF44E09E655,068defc300d06ed22eb72f44c2fe8914,2021-01-01T00:00:00Z,9,,,,,,CEFE67BE-8FF2-4F43-9C2F-1FB6DB5EF145,Queer Soul and Queer Theology: Ethics and Redemption in Real Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96E24D81-1CDE-400E-A490-B272FFB664C5,978-0-367-82049-7,,,,,,3B568FDC-9AC8-45E2-A0E0-BD55EF4E26EA,Q1508259,,,,,
Q108802810,"Setting the Context: A Brief History of Science by a Sympathetic Theologian: Aristotle and Plato, Islamic Science, Medieval Science and the West, Reformation and the Renaissance, Descartes, Newton, Darwin, Freud",book chapter,,,,,,,,,,,,,,,3B341B07-CB49-483E-9175-B58355B593E3,d08540251db5f4703c45d338e4657af7,2003-01-01T00:00:00Z,9,,,,,,33EDE702-D8AD-4A5E-A70F-A9BCCDDD490E,"Setting the Context: A Brief History of Science by a Sympathetic Theologian: Aristotle and Plato, Islamic Science, Medieval Science and the West, Reformation and the Renaissance, Descartes, Newton, Darwin, Freud",,,,,,7A141DF9-F899-4A2E-8BCD-2FC5F59016D2,Q108747195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802811,Promiscuous Incarnation,book chapter,,,,,,,,,,,,,,,4A0961BB-0730-4492-A602-27446F8FEF02,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,2492C732-B4B8-4F76-B490-F9B8790C3DEB,Promiscuous Incarnation,,,,,,AFF221A0-2E67-4E48-8944-448298AFED17,Q108747194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802812,What Race is Your Sex?,book chapter,,,,,,,,,,,,,,,46BC1B95-039C-4C54-85C9-93FFEA82BDFF,d856dc41cd8b187e580caec258ead625,2004-01-01T00:00:00Z,9,,,,,,86DA29DB-F00D-455C-9925-BC24AD277208,What Race is Your Sex?,,,,,,E1B1CA39-0B58-4439-9C13-00154A44C868,Q108747197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802813,Love We Cannot Not Want: A Response to Kwok Pui-lan,book chapter,,,,,,,,,,,,,,,6E164861-0AE1-40FF-8452-998E07F57BE9,19fb1e607fb895edac44d92bd9141272,2011-01-01T00:00:00Z,9,,,,,,7849B657-C773-4051-9B2C-93D31F32C875,Love We Cannot Not Want: A Response to Kwok Pui-lan,,,,,,75B91832-1FB2-4BF0-A572-9D9BD6DCF15D,Q108747193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802814,What if it is a Choice?: Some Implications of the Homosexuality Debates for Theology,book chapter,,,,,,,,,,,,,,,824B656E-6FAC-4B6B-A522-723DE80EE444,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,0B55834D-2C54-458D-9BDD-4998E51631A0,What if it is a Choice?: Some Implications of the Homosexuality Debates for Theology,,,,,,A2DC23DC-2830-4763-BC54-7E0BDFE3D3EE,Q108747196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802815,"Homosexuality, Queer Theory, and Christian Theology",book chapter,,,,,,,,,,,,,,,6BBBF813-B01D-4CB4-8541-D2AC99072143,fc1d2395f6a4679c97b3b7f23f202c19,2009-01-01T00:00:00Z,9,,,,,,C9933777-C644-413D-8521-CEB9124CDE00,"Homosexuality, Queer Theory, and Christian Theology",,,,,,3891E56A-F6B2-4E90-AF75-F8E0E83AEC66,Q108747187,,,,,,,,,,,,,86CB6D81-C0F4-4033-A66A-F6754D0AFDF7,63-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802816,The Courage to See and to Sin: Mary Daly's Elemental Transformation of Paul Tillich's Ontology: Feminist Interpretations of Mary Daly,book chapter,,,,,,,,,,,,,,,2A8286BD-35FC-4016-BE57-7D37A7D3429B,6928b7cd3a8b4aff7d73814a5a8f2359,2000-01-01T00:00:00Z,9,,,,,,A96F22E7-2101-48B0-96B1-C4E73B836239,The Courage to See and to Sin: Mary Daly's Elemental Transformation of Paul Tillich's Ontology: Feminist Interpretations of Mary Daly,,,,,,,,,,,,,,,,,,,,F32B280A-B89B-4938-8816-D680963EB894,55-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802817,Queer Theory,book chapter,,,,,,,,,,,,,,,44E13FBF-1593-4CE6-9EC1-A9870E55D764,6928b7cd3a8b4aff7d73814a5a8f2359,2000-01-01T00:00:00Z,9,,,,,,F152D980-538A-4925-949C-DE65B8AF96E1,Queer Theory,,,,,,1D545D94-F3D4-43AC-8E8A-3C96C29D10BD,Q108747192,,,,,,,,,,,,,EAAA31F5-BB27-4398-A473-57C2FC67C54C,206-212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802818,The Gravity of Love,book chapter,,,,,,,,,,,,,,,DBE7F060-E968-4393-8CDD-79E3D3570FF0,ac3f54d758c2b8d235d9d0e9fbf2f43a,2013-01-01T00:00:00Z,9,,,,,,A912E249-2EFD-44D0-A085-D4CC8B9D2F25,The Gravity of Love,,,,,,5BDF5BD4-B17B-4AF2-BB60-540527FB73DD,Q108747198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802819,"When the World is Alive, Spirit is Not Dismembered : Philosophical Reflections on the Good Mind",book chapter,,,,,,,,,,,,,,,BB1BC98B-79D6-493D-8490-E52616A88E94,4755748741739c53456596b64165b84b,2014-01-01T00:00:00Z,9,,,,,,BB79AAB1-BD21-4BC5-BC48-E0094E284295,"When the World is Alive, Spirit is Not Dismembered : Philosophical Reflections on the Good Mind",,,,,,BEAE3BCB-1664-4C10-819A-AD8AAB992198,Q104987643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802821,Yahwist Desires: Imagining Divinity Queerly,book chapter,,,,,,,,,,,,,,,1D0C2B3D-D7B7-4AC6-A788-F90B15C68FDA,c5c0b1372c566af0e3d31535e7b831b4,2001-01-01T00:00:00Z,9,,,,,,7370362C-4398-472B-8CA1-D9FB55482687,Yahwist Desires: Imagining Divinity Queerly,,,,,,288D8E6F-7A20-4900-ACC1-D48245385404,Q108747200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802822,Divine Promiscuity,book chapter,,,,,,,,,,,,,,,8C914F78-3DB2-4FDC-84B0-189088664657,018d3e563d283a80cd8422d6196984eb,2020-01-01T00:00:00Z,9,,,,,,5798A03D-864B-415F-B114-38956794A9BD,Divine Promiscuity,,,,,,79E87065-5A77-4CC0-8D52-F8F055D62D14,Q108747201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802823,"""Nothing in This World is Indifferent to Us"" : A Dialogical Reflection on the Queerness of Theology and Science",book chapter,,,,,,,,,,,,,,,F660512E-9D66-4416-BEA6-6FCA1318A92B,a112a6fb4487071d1ae3a0c6951488f6,2018-01-01T00:00:00Z,9,,,,,,DBEC5C11-BE98-435C-A717-D2DBEDE4040E,"""Nothing in This World is Indifferent to Us"" : A Dialogical Reflection on the Queerness of Theology and Science",,,,,,D634A0DB-E55B-47F3-90D1-3E00DE9410A7,Q108747202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802824,More Than a Feeling: A Queer Notion of Survivance,book chapter,,,,,,,,,,,,,,,6F437085-DEEF-41B3-951D-B7FF1ABC9758,a112a6fb4487071d1ae3a0c6951488f6,2018-01-01T00:00:00Z,9,,,,,,E957B37C-1AD9-4452-9812-D01732C63209,More Than a Feeling: A Queer Notion of Survivance,,,,,,51F80FCD-1E89-4D57-80B1-C0D7064BA1E0,Q108747203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802826,"Healing Anthropology: History, Health and Science in Systematic Theology",book chapter,,,,,,,,,,,,,,,8544B95F-B285-4880-9B04-39E97306AE67,fc1d2395f6a4679c97b3b7f23f202c19,2009-01-01T00:00:00Z,9,,,,,,,,,,,,,65002E99-DC9B-41BA-97D3-4A8F6AC80B0F,Q108747205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802827,God,book chapter,,,,,,,,,,,,,,,352BE895-2460-47B6-BC3E-4B2A856A2D41,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,AF77428E-7019-46C0-8ADA-75EEB7194CB0,God,,,,,,A5A97A55-6AE1-4F6F-8A97-EAB51DF5ED15,Q108747206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802828,Arms Control Impact Statements,book chapter,,,,,,,,,,,,,,,549869FB-2612-47E0-A6E0-354F3B4BB5CC,7f49e2a32a9edc46cf5a8602a5d640c2,1987-01-01T00:00:00Z,9,,,,,,E7FD7393-D275-4DDF-B112-D2E2F2277EC2,Arms Control Impact Statements,,,,,,196776F5-0625-4F44-8E5B-AD037783F9C6,Q108747207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802829,"AIDS, Teens and the Church: A Leaders’ Guide",book chapter,,,,,,,,,,,,,,,C9945050-9350-48F9-8A08-559A4941436D,17c6f9268b93225c363698e76567a8af,1993-01-01T00:00:00Z,9,,,,,,1D794DEF-28DF-4158-A17D-0BA55A3D0AF4,"AIDS, Teens and the Church: A Leaders’ Guide",,,,,,65303B9F-9743-477C-9A1C-B89D813CA6E8,Q108747224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802830,"Language, Violence, and God",book chapter,,,,,,,,,,,,,,,C689507D-9FAC-4910-B068-C57D623B2B95,6d4a0c802fc82784e8c8bc0e977700ec,1994-01-01T00:00:00Z,9,,,,,,25E196C7-ADA4-44AF-B6C1-A66610CF3EBB,"Language, Violence, and God",,,,,,4189DA3E-892C-4E7C-BFA7-14AB4CB46A40,Q108748207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802831,Who Sees Eye To Eye: Date/Acquaintance Rape and Right Relationship,book chapter,,,,,,,,,,,,,,,0F9F7C5C-6DDD-42DB-8A31-5BBD6E6E62D3,6d4a0c802fc82784e8c8bc0e977700ec,1994-01-01T00:00:00Z,9,,,,,,8A1C9449-7B6E-432A-A16C-95C5630756ED,Who Sees Eye To Eye: Date/Acquaintance Rape and Right Relationship,,,,,,3D59835F-FDC8-427C-B42A-3728465E5E39,Q108748207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108802895,What Race is Your Sex?,book chapter (previously published),,,,,,,,,,,,,,,EB347F34-C867-4399-824C-26EDD7BDBF5F,a4cd9904a78844d854ea927fbdded8f2,2012-01-01T00:00:00Z,9,,,,,,E7F9C6CD-943D-4228-82A0-E12143DB33CE,What Race is Your Sex?,,,,,,A157C04F-AAC4-4331-8EFB-3547CF7C81B3,Q108747204,,,,,,38D1D3B2-CB35-4136-986D-2C1D1A403867,2,,,,,,4ee7ca5a-4e4a-d614-0ec0-a898c1672473,125-141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108816828,"Meeting God on the Cross: Christ, the Cross, and the Feminist Critique",book review,eeaba4d4-45ec-3cce-04f5-f005370c9393,10.1177/0040573612473031G,,,,,,,,,,,,,0E6ECB0F-BC3D-4436-8CEF-1B5A91245F6F,8e7d3d48579a81be66a6fb362a86890f,2013-04-01T00:00:00Z,10,,,,,,D0550068-F81E-4A8C-BD57-493A1B264D65,"Meeting God on the Cross: Christ, the Cross, and the Feminist Critique",,,,,,69E78F55-53A8-48A9-BA9B-A0EEAE171B2A,Q4051386,,,,,,FC60C679-4D07-4503-A6F0-C03C39DAB46C,70,,,,,,AFCBFC26-F4FD-47A3-987A-F480EFA55057,92-93,,,,,,FEB2B406-7A10-45EE-89C7-0EFF6BDA5D5F,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108816830,After Christianity,book review,,,,,,,,,,,,,,,AFD0DDE5-714B-4E5A-BD3E-14FB327F1E4A,252cc5e42868fa11fe5af97f1cb46f71,2005-12-01T00:00:00Z,10,,,,,,23882CB0-9CD5-4899-A751-D6B872A25D33,After Christianity,,,,,,ED9D14E5-607B-4F12-91AF-60990D18DC11,Q15710071,,,,,,28E0E511-401C-4FCF-AB84-BA3DF833F03A,73,,,,,,BA218F49-446D-40C3-A484-42496D0FE431,1254-1257,,,,,,44668CC9-7CD3-4A88-9E50-BC0F5FBD2DDB,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108816831,The Face of the Deep: A Theology of Becoming,book review,7c3b7adc-4827-b026-cac4-5b10e149b1da,10.1086/426990,,,,,,,,,,,,,4CAFFBC7-207A-42AD-A0A6-44E05A7778E3,d856dc41cd8b187e580caec258ead625,2004-01-01T00:00:00Z,9,,,,,,E69CD1C8-9C88-42DE-AE83-CFBF3F5510AD,The Face of the Deep: A Theology of Becoming,,,,,,E3CA2207-6B11-410A-8A7B-3F1E16E1AF62,Q7743622,,,,,,540D380B-9C6B-46FD-8534-3F1159939A47,84,,,,,,6C244AE6-4918-4766-970E-D6CED544C6D9,639-640,,,,,,00664BFB-346B-40E0-AC54-E6F1A058FC58,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Q108816832,Native Americans and the Christian Right: The Gendered Politics of Unlikely Alliances,book review,dfec1c78-4a30-7c49-e126-61642cadbb13,10.1177/009430610903800430,,,,,,,,,,,,,429A6BC3-CED6-4105-B508-29A8E6D0006D,fc1d2395f6a4679c97b3b7f23f202c19,2009-01-01T00:00:00Z,9,,,,,,5F55E195-70CD-449F-BD23-62BD7E5C2833,Native Americans and the Christian Right: The Gendered Politics of Unlikely Alliances,,,,,,AB1BACA8-CEDA-40A5-9CBC-C471855B517A,Q5165005,,,,,,4C7A270F-F6E5-425E-AB66-2D44B1891A7F,38,,,,,,E68763E7-F538-4951-AC55-466DCE9D1341,348-349,,,,,,07AF407F-6FE4-4837-9482-EA20A9413D8C,4,,,,,,,,,,,,,,,,,,,,,,,,,,
