qid,label,doi,pmid
http://www.wikidata.org/entity/Q98690511,Tradition and Creativity: Essays on East Asian Civilization,,
http://www.wikidata.org/entity/Q98690512,Journey to the North: An Ethnohistorical Analysis and Annotated Translation of the Chinese Folk Novel Pei-yu-chi,,
http://www.wikidata.org/entity/Q98690513,Buddhism under the T'ang,,
http://www.wikidata.org/entity/Q98690514,The Flying Phoenix: Aspects of Chinese Sectarianism in Taiwan,,
http://www.wikidata.org/entity/Q98690515,Comparative Religion: Its Genesis and Growth,,
http://www.wikidata.org/entity/Q98690516,Research in Ritual Studies,,
http://www.wikidata.org/entity/Q99082810,Ancient Mediterranean Religions,,
http://www.wikidata.org/entity/Q99215683,Useless and Useful Survivals: A Reply To Robert A. Segal,10.1163/157006891X00102,
http://www.wikidata.org/entity/Q99215757,[Religious Visions during the Chinese High Middle Ages],10.4000/ASR.576,
http://www.wikidata.org/entity/Q99533529,Shenxian zhuan 神仙傳,,
http://www.wikidata.org/entity/Q99533531,Seekers of Transcendence and their Communities in this World (Pre-350 AD),,
http://www.wikidata.org/entity/Q99533533,[Ingesting the Marvelous: The Practitioner's Relationship to Nature according to Ge Hong],,
http://www.wikidata.org/entity/Q99533534,Eating Better than Gods and Ancestors,,
http://www.wikidata.org/entity/Q99533536,Long-Distance Specialists in Early Medieval China,,
http://www.wikidata.org/entity/Q99533537,The Real Presence,,
http://www.wikidata.org/entity/Q99533539,Xunzi and Durkheim as Theorists of Ritual Practice,,
http://www.wikidata.org/entity/Q99533540,Response to Peter C. Phan,,
http://www.wikidata.org/entity/Q99533542,Chih-kuai,,
http://www.wikidata.org/entity/Q99533544,Feng-shen yen-i,,
http://www.wikidata.org/entity/Q99533546,Hsi-yu chi,,
http://www.wikidata.org/entity/Q99533548,Hua-hu ching,,
http://www.wikidata.org/entity/Q99533549,Summary Report 1,,
http://www.wikidata.org/entity/Q99533550,Buddhist Ethics,,
http://www.wikidata.org/entity/Q99767273,"Mortality in Traditional Chinese Thought. Edited by Amy Olberding and Philip J. Ivanhoe. Albany: State University of New York Press, 2011. ix, 313 pp. $85.00 (cloth); $26.95 (paper).",10.1017/S0021911812000800,
http://www.wikidata.org/entity/Q99767274,Selfless Offspring: Filial Children and Social Order in Medieval China. By Keith Nathaniel Knapp,,
http://www.wikidata.org/entity/Q99767275,Considering the End: Mortality in Early Medieval Chinese Poetic Representation. By Timothy Wai Keung Chan,,
http://www.wikidata.org/entity/Q99767276,Patterns of Disengagement: The Practice and Portrayal of Reclusion in Early Medieval China (review),10.1353/CRI.2006.0009,
http://www.wikidata.org/entity/Q99767277,The Impact of Buddhism on Chinese Material Culture by John Kieschnick,,
http://www.wikidata.org/entity/Q99827239,"Auspicious Omens and Miracles in Ancient China: Han, Three Kingdoms, and Six Dynasties. By Tiziana Lippiello",10.1017/S0021911804000269,
http://www.wikidata.org/entity/Q99827241,Writing and Authority in Early China by Mark Edward Lewis,10.2307/3558592,
http://www.wikidata.org/entity/Q99827243,"In Search of the Supernatural: The Written Record, by Kenneth J. DeWoskin, J. I. Crump, Jr.",10.1353/CRI.1997.0003,
http://www.wikidata.org/entity/Q99827245,"Religious Experience and Lay Society in T'ang China: A Reading of Tai Fu's ""Kuang-i chi"" by Glen Dudbridge",10.2307/495093,
http://www.wikidata.org/entity/Q99827247,Religion and Wine: A Cultural History of Wine Drinking in the United States. By Robert C. Fuller,10.2307/2952914,
http://www.wikidata.org/entity/Q99827248,"Pilgrims and Sacred Sites in China, edited by by Susan Naquin, Chunfang Yu",10.2307/2059758,
http://www.wikidata.org/entity/Q99827250,"Miraculous Retribution: A Study and Translation of T’ang Lin’s “Ming-pao chi"" by Donald B. Gjertson",10.1179/073776991805307837,
http://www.wikidata.org/entity/Q99827252,"Mingtang and Buddhist Utopias in the History of the Astronomical Clock: The Tower, Statue and Armillary Sphere Constructed by Empress Wu, Serie Orientale Roma, Volume LIX, by Antonino Forte",,
http://www.wikidata.org/entity/Q99827254,"Written and Unwritten: A New History of the Buddhist Caves at Yungang, by James O. Caswell",,
http://www.wikidata.org/entity/Q99827858,"The Confucian World Observed: A Discussion of Confucian Humanism in East Asia, edited by Tu Weiming, Milan Hejtmanek, and Alan Wachman",,
