local_filename,qid,commons_id,accession_number,rank,kilobytes,height,width,photo_inception,extension,directory,label_en,commons_image_name,iiif_manifest,manifest_label,upload_notes
1965.021.tif,Q102975576,M122614341,1965.021,primary,13567,1790,2587,2010-04-15,tif,1965,Two Cherubs and a Child Dancing,Two Cherubs and a Child Dancing - Vanderbilt Fine Arts Gallery - 1965.021.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.021.json,,
1965-022.tif,Q103309925,M122695333,1965.022,primary,47617,3218,2524,2020-08-24,tif,1965,"The Laughing Rembrandt, after Rembrandt","The Laughing Rembrandt, after Rembrandt - Vanderbilt Fine Arts Gallery - 1965-022.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.022.json,,
1965-023.tif,Q102975438,M122614264,1965.023,primary,61136,3039,3432,2020-08-24,tif,1965,"Triptyque Allemand, 12th century","Triptyque Allemand, 12th century - Vanderbilt Fine Arts Gallery - 1965-023.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.023.json,,
1965-026.tif,Q102974187,M122611534,1965.026,primary,22667,1403,2756,2020-08-20,tif,1965,The Ferry Boat,The Ferry Boat - Vanderbilt Fine Arts Gallery - 1965-026.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.026.json,,
1965-027.tif,Q102976471,M122616792,1965.027,primary,20157,1634,2104,2020-08-24,tif,1965,Vaches Sous Bois (Cows in the Woods),Vaches Sous Bois (Cows in the Woods) - Vanderbilt Fine Arts Gallery - 1965-027.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.027.json,,
1965-029.tif,Q103296542,M122617340,1965.029,primary,24470,2549,1637,2020-08-24,tif,1965,A Sailor's Infancy,A Sailor's Infancy - Vanderbilt Fine Arts Gallery - 1965-029.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.029.json,,
1965-030.tif,Q102968842,M122604883,1965.030,primary,28710,1916,2556,2020-08-24,tif,1965,"Near Elche, Spain","Near Elche, Spain - Vanderbilt Fine Arts Gallery - 1965-030.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.030.json,,
1965-033.tif,Q103300197,M122651920,1965.033,primary,42810,3054,2391,2020-08-24,tif,1965,Francois I and the Duchess d'Etampes,Francois I and the Duchess d'Etampes - Vanderbilt Fine Arts Gallery - 1965-033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.033.json,,
1965.034.tif,Q104031981,M113162067,1965.034,primary,17767,2737,2212,2010-04-16,tif,1965,Figure Studies from the Artist's Cornwall Sketchbook,Figure Studies from the Artist's Cornwall Sketchbook - Vanderbilt Fine Arts Gallery - 1965.034.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.034.json,,
1965-038.tif,Q102968700,M122604731,1965.038,primary,39577,2180,3097,2020-08-18,tif,1965,Moonrise on the Ternin,Moonrise on the Ternin - Vanderbilt Fine Arts Gallery - 1965-038.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.038.json,,
1965.039.tif,Q102977001,M122616885,1965.039,primary,91321,3223,4834,2013-01-28,tif,1965,When Rosy Plumelets Tuft the Larch,When Rosy Plumelets Tuft the Larch - Vanderbilt Fine Arts Gallery - 1965.039.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.039.json,,
1966.003.tif,Q102977559,M122617098,1966.003,primary,53664,1885,4857,2012-07-31,tif,1966,Zertretene - Leichnam und Frauenakt am Pfahl (The Downtrodden - Corpse and Nude Woman at a Post),Zertretene - Leichnam und Frauenakt am Pfahl (The Downtrodden - Corpse and Nude Woman at a Post) - Vanderbilt Fine Arts Gallery - 1966.003.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.003.json,,
1966.007.jpg,Q105092184,M122707144,1966.007,primary,202,332,500,2010-08-25,jpg,1966,The Hermitage,The Hermitage - Vanderbilt Fine Arts Gallery - 1966.007.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.007.json,,
1966.008.jpg,Q105092076,M122707020,1966.008,primary,185,336,500,2010-08-25,jpg,1966,"Rocky Mount, Tennessee","Rocky Mount, Tennessee - Vanderbilt Fine Arts Gallery - 1966.008.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.008.json,,
1966.009.jpg,Q105091989,M122706977,1966.009,primary,222,500,428,2010-08-25,jpg,1966,"No. A, West Side Row","No. A, West Side Row - Vanderbilt Fine Arts Gallery - 1966.009.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.009.json,,
1966.014.jpg,Q105092351,M122707261,1966.014,primary,203,354,500,2010-08-25,jpg,1966,"West Side Row, Vanderbilt University","West Side Row, Vanderbilt University - Vanderbilt Fine Arts Gallery - 1966.014.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.014.json,,
1967.003.tif,Q106577410,M122708941,1967.003,primary,35969,2163,2809,2012-10-10,tif,1967,Printed leaf from a Book of Hours,Printed leaf from a Book of Hours - Vanderbilt Fine Arts Gallery - 1967.003.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1967/1967.003.json,,
1968.003.jpg,Q102964029,M122584179,1968.003,primary,268,698,1031,2010-02-22,jpg,1968,Dainenbutsu-ji Temple at Hirano,Dainenbutsu-ji Temple at Hirano - Vanderbilt Fine Arts Gallery - 1968.003.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1968/1968.003.json,,
1968.005.tif,Q102965836,M122598430,1968.005,primary,56927,2470,3932,2012-07-19,tif,1968,Greek Girls Playing Ball,Greek Girls Playing Ball - Vanderbilt Fine Arts Gallery - 1968.005.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1968/1968.005.json,,
1968.006.tif,Q105096047,M113173915,1968.006,primary,13546,1784,2585,2010-08-22,tif,1968,"Incomplete copy of al-Tafatazani's Long Commentary on al-Sakkaki's book, Key to the Sciences","Incomplete copy of al-Tafatazani's Long Commentary on al-Sakkaki's book, Key to the Sciences - Vanderbilt Fine Arts Gallery - 1968.006.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1968/1968.006.json,,
1968.009.tif,Q104032220,M113162123,1968.009,primary,11336,2595,1487,2010-04-15,tif,1968,Persian Tales,Persian Tales - Vanderbilt Fine Arts Gallery - 1968.009.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1968/1968.009.json,,
1968.010.tif,Q104032221,M113162164,1968.010,primary,14184,2934,1650,2010-04-15,tif,1968,Persian Tales,Persian Tales - Vanderbilt Fine Arts Gallery - 1968.010.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1968/1968.010.json,,
1969.003.tif,Q104031028,M122546378,1969.003,secondary,23625,3413,2360,2008-02-18,tif,1969,Christ from a Crucifix - black background,Christ from a Crucifix - black background - Vanderbilt Fine Arts Gallery - 1969.003.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.003.json,black background,
1969.003red.tif,Q104031028,M122546368,1969.003,primary,22994,3186,2460,2008-06-30,tif,1969,Christ from a Crucifix - red background,Christ from a Crucifix - red background - Vanderbilt Fine Arts Gallery - 1969.003red.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.003.json,red background,
1969.004.tif,Q102971155,M122608543,1969.004,primary,10970,1256,2981,2011-02-09,tif,1969,Sea Battle,Sea Battle - Vanderbilt Fine Arts Gallery - 1969.004.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.004.json,,
1969.012.jpg,Q102965279,M122598306,1969.012,primary,326,409,504,2008-02-20,jpg,1969,Forest Scene,Forest Scene - Vanderbilt Fine Arts Gallery - 1969.012.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.012.json,,
1969.013.tif,Q102973993,M113160418,1969.013,primary,71996,3054,4022,2012-07-24,tif,1969,Tennessee Landscape,Tennessee Landscape - Vanderbilt Fine Arts Gallery - 1969.013.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.013.json,,
1969.016.jpg,Q106577389,M122708905,1969.016,primary,203,397,1065,2010-02-22,jpg,1969,"Mount Yoshisaki, from an illustrated Buddhist history","Mount Yoshisaki, from an illustrated Buddhist history - Vanderbilt Fine Arts Gallery - 1969.016.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.016.json,,
1969.017.tif,Q106577464,M122722870,1969.017,primary,82309,3109,4517,2012-04-16,tif,1969,Two to Go!,Two to Go! - Vanderbilt Fine Arts Gallery - 1969.017.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.017.json,,
1969.019.tif,Q103307969,M122043030,1969.019,primary,39107,2772,2406,2014-11-12,tif,1969,Sculpture of a head,Sculpture of a head - Vanderbilt Fine Arts Gallery - 1969.019.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.019.json,,
1969.020.tif,Q103550883,M122705170,1969.020,primary,55047,3878,4843,2010-04-15,tif,1969,A Harlot's Progress,A Harlot's Progress - Vanderbilt Fine Arts Gallery - 1969.020.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.020.json,,
1969.021.jpg,Q106577244,M122708681,1969.021,primary,153,398,504,2010-02-22,jpg,1969,A Harlot's Progress: The Quarrel with Her Jew Protector,A Harlot's Progress- The Quarrel with Her Jew Protector - Vanderbilt Fine Arts Gallery - 1969.021.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.021.json,,
1969.022.tif,Q106577242,M122708631,1969.022,primary,51744,3777,4674,2010-04-15,tif,1969,A Harlot's Progress: Apprehended by a Magistrate,A Harlot's Progress- Apprehended by a Magistrate - Vanderbilt Fine Arts Gallery - 1969.022.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.022.json,,
1969.023.tif,Q102961265,M122562182,1969.023,primary,55286,3920,4812,2010-04-15,tif,1969,A Harlot's Progress: Scene in Bridewell,A Harlot's Progress- Scene in Bridewell - Vanderbilt Fine Arts Gallery - 1969.023.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.023.json,,
1969.024.tif,Q106577243,M122708657,1969.024,primary,54956,3944,4754,2010-04-15,tif,1969,"A Harlot's Progress: She Expires, While the Doctors are Quarreling","A Harlot's Progress- She Expires, While the Doctors are Quarreling - Vanderbilt Fine Arts Gallery - 1969.024.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.024.json,,
1969.025.tif,Q102961272,M122562225,1969.025,primary,55348,3917,4821,2010-04-15,tif,1969,A Harlot's Progress: The Funeral,A Harlot's Progress- The Funeral - Vanderbilt Fine Arts Gallery - 1969.025.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.025.json,,
1969.026.tif,Q106577268,M122708847,1969.026,primary,62395,4293,4959,2010-04-21,tif,1969,A Rake's Progress: The Young Heir Takes Possession of the Miser's Effects,A Rake's Progress- The Young Heir Takes Possession of the Miser's Effects - Vanderbilt Fine Arts Gallery - 1969.026.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.026.json,,
1969.027.tif,Q106577265,M122708785,1969.027,primary,63493,4397,4927,2010-04-21,tif,1969,A Rake's Progress: Surrounded by Artists and Professors,A Rake's Progress- Surrounded by Artists and Professors - Vanderbilt Fine Arts Gallery - 1969.027.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.027.json,,
1969.028.tif,Q106577267,M122708823,1969.028,primary,62370,4313,4934,2010-04-21,tif,1969,A Rake's Progress: The Tavern Scene,A Rake's Progress- The Tavern Scene - Vanderbilt Fine Arts Gallery - 1969.028.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.028.json,,
1969.029.tif,Q106577262,M122708712,1969.029,primary,62609,4319,4946,2010-04-21,tif,1969,A Rake's Progress: Arrested for Debt,A Rake's Progress- Arrested for Debt - Vanderbilt Fine Arts Gallery - 1969.029.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.029.json,,
1969.030.tif,Q103550890,M122705216,1969.030,primary,61778,4279,4926,2010-04-21,tif,1969,A Rake's Progress: Married to an Old Maid,A Rake's Progress- Married to an Old Maid - Vanderbilt Fine Arts Gallery - 1969.030.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.030.json,,
1969.031.tif,Q106577263,M122708726,1969.031,primary,58938,4192,4797,2010-04-21,tif,1969,A Rake's Progress: Scene in a Gambling House,A Rake's Progress- Scene in a Gambling House - Vanderbilt Fine Arts Gallery - 1969.031.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.031.json,,
1969.032.tif,Q106577266,M122708809,1969.032,primary,66705,4483,5077,2010-04-21,tif,1969,A Rake's Progress: The Prison Scene,A Rake's Progress- The Prison Scene - Vanderbilt Fine Arts Gallery - 1969.032.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.032.json,,
1969.033.tif,Q106577264,M122708756,1969.033,primary,60639,4251,4867,2010-04-21,tif,1969,A Rake's Progress: Scene in a Madhouse,A Rake's Progress- Scene in a Madhouse - Vanderbilt Fine Arts Gallery - 1969.033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.033.json,,
1969.034.jpg,Q103305468,M122664602,1969.034,primary,55,500,417,2010-11-01,jpg,1969,Morning,Morning - Vanderbilt Fine Arts Gallery - 1969.034.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.034.json,,
1969.035.jpg,Q103305946,M122664709,1969.035,primary,65,500,429,2010-11-01,jpg,1969,Noon,Noon - Vanderbilt Fine Arts Gallery - 1969.035.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.035.json,,
1969.036.jpg,Q103299653,M122651314,1969.036,primary,51,500,415,2010-11-01,jpg,1969,Evening,Evening - Vanderbilt Fine Arts Gallery - 1969.036.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.036.json,,
1969.037.jpg,Q103305849,M122664678,1969.037,primary,54,500,402,2010-11-01,jpg,1969,Night,Night - Vanderbilt Fine Arts Gallery - 1969.037.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.037.json,,
1969.038.tif,Q103297320,M122641497,1969.038,primary,54864,4780,3916,2010-04-21,tif,1969,Before,Before - Vanderbilt Fine Arts Gallery - 1969.038.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.038.json,,
1969.039.tif,Q103296647,M122617401,1969.039,primary,55101,4763,3947,2010-04-21,tif,1969,After,After - Vanderbilt Fine Arts Gallery - 1969.039.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.039.json,,
1969.042.tif,Q103308072,M122049948,1969.042,primary,52519,5184,3456,2018-09-05,tif,1969,Seated Hunchback,Seated Hunchback - Vanderbilt Fine Arts Gallery - 1969.042.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.042.json,,
1969.049.tif,Q104032468,M122055203,1969.049,primary,52518,5184,3456,2018-09-05,tif,1969,Standing figure,Standing figure - Vanderbilt Fine Arts Gallery - 1969.049.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.049.json,,
1969.050.tif,Q103301588,M122073585,1969.050,primary,52518,5184,3456,2018-09-05,tif,1969,Incised Fertility Doll,Incised Fertility Doll - Vanderbilt Fine Arts Gallery - 1969.050.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.050.json,,
1969.062.tif,Q94701366,M122074778,1969.062,primary,92116,4936,3184,2014-10-16,tif,1969,Seated Warrior,Seated Warrior - Vanderbilt Fine Arts Gallery - 1969.062.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.062.json,,
1969.067.tif,Q102965023,M122092713,1969.067,primary,28592,2232,2184,2014-11-12,tif,1969,Figure,Figure - Vanderbilt Fine Arts Gallery - 1969.067.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.067.json,,
1969.069.tif,Q102969462,M122606066,1969.069,primary,96199,3391,4840,2011-07-11,tif,1969,Overdoor Panel,Overdoor Panel - Vanderbilt Fine Arts Gallery - 1969.069.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.069.json,,
1969.071.tif,Q103302316,M122663428,1969.071,primary,91504,4991,3128,2011-02-11,tif,1969,"La mort l'a pris comme il' sortait du lit d'orties  (Death took him as he rose from his bed of nettles), Plate no. 45 from the series, Miserere","La mort l'a pris comme il' sortait du lit d'orties (Death took him as he rose from his bed of nettles), Plate no. 45 from the series, Miserere - Vanderbilt Fine Arts Gallery - 1969.071.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.071.json,,
1969.074.tif,Q103307981,M122686638,1969.074,primary,35542,4024,3012,2010-06-30,tif,1969,"Se Réfugie En Ton Coeur, Va-Nu-Pieds De Malheur","Se Réfugie En Ton Coeur, Va-Nu-Pieds De Malheur - Vanderbilt Fine Arts Gallery - 1969.074.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.074.json,,
1970.001.tif,Q105091941,M113164143,1970.001,primary,100174,4525,3777,2010-06-21,tif,1970,Lot and His Daughters,Lot and His Daughters - Vanderbilt Fine Arts Gallery - 1970.001.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.001.json,,
1970.007.tif,Q94440586,M113176552,1970.007,primary,9060,1839,1676,2010-05-14,tif,1970,Portrait of a Gentleman,Portrait of a Gentleman - Vanderbilt Fine Arts Gallery - 1970.007.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.007.json,painting only,
1970-010.tiff,Q103298529,M122374849,1970.010,primary,88399,4490,6720,2020-11-10,tiff,1970,Circumcision Mask,Circumcision Mask - Vanderbilt Fine Arts Gallery - 1970-010.tiff,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.010.json,,
1970-010side.tiff,Q103298529,M122094392,1970.010,secondary,88399,4490,6720,2020-11-10,tiff,1970,Circumcision Mask,Circumcision Mask - Vanderbilt Fine Arts Gallery - 1970-010side.tiff,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.010.json,,
1970.016.tif,Q102974896,M113160669,1970.016,primary,55304,3659,5159,2010-04-16,tif,1970,The Vegetable Vendor,The Vegetable Vendor - Vanderbilt Fine Arts Gallery - 1970.016.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.016.json,,
1970.017.jpg,Q102970022,M122606321,1970.017,primary,284,806,1217,2010-02-22,jpg,1970,Priest Rennyo Preaching at Yoshizaki,Priest Rennyo Preaching at Yoshizaki - Vanderbilt Fine Arts Gallery - 1970.017.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.017.json,,
1970.019.tif,Q105092033,M122706981,1970.019,primary,32364,3882,2843,2010-02-04,tif,1970,Portrait of Queen Marie,Portrait of Queen Marie - Vanderbilt Fine Arts Gallery - 1970.019.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.019.json,,
1970.022.tif,Q103307121,M122685355,1970.022,primary,41407,4471,3159,2010-02-04,tif,1970,Portrait of Queen Ludovica Maria Gonzaga,Portrait of Queen Ludovica Maria Gonzaga - Vanderbilt Fine Arts Gallery - 1970.022.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.022.json,,
1970.029.tif,Q102967945,M122602208,1970.029,primary,7752,1408,1872,2010-02-03,tif,1970,"Le Bouquet (from ""Croquis Parisiens"" by J.K. Huysmans)","Le Bouquet (from ""Croquis Parisiens"" by J.K. Huysmans) - Vanderbilt Fine Arts Gallery - 1970.029.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.029.json,,
1970.030.tif,Q102964969,M122586538,1970.030,primary,12374,1753,2409,2010-02-02,tif,1970,"Femme nue couchée, tournée à droite (Nude woman reclining, looking right)","Femme nue couchée, tournée à droite (Nude woman reclining, looking right) - Vanderbilt Fine Arts Gallery - 1970.030.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.030.json,,
1970.031.tif,Q102967090,M122601482,1970.031,primary,18748,2709,2362,2010-02-09,tif,1970,L'Apparition,L'Apparition - Vanderbilt Fine Arts Gallery - 1970.031.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.031.json,,
