RecordNumber,dimension,DateUpdated,DateCreated,LocationCountry,MaterialMedium,Description,Language,RelScriptureChapter,CopyrightStatement,BibliographyLink,StaffNotes,DateCreation,RelScriptureBook,LectionaryLink,CopyrightStatus,RelICANumber,RelScripture,SubjectBuildingName,ImageLink,Unit,Title,part_of,SubjectLC,RelScriptureVerse,Subject,Institution,ImageAvailable,ObjectFunction,CreatorArtist,SubjectName,LocationCreationSite,LocationState,Collection,IconClassNumber,OriginalLocation,BCAD,SortDate,LectionaryRank,CopyrightPermission
53913,3D,2022-06-19 15:34:57.0,2008-03-19 20:38:17.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun39,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53915,3D,2022-06-19 15:34:42.0,2008-03-19 20:38:27.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun41,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53916,3D,2022-06-19 15:34:18.0,2008-03-19 20:38:31.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun42,,"Tympanum, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53918,3D,2022-06-19 15:33:52.0,2008-03-19 20:38:43.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun43,,"Fight of a Pygmy and a Crane Capital, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53919,3D,2022-06-19 15:33:00.0,2008-03-19 20:38:46.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun44,,"Presentation of the Autun Cathederal Capital, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53920,3D,2022-06-19 15:32:45.0,2008-03-19 20:38:51.0,France,Stone,"Adoration of the Magi <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,AEpDy,,,Matthew 2:1-12,"Saint-Lazare (Cathedral : Autun, France)",Autun45,,"Adoration of the Magi Capital, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,Adoration of the Magi,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53921,3D,2022-06-19 15:32:29.0,2008-03-19 20:38:55.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun46,,"Three Magi Capital, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53922,3D,2022-06-19 15:32:16.0,2008-03-19 20:38:59.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun48,,"The Hanging of Judas, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53923,3D,2022-06-19 15:32:01.0,2008-03-19 20:39:03.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun49,,"The Death of Cain Capital, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53925,3D,2022-06-19 15:31:34.0,2008-03-19 20:39:13.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun51,,"Adam and Eve Tempted by the Evil, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53926,3D,2022-06-19 15:31:21.0,2008-03-19 20:39:17.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun52,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53927,3D,2022-06-19 15:31:09.0,2008-03-19 20:39:21.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun54,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53928,3D,2022-06-19 15:30:56.0,2008-03-19 20:39:25.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun55,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53929,3D,2022-06-19 15:30:38.0,2008-03-19 20:39:29.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun56,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53930,3D,2022-06-19 15:30:10.0,2008-03-19 20:39:33.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun57,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53931,3D,2022-06-19 15:29:58.0,2008-03-19 20:39:38.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun58,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53932,3D,2022-06-19 15:29:42.0,2008-03-19 20:45:56.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun59,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53933,3D,2022-06-19 15:29:27.0,2008-03-19 20:46:01.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun60,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53934,3D,2022-06-19 15:29:08.0,2008-03-19 20:46:06.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun61,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53935,3D,2022-06-19 15:28:57.0,2008-03-19 20:46:10.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun62,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53936,3D,2022-06-19 15:28:31.0,2008-03-19 20:46:14.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun63,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53937,3D,2022-06-19 15:28:15.0,2008-03-19 20:46:18.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun64,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53938,3D,2022-06-19 15:28:02.0,2008-03-19 20:46:22.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun65,,"Jesus Washing Feet, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,Footwashing,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,0,Creative Commons BY-SA 4.0
53939,3D,2022-06-19 15:27:49.0,2008-03-19 20:46:26.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun66,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53940,3D,2022-06-19 15:27:35.0,2008-03-19 20:46:30.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun68,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53941,3D,2022-06-19 15:27:22.0,2008-03-19 20:46:34.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun69,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53942,3D,2022-06-19 15:27:11.0,2008-03-19 20:46:39.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun70,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53943,3D,2022-06-19 15:26:55.0,2008-03-19 20:46:43.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun71,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53944,3D,2022-06-19 15:26:31.0,2008-03-19 20:46:47.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun72,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53945,3D,2022-06-19 15:26:12.0,2008-03-19 20:46:51.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun73,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53946,3D,2022-06-19 15:25:50.0,2008-03-19 20:46:55.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun74,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53947,3D,2022-06-19 15:25:39.0,2008-03-19 20:46:59.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun75,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53948,3D,2022-06-19 15:25:20.0,2008-03-19 20:47:02.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun76,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53949,3D,2022-06-19 15:24:58.0,2008-03-19 20:47:06.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun77,,"Anointing of Jesus, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53950,3D,2022-06-19 15:24:42.0,2008-03-19 20:47:10.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun78,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
46359,3D,2022-06-23 16:04:18.0,2006-07-13 00:00:00.0,Vatican City,,"Sarcophagus fragment, scene from lindel-type sarcophagus frontal. <p><p>Donated by Robert Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,4th century,||||,CRess,Educational Use Permitted,,Luke 24:1-12,Vatican City. Direzione generale dei musei,DSC00284,,Centurions Sleep under Chi Rho,Q182955,,||||,Chi Rho|Resurrection of Jesus,Vanderbilt University,on,,,,,,Art in the Christian Tradition,11Q762,,2,300,59,Creative Commons BY-SA 4.0
26319,3D,2022-06-17 14:06:31.0,2002-03-21 00:00:00.0,France,Stone,"Lintel beneath tympanum (west facade): figures of apostles beneath winged lion (Mark) and Christ in glory (both partial view).  Three apostles can be identified:  Peter, directly below Christ on the viewer's left, with tightly curled hair and beard, holding part of the key to the kingdom; John, the unbearded youth to Peter's right; and Paul, holding the open parchment scroll.  Elijah is the standing figure at the viewer's far left. [Villette, pg. 35-36] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,122,"Irenaeus, haer III, 11, 8 (for what?) Jerome, Ezech 1:1",1145,||||,,Educational Use Permitted,"20 C48 CND 14W,001 A1",,Cathédrale de Chartres,76,,"Chartres Cathedral; Apostles; lintel, central portal, west façade",Q180274,"Christian art and symbolism -- France -- Chartres -- Medieval, 500-1500",||||,,Vanderbilt University,on,Relief sculpture,,"Peter, the Apostle (Biblical figure) |John, the Apostle (Biblical figure) |Paul, the Apostle (Biblical figure) |Elijah (Biblical figure)",Chartres,,Art in the Christian Tradition,11H(PETER)|11H(JOHN)|11H(PAUL)|11I62(ELIJAH),,2,1145,999,Creative Commons BY-SA 4.0
26320,3D,2022-06-17 14:06:53.0,2002-03-21 00:00:00.0,France,Stone,"Lintel beneath tympanum (west facade), viewer's right: figures of apostles beneath Christ in glory.  Apostles are not identifiable; Enoch stands to the right with scroll. [Villette, pg.35-36] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,122,,1145,||||,,Educational Use Permitted,"20 C48 CND 14W,001 A1",,Cathédrale de Chartres,77,,"Chartres Cathedral; Apostles; lintel, central portal, west façade",Q180274,"Christian art and symbolism -- France -- Chartres -- Medieval, 500-1500",||||,Apostles,Vanderbilt University,on,Relief sculpture,,Enoch (Biblical figure),Chartres,,Art in the Christian Tradition,11I62(ENOCH),,2,1145,999,Creative Commons BY-SA 4.0
